'Time','ECG1','ECG2'
'[10:00:12.820]',-0.355,-0.015
'[10:00:12.828]',-0.355,-0.035
'[10:00:12.836]',-0.345,-0.045
'[10:00:12.844]',-0.325,-0.055
'[10:00:12.852]',-0.295,-0.045
'[10:00:12.859]',-0.305,-0.055
'[10:00:12.867]',-0.285,-0.075
'[10:00:12.875]',-0.255,-0.075
'[10:00:12.883]',-0.235,-0.065
'[10:00:12.891]',-0.225,-0.085
'[10:00:12.898]',-0.205,-0.095
'[10:00:12.906]',-0.175,-0.075
'[10:00:12.914]',-0.135,-0.075
'[10:00:12.922]',-0.125,-0.055
'[10:00:12.930]',-0.125,-0.045
'[10:00:12.938]',-0.105,-0.015
'[10:00:12.945]',-0.125,0.015
'[10:00:12.953]',-0.145,0.015
'[10:00:12.961]',-0.175,0.015
'[10:00:12.969]',-0.205,0.035
'[10:00:12.977]',-0.225,0.025
'[10:00:12.984]',-0.255,0.015
'[10:00:12.992]',-0.265,-0.005
'[10:00:13.000]',-0.265,0.015
'[10:00:13.008]',-0.265,0.015
'[10:00:13.016]',-0.275,0.005
'[10:00:13.023]',-0.275,-0.005
'[10:00:13.031]',-0.265,0.005
'[10:00:13.039]',-0.255,-0.005
'[10:00:13.047]',-0.255,0.005
'[10:00:13.055]',-0.255,-0.005
'[10:00:13.063]',-0.255,-0.005
'[10:00:13.070]',-0.245,0.015
'[10:00:13.078]',-0.255,-0.005
'[10:00:13.086]',-0.265,-0.005
'[10:00:13.094]',-0.265,-0.005
'[10:00:13.102]',-0.255,0.015
'[10:00:13.109]',-0.255,-0.005
'[10:00:13.117]',-0.265,-0.015
'[10:00:13.125]',-0.275,-0.005
'[10:00:13.133]',-0.285,0.005
'[10:00:13.141]',-0.295,-0.015
'[10:00:13.148]',-0.315,-0.025
'[10:00:13.156]',-0.305,-0.015
'[10:00:13.164]',-0.295,-0.005
'[10:00:13.172]',-0.305,-0.025
'[10:00:13.180]',-0.305,-0.035
'[10:00:13.188]',-0.325,-0.025
'[10:00:13.195]',-0.325,-0.025
'[10:00:13.203]',-0.325,-0.025
'[10:00:13.211]',-0.355,-0.045
'[10:00:13.219]',-0.355,-0.045
'[10:00:13.227]',-0.345,-0.035
'[10:00:13.234]',-0.345,-0.035
'[10:00:13.242]',-0.335,-0.045
'[10:00:13.250]',-0.345,-0.035
'[10:00:13.258]',-0.255,0.005
'[10:00:13.266]',-0.225,0.085
'[10:00:13.273]',-0.225,0.105
'[10:00:13.281]',-0.125,0.105
'[10:00:13.289]',-0.115,0.125
'[10:00:13.297]',-0.145,-0.005
'[10:00:13.305]',-0.245,-0.015
'[10:00:13.313]',-0.245,-0.075
'[10:00:13.320]',-0.295,-0.015
'[10:00:13.328]',-0.385,-0.065
'[10:00:13.336]',-0.435,-0.115
'[10:00:13.344]',-0.425,-0.105
'[10:00:13.352]',-0.395,-0.085
'[10:00:13.359]',-0.395,-0.095
'[10:00:13.367]',-0.395,-0.105
'[10:00:13.375]',-0.365,-0.095
'[10:00:13.383]',-0.385,-0.065
'[10:00:13.391]',-0.815,0.005
'[10:00:13.398]',-0.795,0.205
'[10:00:13.406]',0.005,0.425
'[10:00:13.414]',1.835,0.235
'[10:00:13.422]',2.845,-0.425
'[10:00:13.430]',2.545,-1.145
'[10:00:13.438]',0.775,-1.135
'[10:00:13.445]',-0.165,-0.645
'[10:00:13.453]',-0.445,-0.205
'[10:00:13.461]',-0.535,-0.035
'[10:00:13.469]',-0.535,-0.035
'[10:00:13.477]',-0.525,-0.045
'[10:00:13.484]',-0.525,-0.055
'[10:00:13.492]',-0.525,-0.065
'[10:00:13.500]',-0.505,-0.065
'[10:00:13.508]',-0.495,-0.045
'[10:00:13.516]',-0.485,-0.045
'[10:00:13.523]',-0.485,-0.055
'[10:00:13.531]',-0.485,-0.045
'[10:00:13.539]',-0.455,-0.025
'[10:00:13.547]',-0.455,-0.035
'[10:00:13.555]',-0.445,-0.045
'[10:00:13.563]',-0.435,-0.045
'[10:00:13.570]',-0.415,-0.045
'[10:00:13.578]',-0.405,-0.045
'[10:00:13.586]',-0.415,-0.065
'[10:00:13.594]',-0.365,-0.065
'[10:00:13.602]',-0.355,-0.055
'[10:00:13.609]',-0.335,-0.075
'[10:00:13.617]',-0.315,-0.095
'[10:00:13.625]',-0.285,-0.095
'[10:00:13.633]',-0.255,-0.105
'[10:00:13.641]',-0.235,-0.105
'[10:00:13.648]',-0.225,-0.125
'[10:00:13.656]',-0.185,-0.115
'[10:00:13.664]',-0.155,-0.095
'[10:00:13.672]',-0.125,-0.085
'[10:00:13.680]',-0.105,-0.075
'[10:00:13.688]',-0.095,-0.055
'[10:00:13.695]',-0.085,-0.005
'[10:00:13.703]',-0.115,0.015
'[10:00:13.711]',-0.135,0.025
'[10:00:13.719]',-0.165,0.035
'[10:00:13.727]',-0.185,0.045
'[10:00:13.734]',-0.215,0.025
'[10:00:13.742]',-0.195,0.015
'[10:00:13.750]',-0.205,0.015
'[10:00:13.758]',-0.175,0.025
'[10:00:13.766]',-0.185,0.015
'[10:00:13.773]',-0.195,0.005
'[10:00:13.781]',-0.175,0.015
'[10:00:13.789]',-0.145,0.025
'[10:00:13.797]',-0.135,0.015
'[10:00:13.805]',-0.125,0.005
'[10:00:13.813]',-0.105,-0.005
'[10:00:13.820]',-0.085,0.025
'[10:00:13.828]',-0.095,0.005
'[10:00:13.836]',-0.105,0.005
'[10:00:13.844]',-0.095,-0.005
'[10:00:13.852]',-0.095,0.005
'[10:00:13.859]',-0.095,0.005
'[10:00:13.867]',-0.105,-0.005
'[10:00:13.875]',-0.105,0.005
'[10:00:13.883]',-0.115,0.005
'[10:00:13.891]',-0.125,0.005
'[10:00:13.898]',-0.145,-0.005
'[10:00:13.906]',-0.145,-0.005
'[10:00:13.914]',-0.135,0.005
'[10:00:13.922]',-0.125,0.005
'[10:00:13.930]',-0.135,-0.015
'[10:00:13.938]',-0.125,-0.015
'[10:00:13.945]',-0.125,-0.005
'[10:00:13.953]',-0.125,-0.015
'[10:00:13.961]',-0.125,-0.035
'[10:00:13.969]',-0.115,-0.025
'[10:00:13.977]',-0.075,-0.005
'[10:00:13.984]',0.005,0.055
'[10:00:13.992]',0.045,0.125
'[10:00:14.000]',0.045,0.145
'[10:00:14.008]',0.195,0.145
'[10:00:14.016]',0.155,0.115
'[10:00:14.023]',0.135,0.045
'[10:00:14.031]',0.055,0.005
'[10:00:14.039]',0.015,-0.015
'[10:00:14.047]',-0.085,-0.035
'[10:00:14.055]',-0.165,-0.065
'[10:00:14.063]',-0.185,-0.095
'[10:00:14.070]',-0.175,-0.095
'[10:00:14.078]',-0.155,-0.115
'[10:00:14.086]',-0.155,-0.095
'[10:00:14.094]',-0.145,-0.095
'[10:00:14.102]',-0.115,-0.075
'[10:00:14.109]',-0.105,-0.075
'[10:00:14.117]',-0.515,-0.015
'[10:00:14.125]',-0.555,0.205
'[10:00:14.133]',0.185,0.425
'[10:00:14.141]',1.895,0.065
'[10:00:14.148]',2.895,-0.655
'[10:00:14.156]',2.905,-1.325
'[10:00:14.164]',1.295,-1.225
'[10:00:14.172]',0.235,-0.715
'[10:00:14.180]',-0.125,-0.215
'[10:00:14.188]',-0.245,-0.005
'[10:00:14.195]',-0.235,-0.005
'[10:00:14.203]',-0.255,-0.025
'[10:00:14.211]',-0.265,-0.045
'[10:00:14.219]',-0.255,-0.015
'[10:00:14.227]',-0.245,-0.025
'[10:00:14.234]',-0.255,-0.025
'[10:00:14.242]',-0.245,-0.035
'[10:00:14.250]',-0.235,-0.025
'[10:00:14.258]',-0.215,-0.005
'[10:00:14.266]',-0.215,-0.015
'[10:00:14.273]',-0.215,-0.015
'[10:00:14.281]',-0.205,0.005
'[10:00:14.289]',-0.185,-0.005
'[10:00:14.297]',-0.185,-0.015
'[10:00:14.305]',-0.165,-0.015
'[10:00:14.313]',-0.165,-0.015
'[10:00:14.320]',-0.145,-0.005
'[10:00:14.328]',-0.125,-0.025
'[10:00:14.336]',-0.115,-0.025
'[10:00:14.344]',-0.085,-0.035
'[10:00:14.352]',-0.055,-0.035
'[10:00:14.359]',-0.025,-0.055
'[10:00:14.367]',-0.015,-0.055
'[10:00:14.375]',0.015,-0.055
'[10:00:14.383]',0.045,-0.045
'[10:00:14.391]',0.065,-0.035
'[10:00:14.398]',0.085,-0.035
'[10:00:14.406]',0.115,-0.015
'[10:00:14.414]',0.125,0.005
'[10:00:14.422]',0.115,0.025
'[10:00:14.430]',0.085,0.055
'[10:00:14.438]',0.065,0.055
'[10:00:14.445]',0.025,0.055
'[10:00:14.453]',0.005,0.045
'[10:00:14.461]',-0.015,0.035
'[10:00:14.469]',-0.025,0.035
'[10:00:14.477]',-0.025,0.025
'[10:00:14.484]',-0.035,0.005
'[10:00:14.492]',-0.025,0.005
'[10:00:14.500]',-0.015,0.005
'[10:00:14.508]',-0.005,0.005
'[10:00:14.516]',0.005,0.015
'[10:00:14.523]',-0.005,0.015
'[10:00:14.531]',0.015,0.015
'[10:00:14.539]',0.025,0.015
'[10:00:14.547]',0.015,0.005
'[10:00:14.555]',0.015,-0.005
'[10:00:14.563]',0.015,-0.015
'[10:00:14.570]',0.015,0.015
'[10:00:14.578]',-0.015,0.005
'[10:00:14.586]',-0.015,-0.005
'[10:00:14.594]',-0.035,-0.005
'[10:00:14.602]',-0.025,0.015
'[10:00:14.609]',-0.035,0.005
'[10:00:14.617]',-0.035,-0.005
'[10:00:14.625]',-0.045,0.005
'[10:00:14.633]',-0.045,-0.005
'[10:00:14.641]',-0.055,-0.015
'[10:00:14.648]',-0.075,-0.015
'[10:00:14.656]',-0.075,-0.035
'[10:00:14.664]',-0.065,-0.015
'[10:00:14.672]',-0.075,-0.025
'[10:00:14.680]',-0.075,-0.045
'[10:00:14.688]',-0.075,-0.025
'[10:00:14.695]',0.035,0.015
'[10:00:14.703]',0.065,0.095
'[10:00:14.711]',0.055,0.125
'[10:00:14.719]',0.185,0.125
'[10:00:14.727]',0.225,0.165
'[10:00:14.734]',0.185,0.055
'[10:00:14.742]',0.115,0.005
'[10:00:14.750]',0.075,-0.035
'[10:00:14.758]',-0.005,-0.025
'[10:00:14.766]',-0.125,-0.075
'[10:00:14.773]',-0.175,-0.115
'[10:00:14.781]',-0.185,-0.135
'[10:00:14.789]',-0.165,-0.125
'[10:00:14.797]',-0.175,-0.135
'[10:00:14.805]',-0.155,-0.135
'[10:00:14.813]',-0.145,-0.125
'[10:00:14.820]',-0.095,-0.105
'[10:00:14.828]',-0.415,-0.085
'[10:00:14.836]',-0.645,0.085
'[10:00:14.844]',-0.155,0.355
'[10:00:14.852]',1.295,0.185
'[10:00:14.859]',2.585,-0.375
'[10:00:14.867]',3.075,-1.195
'[10:00:14.875]',1.675,-1.335
'[10:00:14.883]',0.345,-0.915
'[10:00:14.891]',-0.135,-0.355
'[10:00:14.898]',-0.285,-0.045
'[10:00:14.906]',-0.305,-0.015
'[10:00:14.914]',-0.305,-0.055
'[10:00:14.922]',-0.305,-0.065
'[10:00:14.930]',-0.315,-0.055
'[10:00:14.938]',-0.295,-0.065
'[10:00:14.945]',-0.305,-0.055
'[10:00:14.953]',-0.295,-0.055
'[10:00:14.961]',-0.295,-0.055
'[10:00:14.969]',-0.285,-0.045
'[10:00:14.977]',-0.275,-0.045
'[10:00:14.984]',-0.265,-0.045
'[10:00:14.992]',-0.255,-0.055
'[10:00:15.000]',-0.255,-0.035
'[10:00:15.008]',-0.255,-0.035
'[10:00:15.016]',-0.245,-0.045
'[10:00:15.023]',-0.225,-0.045
'[10:00:15.031]',-0.215,-0.055
'[10:00:15.039]',-0.185,-0.045
'[10:00:15.047]',-0.175,-0.065
'[10:00:15.055]',-0.155,-0.065
'[10:00:15.063]',-0.145,-0.065
'[10:00:15.070]',-0.115,-0.075
'[10:00:15.078]',-0.095,-0.075
'[10:00:15.086]',-0.075,-0.085
'[10:00:15.094]',-0.045,-0.075
'[10:00:15.102]',-0.005,-0.065
'[10:00:15.109]',0.015,-0.065
'[10:00:15.117]',0.035,-0.045
'[10:00:15.125]',0.065,-0.035
'[10:00:15.133]',0.065,-0.005
'[10:00:15.141]',0.045,0.015
'[10:00:15.148]',0.005,0.015
'[10:00:15.156]',-0.025,0.015
'[10:00:15.164]',-0.035,0.025
'[10:00:15.172]',-0.065,0.005
'[10:00:15.180]',-0.085,0.005
'[10:00:15.188]',-0.085,0.005
'[10:00:15.195]',-0.085,-0.005
'[10:00:15.203]',-0.075,-0.005
'[10:00:15.211]',-0.085,-0.015
'[10:00:15.219]',-0.065,-0.025
'[10:00:15.227]',-0.055,-0.005
'[10:00:15.234]',-0.055,-0.015
'[10:00:15.242]',-0.045,-0.035
'[10:00:15.250]',-0.035,-0.015
'[10:00:15.258]',-0.045,-0.015
'[10:00:15.266]',-0.045,-0.025
'[10:00:15.273]',-0.045,-0.035
'[10:00:15.281]',-0.055,-0.015
'[10:00:15.289]',-0.045,-0.015
'[10:00:15.297]',-0.075,-0.025
'[10:00:15.305]',-0.065,-0.045
'[10:00:15.313]',-0.065,-0.025
'[10:00:15.320]',-0.085,-0.025
'[10:00:15.328]',-0.095,-0.045
'[10:00:15.336]',-0.105,-0.045
'[10:00:15.344]',-0.105,-0.045
'[10:00:15.352]',-0.105,-0.025
'[10:00:15.359]',-0.125,-0.065
'[10:00:15.367]',-0.135,-0.055
'[10:00:15.375]',-0.135,-0.055
'[10:00:15.383]',-0.145,-0.035
'[10:00:15.391]',-0.135,-0.055
'[10:00:15.398]',-0.035,-0.015
'[10:00:15.406]',-0.005,0.075
'[10:00:15.414]',-0.015,0.115
'[10:00:15.422]',0.125,0.105
'[10:00:15.430]',0.155,0.125
'[10:00:15.438]',0.125,0.025
'[10:00:15.445]',0.065,0.005
'[10:00:15.453]',0.005,-0.055
'[10:00:15.461]',-0.075,-0.065
'[10:00:15.469]',-0.195,-0.095
'[10:00:15.477]',-0.235,-0.135
'[10:00:15.484]',-0.255,-0.165
'[10:00:15.492]',-0.235,-0.165
'[10:00:15.500]',-0.235,-0.145
'[10:00:15.508]',-0.215,-0.145
'[10:00:15.516]',-0.205,-0.145
'[10:00:15.523]',-0.175,-0.145
'[10:00:15.531]',-0.285,-0.145
'[10:00:15.539]',-0.665,-0.015
'[10:00:15.547]',-0.525,0.215
'[10:00:15.555]',0.465,0.285
'[10:00:15.563]',2.075,-0.085
'[10:00:15.570]',2.955,-0.875
'[10:00:15.578]',2.425,-1.375
'[10:00:15.586]',0.805,-1.185
'[10:00:15.594]',0.025,-0.675
'[10:00:15.602]',-0.265,-0.215
'[10:00:15.609]',-0.355,-0.035
'[10:00:15.617]',-0.365,-0.075
'[10:00:15.625]',-0.365,-0.075
'[10:00:15.633]',-0.365,-0.065
'[10:00:15.641]',-0.365,-0.065
'[10:00:15.648]',-0.375,-0.095
'[10:00:15.656]',-0.345,-0.085
'[10:00:15.664]',-0.335,-0.065
'[10:00:15.672]',-0.335,-0.065
'[10:00:15.680]',-0.325,-0.085
'[10:00:15.688]',-0.315,-0.065
'[10:00:15.695]',-0.315,-0.065
'[10:00:15.703]',-0.325,-0.065
'[10:00:15.711]',-0.305,-0.075
'[10:00:15.719]',-0.305,-0.075
'[10:00:15.727]',-0.275,-0.055
'[10:00:15.734]',-0.265,-0.065
'[10:00:15.742]',-0.255,-0.075
'[10:00:15.750]',-0.245,-0.095
'[10:00:15.758]',-0.205,-0.085
'[10:00:15.766]',-0.205,-0.085
'[10:00:15.773]',-0.185,-0.105
'[10:00:15.781]',-0.155,-0.115
'[10:00:15.789]',-0.115,-0.105
'[10:00:15.797]',-0.105,-0.105
'[10:00:15.805]',-0.075,-0.105
'[10:00:15.813]',-0.045,-0.105
'[10:00:15.820]',-0.015,-0.075
'[10:00:15.828]',-0.005,-0.065
'[10:00:15.836]',-0.005,-0.055
'[10:00:15.844]',0.005,-0.025
'[10:00:15.852]',-0.015,-0.005
'[10:00:15.859]',-0.045,-0.005
'[10:00:15.867]',-0.095,-0.005
'[10:00:15.875]',-0.115,-0.025
'[10:00:15.883]',-0.115,-0.015
'[10:00:15.891]',-0.115,-0.025
'[10:00:15.898]',-0.125,-0.035
'[10:00:15.906]',-0.105,-0.035
'[10:00:15.914]',-0.105,-0.025
'[10:00:15.922]',-0.105,-0.035
'[10:00:15.930]',-0.105,-0.045
'[10:00:15.938]',-0.085,-0.035
'[10:00:15.945]',-0.075,-0.035
'[10:00:15.953]',-0.075,-0.035
'[10:00:15.961]',-0.085,-0.045
'[10:00:15.969]',-0.075,-0.035
'[10:00:15.977]',-0.075,-0.035
'[10:00:15.984]',-0.085,-0.045
'[10:00:15.992]',-0.075,-0.045
'[10:00:16.000]',-0.085,-0.055
'[10:00:16.008]',-0.085,-0.045
'[10:00:16.016]',-0.105,-0.055
'[10:00:16.023]',-0.115,-0.055
'[10:00:16.031]',-0.125,-0.055
'[10:00:16.039]',-0.125,-0.055
'[10:00:16.047]',-0.135,-0.065
'[10:00:16.055]',-0.155,-0.055
'[10:00:16.063]',-0.145,-0.065
'[10:00:16.070]',-0.145,-0.045
'[10:00:16.078]',-0.155,-0.055
'[10:00:16.086]',-0.175,-0.055
'[10:00:16.094]',-0.075,-0.035
'[10:00:16.102]',-0.025,0.045
'[10:00:16.109]',-0.035,0.085
'[10:00:16.117]',0.055,0.085
'[10:00:16.125]',0.145,0.125
'[10:00:16.133]',0.135,0.025
'[10:00:16.141]',0.065,-0.015
'[10:00:16.148]',0.015,-0.065
'[10:00:16.156]',-0.055,-0.055
'[10:00:16.164]',-0.175,-0.105
'[10:00:16.172]',-0.255,-0.135
'[10:00:16.180]',-0.265,-0.175
'[10:00:16.188]',-0.265,-0.175
'[10:00:16.195]',-0.235,-0.165
'[10:00:16.203]',-0.225,-0.155
'[10:00:16.211]',-0.235,-0.175
'[10:00:16.219]',-0.195,-0.175
'[10:00:16.227]',-0.395,-0.135
'[10:00:16.234]',-0.695,0.005
'[10:00:16.242]',-0.355,0.275
'[10:00:16.250]',0.945,0.175
'[10:00:16.258]',2.385,-0.255
'[10:00:16.266]',3.015,-1.105
'[10:00:16.273]',1.905,-1.385
'[10:00:16.281]',0.445,-1.045
'[10:00:16.289]',-0.125,-0.485
'[10:00:16.297]',-0.345,-0.115
'[10:00:16.305]',-0.375,-0.075
'[10:00:16.313]',-0.385,-0.105
'[10:00:16.320]',-0.375,-0.095
'[10:00:16.328]',-0.375,-0.105
'[10:00:16.336]',-0.385,-0.105
'[10:00:16.344]',-0.365,-0.115
'[10:00:16.352]',-0.355,-0.085
'[10:00:16.359]',-0.355,-0.095
'[10:00:16.367]',-0.345,-0.095
'[10:00:16.375]',-0.335,-0.085
'[10:00:16.383]',-0.335,-0.075
'[10:00:16.391]',-0.325,-0.095
'[10:00:16.398]',-0.325,-0.085
'[10:00:16.406]',-0.315,-0.085
'[10:00:16.414]',-0.315,-0.085
'[10:00:16.422]',-0.285,-0.095
'[10:00:16.430]',-0.265,-0.105
'[10:00:16.438]',-0.255,-0.105
'[10:00:16.445]',-0.225,-0.085
'[10:00:16.453]',-0.225,-0.105
'[10:00:16.461]',-0.195,-0.135
'[10:00:16.469]',-0.175,-0.125
'[10:00:16.477]',-0.145,-0.125
'[10:00:16.484]',-0.125,-0.135
'[10:00:16.492]',-0.095,-0.135
'[10:00:16.500]',-0.075,-0.115
'[10:00:16.508]',-0.045,-0.115
'[10:00:16.516]',-0.045,-0.085
'[10:00:16.523]',-0.015,-0.075
'[10:00:16.531]',-0.005,-0.045
'[10:00:16.539]',-0.015,-0.015
'[10:00:16.547]',-0.055,-0.015
'[10:00:16.555]',-0.075,-0.015
'[10:00:16.563]',-0.095,-0.015
'[10:00:16.570]',-0.115,-0.005
'[10:00:16.578]',-0.135,-0.025
'[10:00:16.586]',-0.135,-0.045
'[10:00:16.594]',-0.135,-0.045
'[10:00:16.602]',-0.105,-0.035
'[10:00:16.609]',-0.105,-0.035
'[10:00:16.617]',-0.105,-0.045
'[10:00:16.625]',-0.095,-0.045
'[10:00:16.633]',-0.095,-0.045
'[10:00:16.641]',-0.075,-0.045
'[10:00:16.648]',-0.095,-0.045
'[10:00:16.656]',-0.075,-0.045
'[10:00:16.664]',-0.085,-0.045
'[10:00:16.672]',-0.085,-0.045
'[10:00:16.680]',-0.095,-0.055
'[10:00:16.688]',-0.085,-0.055
'[10:00:16.695]',-0.085,-0.045
'[10:00:16.703]',-0.095,-0.055
'[10:00:16.711]',-0.115,-0.055
'[10:00:16.719]',-0.115,-0.055
'[10:00:16.727]',-0.125,-0.055
'[10:00:16.734]',-0.135,-0.055
'[10:00:16.742]',-0.145,-0.065
'[10:00:16.750]',-0.155,-0.065
'[10:00:16.758]',-0.175,-0.055
'[10:00:16.766]',-0.095,-0.035
'[10:00:16.773]',-0.025,0.035
'[10:00:16.781]',-0.035,0.085
'[10:00:16.789]',0.025,0.115
'[10:00:16.797]',0.155,0.125
'[10:00:16.805]',0.145,0.075
'[10:00:16.813]',0.075,0.005
'[10:00:16.820]',0.025,-0.025
'[10:00:16.828]',-0.045,-0.055
'[10:00:16.836]',-0.165,-0.085
'[10:00:16.844]',-0.255,-0.125
'[10:00:16.852]',-0.275,-0.145
'[10:00:16.859]',-0.275,-0.165
'[10:00:16.867]',-0.265,-0.165
'[10:00:16.875]',-0.255,-0.165
'[10:00:16.883]',-0.245,-0.145
'[10:00:16.891]',-0.205,-0.145
'[10:00:16.898]',-0.215,-0.145
'[10:00:16.906]',-0.645,-0.075
'[10:00:16.914]',-0.625,0.145
'[10:00:16.922]',0.045,0.365
'[10:00:16.930]',1.695,0.075
'[10:00:16.938]',2.775,-0.575
'[10:00:16.945]',2.675,-1.295
'[10:00:16.953]',1.015,-1.235
'[10:00:16.961]',0.045,-0.725
'[10:00:16.969]',-0.295,-0.215
'[10:00:16.977]',-0.395,-0.035
'[10:00:16.984]',-0.395,-0.065
'[10:00:16.992]',-0.375,-0.095
'[10:00:17.000]',-0.385,-0.075
'[10:00:17.008]',-0.375,-0.075
'[10:00:17.016]',-0.375,-0.075
'[10:00:17.023]',-0.375,-0.085
'[10:00:17.031]',-0.365,-0.075
'[10:00:17.039]',-0.355,-0.065
'[10:00:17.047]',-0.355,-0.075
'[10:00:17.055]',-0.345,-0.075
'[10:00:17.063]',-0.345,-0.085
'[10:00:17.070]',-0.315,-0.035
'[10:00:17.078]',-0.325,-0.055
'[10:00:17.086]',-0.315,-0.075
'[10:00:17.094]',-0.295,-0.065
'[10:00:17.102]',-0.285,-0.055
'[10:00:17.109]',-0.265,-0.075
'[10:00:17.117]',-0.255,-0.085
'[10:00:17.125]',-0.215,-0.085
'[10:00:17.133]',-0.205,-0.075
'[10:00:17.141]',-0.205,-0.105
'[10:00:17.148]',-0.175,-0.135
'[10:00:17.156]',-0.145,-0.105
'[10:00:17.164]',-0.125,-0.105
'[10:00:17.172]',-0.105,-0.105
'[10:00:17.180]',-0.075,-0.115
'[10:00:17.188]',-0.055,-0.085
'[10:00:17.195]',-0.015,-0.065
'[10:00:17.203]',-0.005,-0.035
'[10:00:17.211]',-0.025,-0.025
'[10:00:17.219]',-0.035,-0.005
'[10:00:17.227]',-0.065,0.005
'[10:00:17.234]',-0.085,0.015
'[10:00:17.242]',-0.105,-0.005
'[10:00:17.250]',-0.125,0.015
'[10:00:17.258]',-0.135,0.005
'[10:00:17.266]',-0.135,-0.005
'[10:00:17.273]',-0.125,-0.015
'[10:00:17.281]',-0.125,-0.015
'[10:00:17.289]',-0.115,-0.005
'[10:00:17.297]',-0.125,-0.025
'[10:00:17.305]',-0.095,-0.035
'[10:00:17.313]',-0.105,-0.015
'[10:00:17.320]',-0.105,-0.005
'[10:00:17.328]',-0.115,-0.015
'[10:00:17.336]',-0.115,-0.015
'[10:00:17.344]',-0.105,-0.015
'[10:00:17.352]',-0.095,-0.005
'[10:00:17.359]',-0.105,-0.025
'[10:00:17.367]',-0.115,-0.015
'[10:00:17.375]',-0.125,-0.035
'[10:00:17.383]',-0.125,-0.035
'[10:00:17.391]',-0.135,-0.035
'[10:00:17.398]',-0.165,-0.035
'[10:00:17.406]',-0.155,-0.035
'[10:00:17.414]',-0.175,-0.025
'[10:00:17.422]',-0.175,-0.025
'[10:00:17.430]',-0.085,-0.005
'[10:00:17.438]',-0.045,0.085
'[10:00:17.445]',-0.065,0.125
'[10:00:17.453]',0.045,0.125
'[10:00:17.461]',0.125,0.175
'[10:00:17.469]',0.095,0.065
'[10:00:17.477]',0.045,0.025
'[10:00:17.484]',-0.015,-0.015
'[10:00:17.492]',-0.105,-0.035
'[10:00:17.500]',-0.235,-0.075
'[10:00:17.508]',-0.315,-0.105
'[10:00:17.516]',-0.325,-0.135
'[10:00:17.523]',-0.305,-0.145
'[10:00:17.531]',-0.305,-0.125
'[10:00:17.539]',-0.275,-0.135
'[10:00:17.547]',-0.265,-0.135
'[10:00:17.555]',-0.235,-0.125
'[10:00:17.563]',-0.415,-0.125
'[10:00:17.570]',-0.725,0.035
'[10:00:17.578]',-0.465,0.245
'[10:00:17.586]',0.675,0.305
'[10:00:17.594]',2.245,-0.025
'[10:00:17.602]',3.045,-0.825
'[10:00:17.609]',2.075,-1.315
'[10:00:17.617]',0.505,-1.065
'[10:00:17.625]',-0.125,-0.535
'[10:00:17.633]',-0.365,-0.135
'[10:00:17.641]',-0.415,-0.035
'[10:00:17.648]',-0.405,-0.065
'[10:00:17.656]',-0.405,-0.065
'[10:00:17.664]',-0.385,-0.075
'[10:00:17.672]',-0.395,-0.075
'[10:00:17.680]',-0.395,-0.095
'[10:00:17.688]',-0.385,-0.075
'[10:00:17.695]',-0.365,-0.065
'[10:00:17.703]',-0.385,-0.065
'[10:00:17.711]',-0.365,-0.075
'[10:00:17.719]',-0.365,-0.045
'[10:00:17.727]',-0.355,-0.055
'[10:00:17.734]',-0.355,-0.055
'[10:00:17.742]',-0.345,-0.065
'[10:00:17.750]',-0.315,-0.065
'[10:00:17.758]',-0.305,-0.055
'[10:00:17.766]',-0.305,-0.065
'[10:00:17.773]',-0.295,-0.085
'[10:00:17.781]',-0.265,-0.075
'[10:00:17.789]',-0.245,-0.075
'[10:00:17.797]',-0.225,-0.085
'[10:00:17.805]',-0.215,-0.095
'[10:00:17.813]',-0.195,-0.115
'[10:00:17.820]',-0.175,-0.105
'[10:00:17.828]',-0.155,-0.105
'[10:00:17.836]',-0.145,-0.095
'[10:00:17.844]',-0.115,-0.085
'[10:00:17.852]',-0.055,-0.065
'[10:00:17.859]',-0.035,-0.045
'[10:00:17.867]',-0.035,-0.025
'[10:00:17.875]',-0.045,0.015
'[10:00:17.883]',-0.095,0.035
'[10:00:17.891]',-0.075,0.055
'[10:00:17.898]',-0.135,0.025
'[10:00:17.906]',-0.165,0.015
'[10:00:17.914]',-0.175,0.015
'[10:00:17.922]',-0.145,0.025
'[10:00:17.930]',-0.165,0.025
'[10:00:17.938]',-0.165,0.015
'[10:00:17.945]',-0.165,0.045
'[10:00:17.953]',-0.165,0.045
'[10:00:17.961]',-0.155,0.025
'[10:00:17.969]',-0.165,0.035
'[10:00:17.977]',-0.145,0.025
'[10:00:17.984]',-0.145,0.025
'[10:00:17.992]',-0.145,0.025
'[10:00:18.000]',-0.155,0.035
'[10:00:18.008]',-0.135,0.045
'[10:00:18.016]',-0.145,0.035
'[10:00:18.023]',-0.175,0.035
'[10:00:18.031]',-0.165,0.035
'[10:00:18.039]',-0.175,0.055
'[10:00:18.047]',-0.165,0.035
'[10:00:18.055]',-0.185,0.025
'[10:00:18.063]',-0.195,0.015
'[10:00:18.070]',-0.195,0.025
'[10:00:18.078]',-0.155,0.045
'[10:00:18.086]',-0.105,0.125
'[10:00:18.094]',-0.085,0.165
'[10:00:18.102]',-0.005,0.205
'[10:00:18.109]',0.095,0.235
