'Time','ECG1','ECG2'
'[09:50:15.555]',0.505,0.785
'[09:50:15.563]',0.505,0.645
'[09:50:15.570]',0.405,0.455
'[09:50:15.578]',0.265,0.285
'[09:50:15.586]',0.095,0.135
'[09:50:15.594]',-0.055,-0.005
'[09:50:15.602]',-0.185,-0.115
'[09:50:15.609]',-0.205,-0.175
'[09:50:15.617]',-0.215,-0.185
'[09:50:15.625]',-0.225,-0.245
'[09:50:15.633]',-0.375,-0.255
'[09:50:15.641]',-0.435,-0.245
'[09:50:15.648]',-0.415,-0.265
'[09:50:15.656]',-0.375,-0.275
'[09:50:15.664]',-0.375,-0.265
'[09:50:15.672]',-0.385,-0.255
'[09:50:15.680]',-0.325,-0.235
'[09:50:15.688]',-0.385,-0.255
'[09:50:15.695]',-0.375,-0.265
'[09:50:15.703]',-0.335,-0.225
'[09:50:15.711]',-0.335,-0.235
'[09:50:15.719]',-0.365,-0.255
'[09:50:15.727]',-0.365,-0.255
'[09:50:15.734]',-0.345,-0.255
'[09:50:15.742]',-0.345,-0.265
'[09:50:15.750]',-0.355,-0.265
'[09:50:15.758]',-0.335,-0.285
'[09:50:15.766]',-0.315,-0.245
'[09:50:15.773]',-0.355,-0.305
'[09:50:15.781]',-0.395,-0.305
'[09:50:15.789]',-0.365,-0.305
'[09:50:15.797]',-0.405,-0.295
'[09:50:15.805]',-0.405,-0.305
'[09:50:15.813]',-0.455,-0.335
'[09:50:15.820]',-0.415,-0.325
'[09:50:15.828]',-0.365,-0.315
'[09:50:15.836]',-0.415,-0.325
'[09:50:15.844]',-0.395,-0.345
'[09:50:15.852]',-0.445,-0.345
'[09:50:15.859]',-0.435,-0.345
'[09:50:15.867]',-0.425,-0.335
'[09:50:15.875]',-0.445,-0.355
'[09:50:15.883]',-0.425,-0.345
'[09:50:15.891]',-0.385,-0.335
'[09:50:15.898]',-0.395,-0.335
'[09:50:15.906]',-0.405,-0.335
'[09:50:15.914]',-0.385,-0.325
'[09:50:15.922]',-0.375,-0.245
'[09:50:15.930]',-0.365,-0.255
'[09:50:15.938]',-0.335,-0.265
'[09:50:15.945]',-0.255,-0.195
'[09:50:15.953]',-0.205,-0.205
'[09:50:15.961]',-0.245,-0.235
'[09:50:15.969]',-0.305,-0.315
'[09:50:15.977]',-0.345,-0.355
'[09:50:15.984]',-0.395,-0.385
'[09:50:15.992]',-0.445,-0.395
'[09:50:16.000]',-0.455,-0.395
'[09:50:16.008]',-0.435,-0.385
'[09:50:16.016]',-0.425,-0.375
'[09:50:16.023]',-0.415,-0.385
'[09:50:16.031]',-0.425,-0.385
'[09:50:16.039]',-0.415,-0.375
'[09:50:16.047]',-0.375,-0.385
'[09:50:16.055]',-0.755,-0.525
'[09:50:16.063]',-0.835,-0.115
'[09:50:16.070]',-0.365,0.175
'[09:50:16.078]',0.685,-0.095
'[09:50:16.086]',2.145,0.285
'[09:50:16.094]',2.985,0.605
'[09:50:16.102]',1.575,-1.135
'[09:50:16.109]',-0.575,-1.375
'[09:50:16.117]',-1.105,-0.985
'[09:50:16.125]',-0.905,-0.655
'[09:50:16.133]',-0.665,-0.345
'[09:50:16.141]',-0.315,-0.055
'[09:50:16.148]',-0.295,-0.095
'[09:50:16.156]',-0.275,-0.075
'[09:50:16.164]',-0.245,-0.055
'[09:50:16.172]',-0.235,-0.025
'[09:50:16.180]',-0.185,-0.005
'[09:50:16.188]',-0.135,0.025
'[09:50:16.195]',-0.125,0.045
'[09:50:16.203]',-0.065,0.105
'[09:50:16.211]',-0.045,0.125
'[09:50:16.219]',-0.005,0.135
'[09:50:16.227]',0.015,0.185
'[09:50:16.234]',0.075,0.255
'[09:50:16.242]',0.105,0.305
'[09:50:16.250]',0.155,0.355
'[09:50:16.258]',0.205,0.435
'[09:50:16.266]',0.305,0.535
'[09:50:16.273]',0.415,0.635
'[09:50:16.281]',0.495,0.705
'[09:50:16.289]',0.585,0.775
'[09:50:16.297]',0.645,0.815
'[09:50:16.305]',0.725,0.805
'[09:50:16.313]',0.785,0.795
'[09:50:16.320]',0.835,0.755
'[09:50:16.328]',0.825,0.655
'[09:50:16.336]',0.755,0.485
'[09:50:16.344]',0.625,0.325
'[09:50:16.352]',0.495,0.155
'[09:50:16.359]',0.355,0.025
'[09:50:16.367]',0.235,-0.075
'[09:50:16.375]',0.165,-0.165
'[09:50:16.383]',0.105,-0.215
'[09:50:16.391]',0.095,-0.235
'[09:50:16.398]',0.065,-0.255
'[09:50:16.406]',0.035,-0.305
'[09:50:16.414]',0.045,-0.315
'[09:50:16.422]',0.045,-0.285
'[09:50:16.430]',0.065,-0.275
'[09:50:16.438]',0.075,-0.285
'[09:50:16.445]',0.095,-0.285
'[09:50:16.453]',0.125,-0.265
'[09:50:16.461]',0.135,-0.255
'[09:50:16.469]',0.135,-0.265
'[09:50:16.477]',0.145,-0.265
'[09:50:16.484]',0.145,-0.265
'[09:50:16.492]',0.135,-0.285
'[09:50:16.500]',0.185,-0.265
'[09:50:16.508]',0.195,-0.255
'[09:50:16.516]',0.215,-0.295
'[09:50:16.523]',0.195,-0.295
'[09:50:16.531]',0.195,-0.315
'[09:50:16.539]',0.205,-0.325
'[09:50:16.547]',0.215,-0.335
'[09:50:16.555]',0.225,-0.315
'[09:50:16.563]',0.205,-0.335
'[09:50:16.570]',0.225,-0.345
'[09:50:16.578]',0.235,-0.345
'[09:50:16.586]',0.245,-0.335
'[09:50:16.594]',0.245,-0.365
'[09:50:16.602]',0.255,-0.365
'[09:50:16.609]',0.265,-0.345
'[09:50:16.617]',0.245,-0.355
'[09:50:16.625]',0.255,-0.345
'[09:50:16.633]',0.255,-0.355
'[09:50:16.641]',0.315,-0.275
'[09:50:16.648]',0.335,-0.265
'[09:50:16.656]',0.345,-0.255
'[09:50:16.664]',0.385,-0.255
'[09:50:16.672]',0.445,-0.215
'[09:50:16.680]',0.465,-0.235
'[09:50:16.688]',0.465,-0.275
'[09:50:16.695]',0.395,-0.335
'[09:50:16.703]',0.365,-0.355
'[09:50:16.711]',0.325,-0.395
'[09:50:16.719]',0.265,-0.405
'[09:50:16.727]',0.285,-0.415
'[09:50:16.734]',0.315,-0.395
'[09:50:16.742]',0.315,-0.385
'[09:50:16.750]',0.325,-0.385
'[09:50:16.758]',0.325,-0.365
'[09:50:16.766]',0.335,-0.375
'[09:50:16.773]',0.375,-0.365
'[09:50:16.781]',0.125,-0.475
'[09:50:16.789]',-0.065,-0.135
'[09:50:16.797]',0.225,0.245
'[09:50:16.805]',1.155,0.255
'[09:50:16.813]',2.345,0.085
'[09:50:16.820]',2.945,0.515
'[09:50:16.828]',3.145,-0.275
'[09:50:16.836]',1.055,-1.415
'[09:50:16.844]',-0.155,-1.125
'[09:50:16.852]',-0.305,-0.855
'[09:50:16.859]',-0.165,-0.625
'[09:50:16.867]',0.005,-0.375
'[09:50:16.875]',0.275,-0.105
'[09:50:16.883]',0.365,-0.065
'[09:50:16.891]',0.385,-0.045
'[09:50:16.898]',0.405,-0.025
'[09:50:16.906]',0.425,-0.005
'[09:50:16.914]',0.455,0.035
'[09:50:16.922]',0.455,0.065
'[09:50:16.930]',0.495,0.105
'[09:50:16.938]',0.505,0.135
'[09:50:16.945]',0.535,0.155
'[09:50:16.953]',0.585,0.215
'[09:50:16.961]',0.605,0.245
'[09:50:16.969]',0.615,0.295
'[09:50:16.977]',0.635,0.355
'[09:50:16.984]',0.685,0.445
'[09:50:16.992]',0.765,0.525
'[09:50:17.000]',0.835,0.575
'[09:50:17.008]',0.895,0.675
'[09:50:17.016]',1.015,0.755
'[09:50:17.023]',1.045,0.775
'[09:50:17.031]',1.135,0.795
'[09:50:17.039]',1.155,0.785
'[09:50:17.047]',1.195,0.755
'[09:50:17.055]',1.175,0.665
'[09:50:17.063]',1.125,0.525
'[09:50:17.070]',0.985,0.335
'[09:50:17.078]',0.835,0.165
'[09:50:17.086]',0.655,0.025
'[09:50:17.094]',0.525,-0.075
'[09:50:17.102]',0.445,-0.145
'[09:50:17.109]',0.355,-0.205
'[09:50:17.117]',0.315,-0.235
'[09:50:17.125]',0.285,-0.255
'[09:50:17.133]',0.235,-0.285
'[09:50:17.141]',0.255,-0.275
'[09:50:17.148]',0.225,-0.285
'[09:50:17.156]',0.175,-0.275
'[09:50:17.164]',0.215,-0.275
'[09:50:17.172]',0.195,-0.245
'[09:50:17.180]',0.215,-0.255
'[09:50:17.188]',0.195,-0.235
'[09:50:17.195]',0.185,-0.245
'[09:50:17.203]',0.215,-0.225
'[09:50:17.211]',0.195,-0.235
'[09:50:17.219]',0.185,-0.245
'[09:50:17.227]',0.185,-0.235
'[09:50:17.234]',0.175,-0.235
'[09:50:17.242]',0.165,-0.235
'[09:50:17.250]',0.155,-0.255
'[09:50:17.258]',0.145,-0.255
'[09:50:17.266]',0.175,-0.235
'[09:50:17.273]',0.125,-0.275
'[09:50:17.281]',0.105,-0.275
'[09:50:17.289]',0.095,-0.285
'[09:50:17.297]',0.085,-0.265
'[09:50:17.305]',0.065,-0.265
'[09:50:17.313]',0.065,-0.285
'[09:50:17.320]',0.025,-0.285
'[09:50:17.328]',0.085,-0.205
'[09:50:17.336]',0.075,-0.215
'[09:50:17.344]',0.085,-0.205
'[09:50:17.352]',0.135,-0.185
'[09:50:17.359]',0.155,-0.185
'[09:50:17.367]',0.145,-0.175
'[09:50:17.375]',0.085,-0.255
'[09:50:17.383]',0.035,-0.285
'[09:50:17.391]',-0.025,-0.325
'[09:50:17.398]',-0.065,-0.355
'[09:50:17.406]',-0.115,-0.365
'[09:50:17.414]',-0.135,-0.365
'[09:50:17.422]',-0.145,-0.365
'[09:50:17.430]',-0.185,-0.345
'[09:50:17.438]',-0.175,-0.345
'[09:50:17.445]',-0.175,-0.335
'[09:50:17.453]',-0.145,-0.305
'[09:50:17.461]',-0.145,-0.335
'[09:50:17.469]',-0.515,-0.375
'[09:50:17.477]',-0.625,0.115
'[09:50:17.484]',-0.085,0.405
'[09:50:17.492]',1.065,-0.095
'[09:50:17.500]',2.445,0.105
'[09:50:17.508]',3.025,0.305
'[09:50:17.516]',2.075,-0.985
'[09:50:17.523]',-0.265,-1.275
'[09:50:17.531]',-0.985,-0.905
'[09:50:17.539]',-0.875,-0.595
'[09:50:17.547]',-0.685,-0.305
'[09:50:17.555]',-0.375,-0.025
'[09:50:17.563]',-0.255,0.015
'[09:50:17.570]',-0.275,0.005
'[09:50:17.578]',-0.205,0.055
'[09:50:17.586]',-0.195,0.075
'[09:50:17.594]',-0.185,0.105
'[09:50:17.602]',-0.195,0.115
'[09:50:17.609]',-0.185,0.155
'[09:50:17.617]',-0.155,0.185
'[09:50:17.625]',-0.145,0.225
'[09:50:17.633]',-0.095,0.265
'[09:50:17.641]',-0.045,0.335
'[09:50:17.648]',-0.015,0.385
'[09:50:17.656]',0.015,0.465
'[09:50:17.664]',0.055,0.535
'[09:50:17.672]',0.085,0.625
'[09:50:17.680]',0.175,0.725
'[09:50:17.688]',0.245,0.795
'[09:50:17.695]',0.335,0.885
'[09:50:17.703]',0.425,0.925
'[09:50:17.711]',0.465,0.935
'[09:50:17.719]',0.505,0.905
'[09:50:17.727]',0.545,0.835
'[09:50:17.734]',0.505,0.725
'[09:50:17.742]',0.455,0.565
'[09:50:17.750]',0.325,0.375
'[09:50:17.758]',0.165,0.185
'[09:50:17.766]',0.065,0.065
'[09:50:17.773]',-0.105,-0.075
'[09:50:17.781]',-0.205,-0.165
'[09:50:17.789]',-0.275,-0.225
'[09:50:17.797]',-0.345,-0.255
'[09:50:17.805]',-0.365,-0.285
'[09:50:17.813]',-0.395,-0.305
'[09:50:17.820]',-0.415,-0.285
'[09:50:17.828]',-0.365,-0.285
'[09:50:17.836]',-0.415,-0.295
'[09:50:17.844]',-0.415,-0.275
'[09:50:17.852]',-0.395,-0.275
'[09:50:17.859]',-0.415,-0.275
'[09:50:17.867]',-0.385,-0.255
'[09:50:17.875]',-0.405,-0.275
'[09:50:17.883]',-0.375,-0.245
'[09:50:17.891]',-0.365,-0.245
'[09:50:17.898]',-0.375,-0.255
'[09:50:17.906]',-0.375,-0.255
'[09:50:17.914]',-0.355,-0.245
'[09:50:17.922]',-0.365,-0.245
'[09:50:17.930]',-0.375,-0.245
'[09:50:17.938]',-0.375,-0.265
'[09:50:17.945]',-0.385,-0.285
'[09:50:17.953]',-0.375,-0.265
'[09:50:17.961]',-0.375,-0.275
'[09:50:17.969]',-0.385,-0.295
'[09:50:17.977]',-0.395,-0.305
'[09:50:17.984]',-0.405,-0.305
'[09:50:17.992]',-0.425,-0.305
'[09:50:18.000]',-0.425,-0.315
'[09:50:18.008]',-0.415,-0.305
'[09:50:18.016]',-0.385,-0.285
'[09:50:18.023]',-0.395,-0.265
'[09:50:18.031]',-0.365,-0.215
'[09:50:18.039]',-0.335,-0.195
'[09:50:18.047]',-0.325,-0.215
'[09:50:18.055]',-0.275,-0.175
'[09:50:18.063]',-0.265,-0.225
'[09:50:18.070]',-0.265,-0.215
'[09:50:18.078]',-0.315,-0.285
'[09:50:18.086]',-0.365,-0.325
'[09:50:18.094]',-0.435,-0.365
'[09:50:18.102]',-0.465,-0.375
'[09:50:18.109]',-0.475,-0.365
'[09:50:18.117]',-0.505,-0.365
'[09:50:18.125]',-0.505,-0.365
'[09:50:18.133]',-0.505,-0.365
'[09:50:18.141]',-0.465,-0.335
'[09:50:18.148]',-0.475,-0.335
'[09:50:18.156]',-0.455,-0.335
'[09:50:18.164]',-0.625,-0.415
'[09:50:18.172]',-0.935,-0.205
'[09:50:18.180]',-0.755,0.195
'[09:50:18.188]',0.165,-0.015
'[09:50:18.195]',1.515,-0.105
'[09:50:18.203]',2.575,0.395
'[09:50:18.211]',2.795,-0.165
'[09:50:18.219]',0.595,-1.355
'[09:50:18.227]',-0.965,-1.115
'[09:50:18.234]',-1.235,-0.725
'[09:50:18.242]',-0.985,-0.365
'[09:50:18.250]',-0.685,-0.075
'[09:50:18.258]',-0.465,0.025
'[09:50:18.266]',-0.435,0.015
'[09:50:18.273]',-0.465,0.025
'[09:50:18.281]',-0.425,0.055
'[09:50:18.289]',-0.405,0.075
'[09:50:18.297]',-0.375,0.125
'[09:50:18.305]',-0.365,0.145
'[09:50:18.313]',-0.335,0.165
'[09:50:18.320]',-0.315,0.215
'[09:50:18.328]',-0.265,0.245
'[09:50:18.336]',-0.255,0.285
'[09:50:18.344]',-0.225,0.345
'[09:50:18.352]',-0.185,0.415
'[09:50:18.359]',-0.145,0.495
'[09:50:18.367]',-0.115,0.565
'[09:50:18.375]',-0.055,0.665
'[09:50:18.383]',0.045,0.755
'[09:50:18.391]',0.105,0.835
'[09:50:18.398]',0.215,0.925
'[09:50:18.406]',0.265,0.945
'[09:50:18.414]',0.325,0.955
'[09:50:18.422]',0.355,0.915
'[09:50:18.430]',0.385,0.855
'[09:50:18.438]',0.375,0.725
'[09:50:18.445]',0.305,0.555
'[09:50:18.453]',0.245,0.385
'[09:50:18.461]',0.065,0.195
'[09:50:18.469]',-0.085,0.025
'[09:50:18.477]',-0.225,-0.075
'[09:50:18.484]',-0.315,-0.155
'[09:50:18.492]',-0.395,-0.215
'[09:50:18.500]',-0.435,-0.265
'[09:50:18.508]',-0.465,-0.275
'[09:50:18.516]',-0.455,-0.255
'[09:50:18.523]',-0.475,-0.265
'[09:50:18.531]',-0.475,-0.295
'[09:50:18.539]',-0.495,-0.305
'[09:50:18.547]',-0.505,-0.285
'[09:50:18.555]',-0.515,-0.285
'[09:50:18.563]',-0.515,-0.285
'[09:50:18.570]',-0.495,-0.275
'[09:50:18.578]',-0.485,-0.255
'[09:50:18.586]',-0.465,-0.245
'[09:50:18.594]',-0.485,-0.245
'[09:50:18.602]',-0.485,-0.255
'[09:50:18.609]',-0.475,-0.245
'[09:50:18.617]',-0.475,-0.245
'[09:50:18.625]',-0.485,-0.275
'[09:50:18.633]',-0.455,-0.265
'[09:50:18.641]',-0.455,-0.255
'[09:50:18.648]',-0.435,-0.275
'[09:50:18.656]',-0.465,-0.285
'[09:50:18.664]',-0.465,-0.285
'[09:50:18.672]',-0.445,-0.295
'[09:50:18.680]',-0.475,-0.295
'[09:50:18.688]',-0.465,-0.295
'[09:50:18.695]',-0.495,-0.305
'[09:50:18.703]',-0.455,-0.285
'[09:50:18.711]',-0.465,-0.315
'[09:50:18.719]',-0.465,-0.295
'[09:50:18.727]',-0.455,-0.305
'[09:50:18.734]',-0.435,-0.255
'[09:50:18.742]',-0.435,-0.215
'[09:50:18.750]',-0.395,-0.215
'[09:50:18.758]',-0.355,-0.195
'[09:50:18.766]',-0.305,-0.175
'[09:50:18.773]',-0.265,-0.215
'[09:50:18.781]',-0.295,-0.225
'[09:50:18.789]',-0.355,-0.305
'[09:50:18.797]',-0.385,-0.335
'[09:50:18.805]',-0.445,-0.375
'[09:50:18.813]',-0.485,-0.375
'[09:50:18.820]',-0.495,-0.395
'[09:50:18.828]',-0.485,-0.355
'[09:50:18.836]',-0.475,-0.365
'[09:50:18.844]',-0.485,-0.365
'[09:50:18.852]',-0.465,-0.355
'[09:50:18.859]',-0.485,-0.365
'[09:50:18.867]',-0.445,-0.335
'[09:50:18.875]',-0.615,-0.455
'[09:50:18.883]',-0.925,-0.205
'[09:50:18.891]',-0.795,0.175
'[09:50:18.898]',0.125,-0.045
'[09:50:18.906]',1.575,-0.005
'[09:50:18.914]',2.645,0.575
'[09:50:18.922]',2.855,-0.225
'[09:50:18.930]',0.505,-1.415
'[09:50:18.938]',-1.045,-1.065
'[09:50:18.945]',-1.195,-0.655
'[09:50:18.953]',-0.925,-0.345
'[09:50:18.961]',-0.635,-0.055
'[09:50:18.969]',-0.435,0.015
'[09:50:18.977]',-0.415,-0.005
'[09:50:18.984]',-0.425,0.015
'[09:50:18.992]',-0.395,0.055
'[09:50:19.000]',-0.355,0.075
'[09:50:19.008]',-0.345,0.105
'[09:50:19.016]',-0.285,0.135
'[09:50:19.023]',-0.295,0.145
'[09:50:19.031]',-0.275,0.195
'[09:50:19.039]',-0.245,0.235
'[09:50:19.047]',-0.215,0.285
'[09:50:19.055]',-0.195,0.335
'[09:50:19.063]',-0.145,0.395
'[09:50:19.070]',-0.105,0.455
'[09:50:19.078]',-0.045,0.555
'[09:50:19.086]',0.025,0.645
'[09:50:19.094]',0.045,0.705
'[09:50:19.102]',0.145,0.805
'[09:50:19.109]',0.215,0.875
'[09:50:19.117]',0.305,0.935
'[09:50:19.125]',0.375,0.955
'[09:50:19.133]',0.445,0.915
'[09:50:19.141]',0.465,0.845
'[09:50:19.148]',0.445,0.755
'[09:50:19.156]',0.415,0.585
'[09:50:19.164]',0.295,0.395
'[09:50:19.172]',0.145,0.205
'[09:50:19.180]',-0.025,0.065
'[09:50:19.188]',-0.125,-0.075
'[09:50:19.195]',-0.235,-0.145
'[09:50:19.203]',-0.285,-0.195
'[09:50:19.211]',-0.355,-0.245
'[09:50:19.219]',-0.385,-0.265
'[09:50:19.227]',-0.405,-0.275
'[09:50:19.234]',-0.405,-0.275
'[09:50:19.242]',-0.415,-0.285
'[09:50:19.250]',-0.425,-0.285
'[09:50:19.258]',-0.415,-0.275
'[09:50:19.266]',-0.385,-0.255
'[09:50:19.273]',-0.415,-0.265
'[09:50:19.281]',-0.395,-0.255
'[09:50:19.289]',-0.405,-0.265
'[09:50:19.297]',-0.395,-0.255
'[09:50:19.305]',-0.405,-0.255
'[09:50:19.313]',-0.395,-0.255
'[09:50:19.320]',-0.385,-0.255
'[09:50:19.328]',-0.375,-0.235
'[09:50:19.336]',-0.355,-0.255
'[09:50:19.344]',-0.405,-0.275
'[09:50:19.352]',-0.395,-0.275
'[09:50:19.359]',-0.395,-0.255
'[09:50:19.367]',-0.385,-0.275
'[09:50:19.375]',-0.405,-0.305
'[09:50:19.383]',-0.385,-0.285
'[09:50:19.391]',-0.375,-0.275
'[09:50:19.398]',-0.385,-0.305
'[09:50:19.406]',-0.395,-0.305
'[09:50:19.414]',-0.395,-0.315
'[09:50:19.422]',-0.395,-0.325
'[09:50:19.430]',-0.415,-0.305
'[09:50:19.438]',-0.405,-0.325
'[09:50:19.445]',-0.405,-0.305
'[09:50:19.453]',-0.375,-0.295
'[09:50:19.461]',-0.395,-0.325
'[09:50:19.469]',-0.385,-0.325
'[09:50:19.477]',-0.405,-0.325
'[09:50:19.484]',-0.385,-0.315
'[09:50:19.492]',-0.395,-0.325
'[09:50:19.500]',-0.395,-0.305
'[09:50:19.508]',-0.385,-0.305
'[09:50:19.516]',-0.345,-0.255
'[09:50:19.523]',-0.295,-0.205
'[09:50:19.531]',-0.305,-0.225
'[09:50:19.539]',-0.285,-0.195
'[09:50:19.547]',-0.195,-0.175
'[09:50:19.555]',-0.195,-0.195
'[09:50:19.563]',-0.245,-0.225
'[09:50:19.570]',-0.295,-0.305
'[09:50:19.578]',-0.305,-0.335
'[09:50:19.586]',-0.335,-0.355
'[09:50:19.594]',-0.385,-0.355
'[09:50:19.602]',-0.385,-0.365
'[09:50:19.609]',-0.395,-0.355
'[09:50:19.617]',-0.385,-0.345
'[09:50:19.625]',-0.395,-0.345
'[09:50:19.633]',-0.355,-0.345
'[09:50:19.641]',-0.365,-0.325
'[09:50:19.648]',-0.295,-0.335
'[09:50:19.656]',-0.655,-0.475
'[09:50:19.664]',-0.825,-0.075
'[09:50:19.672]',-0.525,0.215
'[09:50:19.680]',0.425,-0.145
'[09:50:19.688]',1.765,0.015
'[09:50:19.695]',2.735,0.675
'[09:50:19.703]',2.875,-0.305
'[09:50:19.711]',0.375,-1.435
'[09:50:19.719]',-1.015,-1.005
'[09:50:19.727]',-1.075,-0.595
'[09:50:19.734]',-0.795,-0.295
'[09:50:19.742]',-0.485,-0.015
'[09:50:19.750]',-0.365,0.005
'[09:50:19.758]',-0.335,0.005
'[09:50:19.766]',-0.325,0.045
'[09:50:19.773]',-0.295,0.045
'[09:50:19.781]',-0.275,0.085
'[09:50:19.789]',-0.255,0.105
'[09:50:19.797]',-0.225,0.145
'[09:50:19.805]',-0.215,0.175
'[09:50:19.813]',-0.205,0.195
'[09:50:19.820]',-0.175,0.235
'[09:50:19.828]',-0.125,0.305
'[09:50:19.836]',-0.085,0.345
'[09:50:19.844]',-0.055,0.415
'[09:50:19.852]',-0.015,0.475
'[09:50:19.859]',0.045,0.565
'[09:50:19.867]',0.095,0.655
'[09:50:19.875]',0.145,0.715
'[09:50:19.883]',0.225,0.805
'[09:50:19.891]',0.315,0.875
'[09:50:19.898]',0.405,0.925
'[09:50:19.906]',0.445,0.925
'[09:50:19.914]',0.495,0.905
'[09:50:19.922]',0.515,0.835
'[09:50:19.930]',0.505,0.695
'[09:50:19.938]',0.455,0.535
'[09:50:19.945]',0.335,0.375
'[09:50:19.953]',0.225,0.205
'[09:50:19.961]',0.065,0.055
'[09:50:19.969]',-0.065,-0.065
'[09:50:19.977]',-0.155,-0.145
'[09:50:19.984]',-0.225,-0.205
'[09:50:19.992]',-0.275,-0.235
'[09:50:20.000]',-0.305,-0.255
'[09:50:20.008]',-0.325,-0.265
'[09:50:20.016]',-0.305,-0.245
'[09:50:20.023]',-0.315,-0.275
'[09:50:20.031]',-0.325,-0.275
'[09:50:20.039]',-0.315,-0.265
'[09:50:20.047]',-0.305,-0.255
'[09:50:20.055]',-0.315,-0.265
'[09:50:20.063]',-0.315,-0.245
'[09:50:20.070]',-0.295,-0.245
'[09:50:20.078]',-0.285,-0.245
'[09:50:20.086]',-0.285,-0.235
'[09:50:20.094]',-0.295,-0.255
'[09:50:20.102]',-0.285,-0.255
'[09:50:20.109]',-0.295,-0.245
'[09:50:20.117]',-0.295,-0.245
'[09:50:20.125]',-0.295,-0.265
'[09:50:20.133]',-0.305,-0.275
'[09:50:20.141]',-0.295,-0.265
'[09:50:20.148]',-0.285,-0.295
'[09:50:20.156]',-0.315,-0.315
'[09:50:20.164]',-0.305,-0.305
'[09:50:20.172]',-0.325,-0.325
'[09:50:20.180]',-0.345,-0.315
'[09:50:20.188]',-0.325,-0.335
'[09:50:20.195]',-0.325,-0.335
'[09:50:20.203]',-0.305,-0.325
'[09:50:20.211]',-0.315,-0.335
'[09:50:20.219]',-0.325,-0.345
'[09:50:20.227]',-0.345,-0.345
'[09:50:20.234]',-0.325,-0.345
'[09:50:20.242]',-0.355,-0.345
'[09:50:20.250]',-0.335,-0.355
'[09:50:20.258]',-0.335,-0.355
'[09:50:20.266]',-0.315,-0.325
'[09:50:20.273]',-0.305,-0.345
'[09:50:20.281]',-0.315,-0.335
'[09:50:20.289]',-0.305,-0.345
'[09:50:20.297]',-0.315,-0.335
'[09:50:20.305]',-0.315,-0.335
'[09:50:20.313]',-0.325,-0.345
'[09:50:20.320]',-0.295,-0.325
'[09:50:20.328]',-0.285,-0.315
'[09:50:20.336]',-0.275,-0.325
'[09:50:20.344]',-0.305,-0.325
'[09:50:20.352]',-0.275,-0.325
'[09:50:20.359]',-0.305,-0.335
'[09:50:20.367]',-0.305,-0.295
'[09:50:20.375]',-0.285,-0.295
'[09:50:20.383]',-0.255,-0.245
'[09:50:20.391]',-0.225,-0.215
'[09:50:20.398]',-0.175,-0.175
'[09:50:20.406]',-0.125,-0.175
'[09:50:20.414]',-0.105,-0.185
'[09:50:20.422]',-0.165,-0.245
'[09:50:20.430]',-0.215,-0.285
'[09:50:20.438]',-0.245,-0.345
'[09:50:20.445]',-0.275,-0.335
'[09:50:20.453]',-0.275,-0.335
'[09:50:20.461]',-0.305,-0.345
'[09:50:20.469]',-0.295,-0.335
'[09:50:20.477]',-0.295,-0.345
'[09:50:20.484]',-0.285,-0.315
'[09:50:20.492]',-0.295,-0.315
'[09:50:20.500]',-0.225,-0.335
'[09:50:20.508]',-0.565,-0.435
'[09:50:20.516]',-0.715,-0.065
'[09:50:20.523]',-0.375,0.165
'[09:50:20.531]',0.665,-0.135
'[09:50:20.539]',2.125,0.195
'[09:50:20.547]',2.895,0.675
'[09:50:20.555]',2.605,-0.505
'[09:50:20.563]',0.215,-1.275
'[09:50:20.570]',-0.925,-0.925
'[09:50:20.578]',-0.925,-0.575
'[09:50:20.586]',-0.695,-0.335
'[09:50:20.594]',-0.395,-0.065
'[09:50:20.602]',-0.265,-0.035
'[09:50:20.609]',-0.265,-0.035
'[09:50:20.617]',-0.245,-0.005
'[09:50:20.625]',-0.215,0.015
'[09:50:20.633]',-0.175,0.055
'[09:50:20.641]',-0.165,0.085
'[09:50:20.648]',-0.145,0.085
'[09:50:20.656]',-0.125,0.115
'[09:50:20.664]',-0.105,0.155
'[09:50:20.672]',-0.055,0.205
'[09:50:20.680]',-0.065,0.245
'[09:50:20.688]',-0.025,0.285
'[09:50:20.695]',0.015,0.345
'[09:50:20.703]',0.085,0.435
'[09:50:20.711]',0.105,0.485
'[09:50:20.719]',0.155,0.575
'[09:50:20.727]',0.215,0.645
'[09:50:20.734]',0.295,0.725
'[09:50:20.742]',0.335,0.815
'[09:50:20.750]',0.425,0.855
'[09:50:20.758]',0.495,0.885
'[09:50:20.766]',0.545,0.885
'[09:50:20.773]',0.585,0.835
'[09:50:20.781]',0.575,0.755
'[09:50:20.789]',0.585,0.615
'[09:50:20.797]',0.525,0.455
'[09:50:20.805]',0.395,0.275
'[09:50:20.813]',0.235,0.105
'[09:50:20.820]',0.125,-0.025
'[09:50:20.828]',0.005,-0.125
'[09:50:20.836]',-0.055,-0.185
'[09:50:20.844]',-0.145,-0.235
'[09:50:20.852]',-0.155,-0.265
'[09:50:20.859]',-0.175,-0.295
'[09:50:20.867]',-0.205,-0.285
'[09:50:20.875]',-0.205,-0.295
'[09:50:20.883]',-0.205,-0.305
'[09:50:20.891]',-0.205,-0.295
'[09:50:20.898]',-0.175,-0.285
'[09:50:20.906]',-0.175,-0.285
'[09:50:20.914]',-0.175,-0.285
