'Time','ECG1','ECG2'
'[10:58:11.859]',0.465,0.345
'[10:58:11.867]',0.465,0.345
'[10:58:11.875]',0.465,0.335
'[10:58:11.883]',0.465,0.325
'[10:58:11.891]',0.455,0.325
'[10:58:11.898]',0.455,0.325
'[10:58:11.906]',0.445,0.315
'[10:58:11.914]',0.445,0.315
'[10:58:11.922]',0.435,0.305
'[10:58:11.930]',0.425,0.305
'[10:58:11.938]',0.425,0.295
'[10:58:11.945]',0.425,0.285
'[10:58:11.953]',0.415,0.285
'[10:58:11.961]',0.405,0.285
'[10:58:11.969]',0.395,0.265
'[10:58:11.977]',0.395,0.265
'[10:58:11.984]',0.385,0.265
'[10:58:11.992]',0.375,0.255
'[10:58:12.000]',0.375,0.245
'[10:58:12.008]',0.375,0.245
'[10:58:12.016]',0.365,0.235
'[10:58:12.023]',0.355,0.225
'[10:58:12.031]',0.355,0.225
'[10:58:12.039]',0.345,0.215
'[10:58:12.047]',0.335,0.205
'[10:58:12.055]',0.325,0.205
'[10:58:12.063]',0.325,0.195
'[10:58:12.070]',0.315,0.185
'[10:58:12.078]',0.305,0.185
'[10:58:12.086]',0.295,0.185
'[10:58:12.094]',0.295,0.175
'[10:58:12.102]',0.285,0.165
'[10:58:12.109]',0.275,0.155
'[10:58:12.117]',0.265,0.155
'[10:58:12.125]',0.265,0.145
'[10:58:12.133]',0.255,0.125
'[10:58:12.141]',0.245,0.125
'[10:58:12.148]',0.225,0.125
'[10:58:12.156]',0.225,0.115
'[10:58:12.164]',0.215,0.105
'[10:58:12.172]',0.205,0.105
'[10:58:12.180]',0.195,0.095
'[10:58:12.188]',0.185,0.085
'[10:58:12.195]',0.175,0.085
'[10:58:12.203]',0.165,0.075
'[10:58:12.211]',0.155,0.065
'[10:58:12.219]',0.145,0.055
'[10:58:12.227]',0.135,0.045
'[10:58:12.234]',0.115,0.045
'[10:58:12.242]',0.105,0.035
'[10:58:12.250]',0.095,0.025
'[10:58:12.258]',0.075,0.005
'[10:58:12.266]',0.065,-0.475
'[10:58:12.273]',-0.605,-0.665
'[10:58:12.281]',-0.645,-0.595
'[10:58:12.289]',-0.585,-0.565
'[10:58:12.297]',-0.555,-0.545
'[10:58:12.305]',-0.555,-0.545
'[10:58:12.313]',-0.545,-0.545
'[10:58:12.320]',-0.545,-0.535
'[10:58:12.328]',-0.545,-0.535
'[10:58:12.336]',-0.535,-0.535
'[10:58:12.344]',-0.535,-0.525
'[10:58:12.352]',-0.535,-0.515
'[10:58:12.359]',-0.535,-0.515
'[10:58:12.367]',-0.525,-0.515
'[10:58:12.375]',-0.525,-0.515
'[10:58:12.383]',-0.515,-0.505
'[10:58:12.391]',-0.515,-0.495
'[10:58:12.398]',-0.505,-0.495
'[10:58:12.406]',-0.505,-0.495
'[10:58:12.414]',-0.495,-0.485
'[10:58:12.422]',-0.495,-0.475
'[10:58:12.430]',-0.485,-0.475
'[10:58:12.438]',-0.485,-0.465
'[10:58:12.445]',-0.475,-0.465
'[10:58:12.453]',-0.465,-0.455
'[10:58:12.461]',-0.465,-0.445
'[10:58:12.469]',-0.455,-0.445
'[10:58:12.477]',-0.445,-0.435
'[10:58:12.484]',-0.445,-0.435
'[10:58:12.492]',-0.435,-0.425
'[10:58:12.500]',-0.425,-0.425
'[10:58:12.508]',-0.425,-0.415
'[10:58:12.516]',-0.415,-0.405
'[10:58:12.523]',-0.405,-0.405
'[10:58:12.531]',-0.405,-0.395
'[10:58:12.539]',-0.395,-0.385
'[10:58:12.547]',-0.385,-0.385
'[10:58:12.555]',-0.385,-0.375
'[10:58:12.563]',-0.375,-0.375
'[10:58:12.570]',-0.365,-0.355
'[10:58:12.578]',-0.365,-0.355
'[10:58:12.586]',-0.355,-0.355
'[10:58:12.594]',-0.345,-0.345
'[10:58:12.602]',-0.335,-0.335
'[10:58:12.609]',-0.335,-0.335
'[10:58:12.617]',-0.325,-0.325
'[10:58:12.625]',-0.315,-0.315
'[10:58:12.633]',-0.305,-0.305
'[10:58:12.641]',-0.305,-0.305
'[10:58:12.648]',-0.295,-0.295
'[10:58:12.656]',-0.275,-0.295
'[10:58:12.664]',-0.265,-0.275
'[10:58:12.672]',-0.265,-0.275
'[10:58:12.680]',-0.255,-0.265
'[10:58:12.688]',-0.245,-0.265
'[10:58:12.695]',-0.235,-0.245
'[10:58:12.703]',-0.225,-0.245
'[10:58:12.711]',-0.215,-0.245
'[10:58:12.719]',-0.205,-0.235
'[10:58:12.727]',-0.195,-0.225
'[10:58:12.734]',-0.185,-0.215
'[10:58:12.742]',-0.165,-0.215
'[10:58:12.750]',-0.155,-0.205
'[10:58:12.758]',-0.145,-0.185
'[10:58:12.766]',-0.125,0.215
'[10:58:12.773]',0.495,0.495
'[10:58:12.781]',0.595,0.415
'[10:58:12.789]',0.535,0.385
'[10:58:12.797]',0.505,0.375
'[10:58:12.805]',0.495,0.365
'[10:58:12.813]',0.485,0.365
'[10:58:12.820]',0.485,0.365
'[10:58:12.828]',0.475,0.355
'[10:58:12.836]',0.485,0.345
'[10:58:12.844]',0.475,0.345
'[10:58:12.852]',0.475,0.345
'[10:58:12.859]',0.465,0.345
'[10:58:12.867]',0.465,0.335
'[10:58:12.875]',0.465,0.335
'[10:58:12.883]',0.455,0.325
'[10:58:12.891]',0.445,0.325
'[10:58:12.898]',0.445,0.315
'[10:58:12.906]',0.435,0.305
'[10:58:12.914]',0.435,0.305
'[10:58:12.922]',0.425,0.305
'[10:58:12.930]',0.425,0.285
'[10:58:12.938]',0.415,0.285
'[10:58:12.945]',0.405,0.285
'[10:58:12.953]',0.395,0.275
'[10:58:12.961]',0.395,0.265
'[10:58:12.969]',0.385,0.265
'[10:58:12.977]',0.375,0.265
'[10:58:12.984]',0.365,0.255
'[10:58:12.992]',0.365,0.245
'[10:58:13.000]',0.355,0.235
'[10:58:13.008]',0.345,0.235
'[10:58:13.016]',0.335,0.225
'[10:58:13.023]',0.335,0.225
'[10:58:13.031]',0.325,0.215
'[10:58:13.039]',0.315,0.215
'[10:58:13.047]',0.305,0.205
'[10:58:13.055]',0.305,0.205
'[10:58:13.063]',0.295,0.195
'[10:58:13.070]',0.295,0.195
'[10:58:13.078]',0.285,0.185
'[10:58:13.086]',0.275,0.175
'[10:58:13.094]',0.275,0.175
'[10:58:13.102]',0.265,0.175
'[10:58:13.109]',0.255,0.155
'[10:58:13.117]',0.255,0.145
'[10:58:13.125]',0.245,0.145
'[10:58:13.133]',0.235,0.145
'[10:58:13.141]',0.225,0.135
'[10:58:13.148]',0.225,0.125
'[10:58:13.156]',0.215,0.115
'[10:58:13.164]',0.205,0.105
'[10:58:13.172]',0.195,0.105
'[10:58:13.180]',0.185,0.095
'[10:58:13.188]',0.175,0.095
'[10:58:13.195]',0.165,0.095
'[10:58:13.203]',0.155,0.075
'[10:58:13.211]',0.145,0.075
'[10:58:13.219]',0.145,0.075
'[10:58:13.227]',0.135,0.065
'[10:58:13.234]',0.125,0.055
'[10:58:13.242]',0.105,0.045
'[10:58:13.250]',0.095,0.035
'[10:58:13.258]',0.085,0.035
'[10:58:13.266]',0.055,-0.135
'[10:58:13.273]',-0.355,-0.685
'[10:58:13.281]',-0.635,-0.615
'[10:58:13.289]',-0.585,-0.555
'[10:58:13.297]',-0.555,-0.545
'[10:58:13.305]',-0.545,-0.545
'[10:58:13.313]',-0.535,-0.535
'[10:58:13.320]',-0.535,-0.525
'[10:58:13.328]',-0.545,-0.535
'[10:58:13.336]',-0.535,-0.525
'[10:58:13.344]',-0.535,-0.525
'[10:58:13.352]',-0.535,-0.515
'[10:58:13.359]',-0.535,-0.515
'[10:58:13.367]',-0.525,-0.515
'[10:58:13.375]',-0.525,-0.505
'[10:58:13.383]',-0.515,-0.505
'[10:58:13.391]',-0.515,-0.495
'[10:58:13.398]',-0.515,-0.495
'[10:58:13.406]',-0.505,-0.485
'[10:58:13.414]',-0.495,-0.475
'[10:58:13.422]',-0.495,-0.475
'[10:58:13.430]',-0.485,-0.465
'[10:58:13.438]',-0.475,-0.465
'[10:58:13.445]',-0.465,-0.455
'[10:58:13.453]',-0.465,-0.445
'[10:58:13.461]',-0.465,-0.445
'[10:58:13.469]',-0.455,-0.435
'[10:58:13.477]',-0.445,-0.425
'[10:58:13.484]',-0.445,-0.425
'[10:58:13.492]',-0.435,-0.415
'[10:58:13.500]',-0.425,-0.415
'[10:58:13.508]',-0.425,-0.395
'[10:58:13.516]',-0.415,-0.395
'[10:58:13.523]',-0.415,-0.395
'[10:58:13.531]',-0.405,-0.385
'[10:58:13.539]',-0.395,-0.375
'[10:58:13.547]',-0.395,-0.375
'[10:58:13.555]',-0.395,-0.375
'[10:58:13.563]',-0.385,-0.365
'[10:58:13.570]',-0.375,-0.355
'[10:58:13.578]',-0.375,-0.355
'[10:58:13.586]',-0.365,-0.345
'[10:58:13.594]',-0.355,-0.345
'[10:58:13.602]',-0.345,-0.335
'[10:58:13.609]',-0.335,-0.325
'[10:58:13.617]',-0.335,-0.325
'[10:58:13.625]',-0.325,-0.315
'[10:58:13.633]',-0.315,-0.305
'[10:58:13.641]',-0.305,-0.295
'[10:58:13.648]',-0.295,-0.285
'[10:58:13.656]',-0.285,-0.285
'[10:58:13.664]',-0.275,-0.265
'[10:58:13.672]',-0.265,-0.265
'[10:58:13.680]',-0.255,-0.265
'[10:58:13.688]',-0.245,-0.255
'[10:58:13.695]',-0.235,-0.245
'[10:58:13.703]',-0.235,-0.245
'[10:58:13.711]',-0.215,-0.235
'[10:58:13.719]',-0.215,-0.225
'[10:58:13.727]',-0.195,-0.215
'[10:58:13.734]',-0.185,-0.215
'[10:58:13.742]',-0.175,-0.205
'[10:58:13.750]',-0.165,-0.195
'[10:58:13.758]',-0.145,-0.175
'[10:58:13.766]',-0.125,0.185
'[10:58:13.773]',0.425,0.475
'[10:58:13.781]',0.565,0.415
'[10:58:13.789]',0.515,0.385
'[10:58:13.797]',0.485,0.365
'[10:58:13.805]',0.475,0.355
'[10:58:13.813]',0.465,0.345
'[10:58:13.820]',0.465,0.345
'[10:58:13.828]',0.455,0.345
'[10:58:13.836]',0.455,0.345
'[10:58:13.844]',0.455,0.335
'[10:58:13.852]',0.445,0.335
'[10:58:13.859]',0.445,0.335
'[10:58:13.867]',0.435,0.325
'[10:58:13.875]',0.435,0.335
'[10:58:13.883]',0.425,0.325
'[10:58:13.891]',0.425,0.315
'[10:58:13.898]',0.425,0.305
'[10:58:13.906]',0.415,0.305
'[10:58:13.914]',0.405,0.305
'[10:58:13.922]',0.405,0.295
'[10:58:13.930]',0.405,0.295
'[10:58:13.938]',0.395,0.285
'[10:58:13.945]',0.385,0.285
'[10:58:13.953]',0.385,0.275
'[10:58:13.961]',0.375,0.265
'[10:58:13.969]',0.375,0.265
'[10:58:13.977]',0.365,0.265
'[10:58:13.984]',0.365,0.255
'[10:58:13.992]',0.355,0.245
'[10:58:14.000]',0.355,0.245
'[10:58:14.008]',0.345,0.245
'[10:58:14.016]',0.335,0.235
'[10:58:14.023]',0.335,0.225
'[10:58:14.031]',0.325,0.225
'[10:58:14.039]',0.315,0.215
'[10:58:14.047]',0.315,0.215
'[10:58:14.055]',0.305,0.205
'[10:58:14.063]',0.305,0.195
'[10:58:14.070]',0.295,0.195
'[10:58:14.078]',0.285,0.185
'[10:58:14.086]',0.275,0.185
'[10:58:14.094]',0.275,0.165
'[10:58:14.102]',0.265,0.175
'[10:58:14.109]',0.265,0.165
'[10:58:14.117]',0.255,0.155
'[10:58:14.125]',0.245,0.145
'[10:58:14.133]',0.235,0.145
'[10:58:14.141]',0.235,0.125
'[10:58:14.148]',0.225,0.125
'[10:58:14.156]',0.215,0.125
'[10:58:14.164]',0.205,0.115
'[10:58:14.172]',0.195,0.115
'[10:58:14.180]',0.185,0.105
'[10:58:14.188]',0.185,0.085
'[10:58:14.195]',0.175,0.095
'[10:58:14.203]',0.155,0.085
'[10:58:14.211]',0.145,0.075
'[10:58:14.219]',0.145,0.075
'[10:58:14.227]',0.135,0.065
'[10:58:14.234]',0.115,0.065
'[10:58:14.242]',0.105,0.055
'[10:58:14.250]',0.095,0.045
'[10:58:14.258]',0.085,0.035
'[10:58:14.266]',0.065,0.045
'[10:58:14.273]',0.035,-0.615
'[10:58:14.281]',-0.665,-0.645
'[10:58:14.289]',-0.635,-0.565
'[10:58:14.297]',-0.585,-0.545
'[10:58:14.305]',-0.565,-0.535
'[10:58:14.313]',-0.555,-0.535
'[10:58:14.320]',-0.545,-0.525
'[10:58:14.328]',-0.555,-0.525
'[10:58:14.336]',-0.555,-0.525
'[10:58:14.344]',-0.545,-0.515
'[10:58:14.352]',-0.535,-0.505
'[10:58:14.359]',-0.535,-0.505
'[10:58:14.367]',-0.535,-0.505
'[10:58:14.375]',-0.525,-0.495
'[10:58:14.383]',-0.525,-0.485
'[10:58:14.391]',-0.515,-0.485
'[10:58:14.398]',-0.515,-0.485
'[10:58:14.406]',-0.505,-0.475
'[10:58:14.414]',-0.495,-0.465
'[10:58:14.422]',-0.495,-0.465
'[10:58:14.430]',-0.485,-0.455
'[10:58:14.438]',-0.485,-0.445
'[10:58:14.445]',-0.475,-0.445
'[10:58:14.453]',-0.475,-0.435
'[10:58:14.461]',-0.465,-0.435
'[10:58:14.469]',-0.455,-0.425
'[10:58:14.477]',-0.445,-0.415
'[10:58:14.484]',-0.445,-0.415
'[10:58:14.492]',-0.435,-0.405
'[10:58:14.500]',-0.435,-0.405
'[10:58:14.508]',-0.425,-0.395
'[10:58:14.516]',-0.425,-0.395
'[10:58:14.523]',-0.415,-0.385
'[10:58:14.531]',-0.405,-0.385
'[10:58:14.539]',-0.395,-0.375
'[10:58:14.547]',-0.395,-0.365
'[10:58:14.555]',-0.385,-0.365
'[10:58:14.563]',-0.375,-0.365
'[10:58:14.570]',-0.375,-0.345
'[10:58:14.578]',-0.365,-0.345
'[10:58:14.586]',-0.355,-0.345
'[10:58:14.594]',-0.355,-0.335
'[10:58:14.602]',-0.345,-0.325
'[10:58:14.609]',-0.335,-0.325
'[10:58:14.617]',-0.325,-0.315
'[10:58:14.625]',-0.325,-0.305
'[10:58:14.633]',-0.315,-0.295
'[10:58:14.641]',-0.315,-0.295
'[10:58:14.648]',-0.295,-0.285
'[10:58:14.656]',-0.295,-0.285
'[10:58:14.664]',-0.285,-0.275
'[10:58:14.672]',-0.275,-0.265
'[10:58:14.680]',-0.265,-0.265
'[10:58:14.688]',-0.255,-0.255
'[10:58:14.695]',-0.245,-0.235
'[10:58:14.703]',-0.235,-0.235
'[10:58:14.711]',-0.225,-0.235
'[10:58:14.719]',-0.215,-0.225
'[10:58:14.727]',-0.205,-0.215
'[10:58:14.734]',-0.195,-0.205
'[10:58:14.742]',-0.175,-0.205
'[10:58:14.750]',-0.165,-0.195
'[10:58:14.758]',-0.155,-0.185
'[10:58:14.766]',-0.135,0.295
'[10:58:14.773]',0.515,0.505
'[10:58:14.781]',0.585,0.425
'[10:58:14.789]',0.515,0.395
'[10:58:14.797]',0.485,0.385
'[10:58:14.805]',0.485,0.375
'[10:58:14.813]',0.475,0.375
'[10:58:14.820]',0.475,0.375
'[10:58:14.828]',0.475,0.365
'[10:58:14.836]',0.465,0.355
'[10:58:14.844]',0.465,0.355
'[10:58:14.852]',0.465,0.355
'[10:58:14.859]',0.465,0.345
'[10:58:14.867]',0.455,0.345
'[10:58:14.875]',0.455,0.325
'[10:58:14.883]',0.445,0.335
'[10:58:14.891]',0.445,0.325
'[10:58:14.898]',0.435,0.325
'[10:58:14.906]',0.435,0.315
'[10:58:14.914]',0.425,0.315
'[10:58:14.922]',0.425,0.305
'[10:58:14.930]',0.415,0.295
'[10:58:14.938]',0.405,0.295
'[10:58:14.945]',0.405,0.295
'[10:58:14.953]',0.395,0.285
'[10:58:14.961]',0.395,0.275
'[10:58:14.969]',0.385,0.265
'[10:58:14.977]',0.375,0.265
'[10:58:14.984]',0.375,0.265
'[10:58:14.992]',0.365,0.255
'[10:58:15.000]',0.365,0.255
'[10:58:15.008]',0.355,0.245
'[10:58:15.016]',0.345,0.245
'[10:58:15.023]',0.345,0.225
'[10:58:15.031]',0.335,0.225
'[10:58:15.039]',0.335,0.225
'[10:58:15.047]',0.325,0.215
'[10:58:15.055]',0.315,0.215
'[10:58:15.063]',0.315,0.205
'[10:58:15.070]',0.305,0.205
'[10:58:15.078]',0.295,0.195
'[10:58:15.086]',0.295,0.185
'[10:58:15.094]',0.285,0.185
'[10:58:15.102]',0.275,0.175
'[10:58:15.109]',0.265,0.175
'[10:58:15.117]',0.265,0.165
'[10:58:15.125]',0.255,0.165
'[10:58:15.133]',0.245,0.155
'[10:58:15.141]',0.245,0.145
'[10:58:15.148]',0.235,0.135
'[10:58:15.156]',0.225,0.125
'[10:58:15.164]',0.215,0.125
'[10:58:15.172]',0.215,0.125
'[10:58:15.180]',0.205,0.105
'[10:58:15.188]',0.195,0.105
'[10:58:15.195]',0.185,0.105
'[10:58:15.203]',0.175,0.085
'[10:58:15.211]',0.165,0.085
'[10:58:15.219]',0.155,0.075
'[10:58:15.227]',0.145,0.075
'[10:58:15.234]',0.135,0.065
'[10:58:15.242]',0.125,0.055
'[10:58:15.250]',0.105,0.045
'[10:58:15.258]',0.095,0.035
'[10:58:15.266]',0.065,-0.205
'[10:58:15.273]',-0.445,-0.665
'[10:58:15.281]',-0.655,-0.595
'[10:58:15.289]',-0.585,-0.545
'[10:58:15.297]',-0.555,-0.535
'[10:58:15.305]',-0.545,-0.535
'[10:58:15.313]',-0.535,-0.525
'[10:58:15.320]',-0.535,-0.515
'[10:58:15.328]',-0.535,-0.515
'[10:58:15.336]',-0.535,-0.515
'[10:58:15.344]',-0.525,-0.505
'[10:58:15.352]',-0.525,-0.505
'[10:58:15.359]',-0.525,-0.505
'[10:58:15.367]',-0.515,-0.495
'[10:58:15.375]',-0.515,-0.495
'[10:58:15.383]',-0.505,-0.485
'[10:58:15.391]',-0.505,-0.475
'[10:58:15.398]',-0.495,-0.475
'[10:58:15.406]',-0.495,-0.475
'[10:58:15.414]',-0.485,-0.465
'[10:58:15.422]',-0.485,-0.465
'[10:58:15.430]',-0.475,-0.455
'[10:58:15.438]',-0.465,-0.445
'[10:58:15.445]',-0.465,-0.435
'[10:58:15.453]',-0.455,-0.435
'[10:58:15.461]',-0.455,-0.435
'[10:58:15.469]',-0.445,-0.425
'[10:58:15.477]',-0.435,-0.415
'[10:58:15.484]',-0.435,-0.415
'[10:58:15.492]',-0.425,-0.415
'[10:58:15.500]',-0.425,-0.405
'[10:58:15.508]',-0.415,-0.395
'[10:58:15.516]',-0.405,-0.395
'[10:58:15.523]',-0.395,-0.385
'[10:58:15.531]',-0.395,-0.385
'[10:58:15.539]',-0.385,-0.375
'[10:58:15.547]',-0.385,-0.375
'[10:58:15.555]',-0.375,-0.365
'[10:58:15.563]',-0.365,-0.365
'[10:58:15.570]',-0.365,-0.355
'[10:58:15.578]',-0.355,-0.345
'[10:58:15.586]',-0.345,-0.345
'[10:58:15.594]',-0.345,-0.345
'[10:58:15.602]',-0.335,-0.335
'[10:58:15.609]',-0.325,-0.335
'[10:58:15.617]',-0.325,-0.325
'[10:58:15.625]',-0.315,-0.315
'[10:58:15.633]',-0.305,-0.305
'[10:58:15.641]',-0.295,-0.305
'[10:58:15.648]',-0.295,-0.305
'[10:58:15.656]',-0.285,-0.295
'[10:58:15.664]',-0.275,-0.275
'[10:58:15.672]',-0.265,-0.275
'[10:58:15.680]',-0.255,-0.275
'[10:58:15.688]',-0.245,-0.265
'[10:58:15.695]',-0.235,-0.255
'[10:58:15.703]',-0.225,-0.255
'[10:58:15.711]',-0.225,-0.245
'[10:58:15.719]',-0.205,-0.235
'[10:58:15.727]',-0.195,-0.225
'[10:58:15.734]',-0.185,-0.225
'[10:58:15.742]',-0.185,-0.225
'[10:58:15.750]',-0.165,-0.215
'[10:58:15.758]',-0.145,-0.195
'[10:58:15.766]',-0.125,-0.215
'[10:58:15.773]',0.065,0.485
'[10:58:15.781]',0.575,0.455
'[10:58:15.789]',0.535,0.395
'[10:58:15.797]',0.495,0.365
'[10:58:15.805]',0.475,0.365
'[10:58:15.813]',0.475,0.355
'[10:58:15.820]',0.475,0.365
'[10:58:15.828]',0.475,0.345
'[10:58:15.836]',0.465,0.345
'[10:58:15.844]',0.465,0.345
'[10:58:15.852]',0.465,0.345
'[10:58:15.859]',0.455,0.335
'[10:58:15.867]',0.455,0.325
'[10:58:15.875]',0.455,0.325
'[10:58:15.883]',0.455,0.325
'[10:58:15.891]',0.445,0.315
'[10:58:15.898]',0.435,0.315
'[10:58:15.906]',0.435,0.305
'[10:58:15.914]',0.435,0.305
'[10:58:15.922]',0.425,0.295
'[10:58:15.930]',0.415,0.285
'[10:58:15.938]',0.405,0.275
'[10:58:15.945]',0.405,0.275
'[10:58:15.953]',0.395,0.265
'[10:58:15.961]',0.395,0.265
'[10:58:15.969]',0.385,0.255
'[10:58:15.977]',0.375,0.255
'[10:58:15.984]',0.365,0.245
'[10:58:15.992]',0.365,0.235
'[10:58:16.000]',0.365,0.235
'[10:58:16.008]',0.355,0.225
'[10:58:16.016]',0.345,0.225
'[10:58:16.023]',0.345,0.215
'[10:58:16.031]',0.335,0.215
'[10:58:16.039]',0.325,0.215
'[10:58:16.047]',0.325,0.205
'[10:58:16.055]',0.315,0.195
'[10:58:16.063]',0.305,0.195
'[10:58:16.070]',0.305,0.185
'[10:58:16.078]',0.295,0.185
'[10:58:16.086]',0.295,0.175
'[10:58:16.094]',0.285,0.165
'[10:58:16.102]',0.275,0.165
'[10:58:16.109]',0.265,0.155
'[10:58:16.117]',0.265,0.145
'[10:58:16.125]',0.255,0.145
'[10:58:16.133]',0.245,0.135
'[10:58:16.141]',0.235,0.125
'[10:58:16.148]',0.235,0.125
'[10:58:16.156]',0.225,0.115
'[10:58:16.164]',0.215,0.105
'[10:58:16.172]',0.205,0.105
'[10:58:16.180]',0.205,0.095
'[10:58:16.188]',0.195,0.085
'[10:58:16.195]',0.175,0.085
'[10:58:16.203]',0.165,0.075
'[10:58:16.211]',0.165,0.065
'[10:58:16.219]',0.155,0.065
'[10:58:16.227]',0.145,0.045
'[10:58:16.234]',0.125,0.055
'[10:58:16.242]',0.115,0.035
'[10:58:16.250]',0.105,0.025
'[10:58:16.258]',0.085,0.005
'[10:58:16.266]',0.075,-0.415
'[10:58:16.273]',-0.555,-0.665
'[10:58:16.281]',-0.635,-0.595
'[10:58:16.289]',-0.585,-0.555
'[10:58:16.297]',-0.555,-0.545
'[10:58:16.305]',-0.545,-0.535
'[10:58:16.313]',-0.535,-0.535
'[10:58:16.320]',-0.535,-0.535
'[10:58:16.328]',-0.535,-0.525
'[10:58:16.336]',-0.535,-0.525
'[10:58:16.344]',-0.535,-0.525
'[10:58:16.352]',-0.525,-0.515
'[10:58:16.359]',-0.525,-0.515
'[10:58:16.367]',-0.525,-0.515
'[10:58:16.375]',-0.515,-0.505
'[10:58:16.383]',-0.505,-0.495
'[10:58:16.391]',-0.505,-0.495
'[10:58:16.398]',-0.505,-0.495
'[10:58:16.406]',-0.495,-0.485
'[10:58:16.414]',-0.495,-0.475
'[10:58:16.422]',-0.485,-0.475
'[10:58:16.430]',-0.485,-0.465
'[10:58:16.438]',-0.475,-0.465
'[10:58:16.445]',-0.475,-0.455
'[10:58:16.453]',-0.465,-0.455
'[10:58:16.461]',-0.465,-0.445
'[10:58:16.469]',-0.455,-0.445
'[10:58:16.477]',-0.445,-0.435
'[10:58:16.484]',-0.445,-0.425
'[10:58:16.492]',-0.435,-0.425
'[10:58:16.500]',-0.435,-0.425
'[10:58:16.508]',-0.425,-0.415
'[10:58:16.516]',-0.415,-0.405
'[10:58:16.523]',-0.415,-0.395
'[10:58:16.531]',-0.405,-0.395
'[10:58:16.539]',-0.395,-0.385
'[10:58:16.547]',-0.395,-0.385
'[10:58:16.555]',-0.395,-0.375
'[10:58:16.563]',-0.375,-0.375
'[10:58:16.570]',-0.375,-0.365
'[10:58:16.578]',-0.375,-0.365
'[10:58:16.586]',-0.365,-0.355
'[10:58:16.594]',-0.355,-0.355
'[10:58:16.602]',-0.345,-0.345
'[10:58:16.609]',-0.345,-0.335
'[10:58:16.617]',-0.335,-0.335
'[10:58:16.625]',-0.325,-0.325
'[10:58:16.633]',-0.315,-0.315
'[10:58:16.641]',-0.315,-0.315
'[10:58:16.648]',-0.305,-0.305
'[10:58:16.656]',-0.295,-0.295
'[10:58:16.664]',-0.285,-0.285
'[10:58:16.672]',-0.285,-0.285
'[10:58:16.680]',-0.275,-0.285
'[10:58:16.688]',-0.265,-0.275
'[10:58:16.695]',-0.255,-0.265
'[10:58:16.703]',-0.245,-0.255
'[10:58:16.711]',-0.245,-0.255
'[10:58:16.719]',-0.225,-0.245
'[10:58:16.727]',-0.215,-0.235
'[10:58:16.734]',-0.205,-0.225
'[10:58:16.742]',-0.195,-0.225
'[10:58:16.750]',-0.175,-0.215
'[10:58:16.758]',-0.165,-0.195
'[10:58:16.766]',-0.135,-0.025
'[10:58:16.773]',0.365,0.505
'[10:58:16.781]',0.585,0.425
'[10:58:16.789]',0.515,0.385
'[10:58:16.797]',0.485,0.365
'[10:58:16.805]',0.475,0.355
'[10:58:16.813]',0.465,0.355
'[10:58:16.820]',0.465,0.355
'[10:58:16.828]',0.465,0.345
'[10:58:16.836]',0.455,0.345
'[10:58:16.844]',0.455,0.345
'[10:58:16.852]',0.455,0.345
'[10:58:16.859]',0.445,0.335
'[10:58:16.867]',0.445,0.325
'[10:58:16.875]',0.445,0.325
'[10:58:16.883]',0.435,0.325
'[10:58:16.891]',0.435,0.315
'[10:58:16.898]',0.425,0.315
'[10:58:16.906]',0.425,0.305
'[10:58:16.914]',0.415,0.305
'[10:58:16.922]',0.405,0.295
'[10:58:16.930]',0.405,0.295
'[10:58:16.938]',0.395,0.285
'[10:58:16.945]',0.395,0.285
'[10:58:16.953]',0.385,0.275
'[10:58:16.961]',0.385,0.265
'[10:58:16.969]',0.375,0.265
'[10:58:16.977]',0.375,0.265
'[10:58:16.984]',0.365,0.245
'[10:58:16.992]',0.365,0.245
'[10:58:17.000]',0.355,0.245
'[10:58:17.008]',0.345,0.235
'[10:58:17.016]',0.345,0.235
'[10:58:17.023]',0.335,0.225
'[10:58:17.031]',0.335,0.215
'[10:58:17.039]',0.325,0.215
'[10:58:17.047]',0.325,0.205
'[10:58:17.055]',0.315,0.205
'[10:58:17.063]',0.305,0.195
'[10:58:17.070]',0.305,0.195
'[10:58:17.078]',0.295,0.185
'[10:58:17.086]',0.295,0.185
'[10:58:17.094]',0.285,0.165
'[10:58:17.102]',0.285,0.175
'[10:58:17.109]',0.275,0.165
'[10:58:17.117]',0.265,0.155
'[10:58:17.125]',0.255,0.145
'[10:58:17.133]',0.255,0.155
'[10:58:17.141]',0.245,0.145
'[10:58:17.148]',0.245,0.135
'[10:58:17.156]',0.235,0.125
'[10:58:17.164]',0.225,0.125
'[10:58:17.172]',0.215,0.115
'[10:58:17.180]',0.215,0.105
'[10:58:17.188]',0.195,0.085
'[10:58:17.195]',0.195,0.095
'[10:58:17.203]',0.185,0.095
'[10:58:17.211]',0.175,0.085
'[10:58:17.219]',0.165,0.075
'[10:58:17.227]',0.155,0.075
'[10:58:17.234]',0.145,0.065
'[10:58:17.242]',0.135,0.055
'[10:58:17.250]',0.125,0.045
'[10:58:17.258]',0.115,0.045
'[10:58:17.266]',0.085,-0.055
'[10:58:17.273]',-0.345,-0.665
'[10:58:17.281]',-0.635,-0.605
'[10:58:17.289]',-0.575,-0.545
'[10:58:17.297]',-0.535,-0.535
'[10:58:17.305]',-0.535,-0.535
'[10:58:17.313]',-0.525,-0.525
'[10:58:17.320]',-0.515,-0.515
'[10:58:17.328]',-0.515,-0.515
