'Time','ECG1','ECG2'
'[09:55:13.898]',-0.065,-0.095
'[09:55:13.906]',-0.045,-0.045
'[09:55:13.914]',0.005,-0.045
'[09:55:13.922]',0.015,-0.025
'[09:55:13.930]',0.045,-0.045
'[09:55:13.938]',0.055,-0.025
'[09:55:13.945]',0.105,-0.045
'[09:55:13.953]',0.115,-0.035
'[09:55:13.961]',0.105,-0.105
'[09:55:13.969]',0.025,-0.115
'[09:55:13.977]',-0.015,-0.125
'[09:55:13.984]',-0.065,-0.165
'[09:55:13.992]',-0.115,-0.185
'[09:55:14.000]',-0.125,-0.175
'[09:55:14.008]',-0.105,-0.175
'[09:55:14.016]',-0.115,-0.185
'[09:55:14.023]',-0.155,-0.185
'[09:55:14.031]',-0.135,-0.175
'[09:55:14.039]',-0.125,-0.185
'[09:55:14.047]',-0.105,-0.165
'[09:55:14.055]',-0.195,-0.125
'[09:55:14.063]',0.015,-0.065
'[09:55:14.070]',0.665,-0.445
'[09:55:14.078]',1.875,-0.985
'[09:55:14.086]',1.035,-1.315
'[09:55:14.094]',-0.775,-0.825
'[09:55:14.102]',-0.935,-0.275
'[09:55:14.109]',-0.425,-0.075
'[09:55:14.117]',-0.145,-0.055
'[09:55:14.125]',-0.125,-0.075
'[09:55:14.133]',-0.135,-0.075
'[09:55:14.141]',-0.135,-0.075
'[09:55:14.148]',-0.135,-0.055
'[09:55:14.156]',-0.145,-0.055
'[09:55:14.164]',-0.125,-0.065
'[09:55:14.172]',-0.135,-0.055
'[09:55:14.180]',-0.105,-0.035
'[09:55:14.188]',-0.105,-0.025
'[09:55:14.195]',-0.105,-0.015
'[09:55:14.203]',-0.095,-0.005
'[09:55:14.211]',-0.075,0.015
'[09:55:14.219]',-0.055,0.015
'[09:55:14.227]',-0.065,0.045
'[09:55:14.234]',-0.055,0.055
'[09:55:14.242]',-0.055,0.085
'[09:55:14.250]',-0.035,0.095
'[09:55:14.258]',-0.035,0.105
'[09:55:14.266]',-0.055,0.115
'[09:55:14.273]',-0.075,0.105
'[09:55:14.281]',-0.105,0.085
'[09:55:14.289]',-0.125,0.055
'[09:55:14.297]',-0.155,0.045
'[09:55:14.305]',-0.165,0.035
'[09:55:14.313]',-0.155,0.035
'[09:55:14.320]',-0.135,0.015
'[09:55:14.328]',-0.075,0.015
'[09:55:14.336]',-0.045,-0.005
'[09:55:14.344]',-0.045,-0.015
'[09:55:14.352]',-0.035,-0.045
'[09:55:14.359]',-0.045,-0.085
'[09:55:14.367]',-0.055,-0.085
'[09:55:14.375]',-0.055,-0.095
'[09:55:14.383]',-0.065,-0.105
'[09:55:14.391]',-0.075,-0.105
'[09:55:14.398]',-0.065,-0.085
'[09:55:14.406]',-0.075,-0.085
'[09:55:14.414]',-0.055,-0.075
'[09:55:14.422]',-0.055,-0.085
'[09:55:14.430]',-0.035,-0.085
'[09:55:14.438]',-0.045,-0.065
'[09:55:14.445]',-0.035,-0.075
'[09:55:14.453]',-0.045,-0.075
'[09:55:14.461]',-0.035,-0.075
'[09:55:14.469]',-0.045,-0.075
'[09:55:14.477]',-0.035,-0.075
'[09:55:14.484]',-0.045,-0.085
'[09:55:14.492]',-0.045,-0.085
'[09:55:14.500]',-0.045,-0.095
'[09:55:14.508]',-0.065,-0.095
'[09:55:14.516]',-0.055,-0.085
'[09:55:14.523]',-0.055,-0.065
'[09:55:14.531]',-0.035,-0.025
'[09:55:14.539]',0.015,-0.015
'[09:55:14.547]',0.015,-0.005
'[09:55:14.555]',0.055,0.005
'[09:55:14.563]',0.085,-0.005
'[09:55:14.570]',0.105,-0.035
'[09:55:14.578]',0.105,-0.025
'[09:55:14.586]',0.115,-0.055
'[09:55:14.594]',0.035,-0.095
'[09:55:14.602]',0.005,-0.095
'[09:55:14.609]',-0.065,-0.145
'[09:55:14.617]',-0.095,-0.135
'[09:55:14.625]',-0.115,-0.155
'[09:55:14.633]',-0.135,-0.145
'[09:55:14.641]',-0.155,-0.165
'[09:55:14.648]',-0.125,-0.155
'[09:55:14.656]',-0.135,-0.145
'[09:55:14.664]',-0.135,-0.145
'[09:55:14.672]',-0.115,-0.125
'[09:55:14.680]',-0.175,-0.115
'[09:55:14.688]',-0.055,-0.045
'[09:55:14.695]',0.435,-0.375
'[09:55:14.703]',1.515,-0.845
'[09:55:14.711]',1.735,-1.385
'[09:55:14.719]',-0.335,-1.045
'[09:55:14.727]',-1.025,-0.385
'[09:55:14.734]',-0.555,-0.065
'[09:55:14.742]',-0.205,-0.015
'[09:55:14.750]',-0.115,-0.025
'[09:55:14.758]',-0.125,-0.035
'[09:55:14.766]',-0.125,-0.025
'[09:55:14.773]',-0.125,-0.015
'[09:55:14.781]',-0.125,-0.015
'[09:55:14.789]',-0.115,-0.015
'[09:55:14.797]',-0.125,0.005
'[09:55:14.805]',-0.115,0.015
'[09:55:14.813]',-0.095,0.025
'[09:55:14.820]',-0.075,0.025
'[09:55:14.828]',-0.085,0.035
'[09:55:14.836]',-0.075,0.055
'[09:55:14.844]',-0.075,0.075
'[09:55:14.852]',-0.065,0.085
'[09:55:14.859]',-0.055,0.095
'[09:55:14.867]',-0.025,0.125
'[09:55:14.875]',-0.025,0.145
'[09:55:14.883]',-0.045,0.155
'[09:55:14.891]',-0.035,0.165
'[09:55:14.898]',-0.035,0.175
'[09:55:14.906]',-0.065,0.175
'[09:55:14.914]',-0.075,0.165
'[09:55:14.922]',-0.095,0.145
'[09:55:14.930]',-0.125,0.125
'[09:55:14.938]',-0.135,0.105
'[09:55:14.945]',-0.115,0.095
'[09:55:14.953]',-0.075,0.085
'[09:55:14.961]',-0.055,0.085
'[09:55:14.969]',-0.045,0.045
'[09:55:14.977]',-0.015,0.005
'[09:55:14.984]',-0.015,-0.025
'[09:55:14.992]',-0.045,-0.035
'[09:55:15.000]',-0.065,-0.045
'[09:55:15.008]',-0.065,-0.055
'[09:55:15.016]',-0.065,-0.065
'[09:55:15.023]',-0.055,-0.065
'[09:55:15.031]',-0.045,-0.045
'[09:55:15.039]',-0.035,-0.045
'[09:55:15.047]',-0.035,-0.035
'[09:55:15.055]',-0.025,-0.045
'[09:55:15.063]',-0.015,-0.035
'[09:55:15.070]',-0.025,-0.045
'[09:55:15.078]',-0.025,-0.045
'[09:55:15.086]',-0.015,-0.045
'[09:55:15.094]',-0.025,-0.045
'[09:55:15.102]',-0.035,-0.055
'[09:55:15.109]',-0.025,-0.065
'[09:55:15.117]',-0.035,-0.065
'[09:55:15.125]',-0.035,-0.065
'[09:55:15.133]',-0.035,-0.065
'[09:55:15.141]',-0.045,-0.075
'[09:55:15.148]',-0.045,-0.065
'[09:55:15.156]',-0.055,-0.055
'[09:55:15.164]',-0.015,-0.025
'[09:55:15.172]',0.015,-0.015
'[09:55:15.180]',0.045,-0.005
'[09:55:15.188]',0.065,-0.015
'[09:55:15.195]',0.085,-0.025
'[09:55:15.203]',0.095,-0.035
'[09:55:15.211]',0.125,-0.015
'[09:55:15.219]',0.145,-0.035
'[09:55:15.227]',0.105,-0.095
'[09:55:15.234]',0.025,-0.095
'[09:55:15.242]',-0.015,-0.105
'[09:55:15.250]',-0.065,-0.135
'[09:55:15.258]',-0.095,-0.125
'[09:55:15.266]',-0.095,-0.135
'[09:55:15.273]',-0.105,-0.135
'[09:55:15.281]',-0.115,-0.145
'[09:55:15.289]',-0.125,-0.125
'[09:55:15.297]',-0.095,-0.135
'[09:55:15.305]',-0.105,-0.125
'[09:55:15.313]',-0.145,-0.075
'[09:55:15.320]',-0.095,-0.065
'[09:55:15.328]',0.205,-0.145
'[09:55:15.336]',1.115,-0.645
'[09:55:15.344]',2.125,-1.195
'[09:55:15.352]',0.485,-1.235
'[09:55:15.359]',-0.945,-0.605
'[09:55:15.367]',-0.655,-0.105
'[09:55:15.375]',-0.245,0.015
'[09:55:15.383]',-0.125,0.005
'[09:55:15.391]',-0.115,-0.015
'[09:55:15.398]',-0.115,-0.015
'[09:55:15.406]',-0.125,0.005
'[09:55:15.414]',-0.125,0.015
'[09:55:15.422]',-0.105,0.005
'[09:55:15.430]',-0.095,0.005
'[09:55:15.438]',-0.095,0.025
'[09:55:15.445]',-0.105,0.035
'[09:55:15.453]',-0.085,0.035
'[09:55:15.461]',-0.075,0.045
'[09:55:15.469]',-0.045,0.055
'[09:55:15.477]',-0.055,0.075
'[09:55:15.484]',-0.045,0.085
'[09:55:15.492]',-0.035,0.115
'[09:55:15.500]',-0.045,0.135
'[09:55:15.508]',-0.015,0.145
'[09:55:15.516]',-0.005,0.175
'[09:55:15.523]',-0.005,0.205
'[09:55:15.531]',-0.025,0.205
'[09:55:15.539]',-0.045,0.205
'[09:55:15.547]',-0.045,0.185
'[09:55:15.555]',-0.065,0.165
'[09:55:15.563]',-0.085,0.165
'[09:55:15.570]',-0.105,0.135
'[09:55:15.578]',-0.105,0.125
'[09:55:15.586]',-0.065,0.115
'[09:55:15.594]',-0.035,0.085
'[09:55:15.602]',-0.015,0.055
'[09:55:15.609]',0.005,0.015
'[09:55:15.617]',-0.005,-0.005
'[09:55:15.625]',-0.035,-0.035
'[09:55:15.633]',-0.045,-0.065
'[09:55:15.641]',-0.055,-0.065
'[09:55:15.648]',-0.035,-0.045
'[09:55:15.656]',-0.055,-0.045
'[09:55:15.664]',-0.035,-0.045
'[09:55:15.672]',-0.035,-0.055
'[09:55:15.680]',-0.025,-0.045
'[09:55:15.688]',-0.035,-0.045
'[09:55:15.695]',-0.015,-0.045
'[09:55:15.703]',-0.045,-0.055
'[09:55:15.711]',-0.015,-0.055
'[09:55:15.719]',-0.015,-0.055
'[09:55:15.727]',-0.025,-0.065
'[09:55:15.734]',-0.025,-0.055
'[09:55:15.742]',-0.045,-0.065
'[09:55:15.750]',-0.035,-0.075
'[09:55:15.758]',-0.035,-0.085
'[09:55:15.766]',-0.045,-0.075
'[09:55:15.773]',-0.035,-0.075
'[09:55:15.781]',-0.045,-0.065
'[09:55:15.789]',-0.035,-0.045
'[09:55:15.797]',-0.015,-0.015
'[09:55:15.805]',0.005,-0.005
'[09:55:15.813]',0.045,0.005
'[09:55:15.820]',0.085,-0.025
'[09:55:15.828]',0.095,-0.025
'[09:55:15.836]',0.125,-0.005
'[09:55:15.844]',0.095,0.005
'[09:55:15.852]',0.165,-0.055
'[09:55:15.859]',0.055,-0.085
'[09:55:15.867]',0.025,-0.075
'[09:55:15.875]',-0.035,-0.115
'[09:55:15.883]',-0.105,-0.125
'[09:55:15.891]',-0.095,-0.135
'[09:55:15.898]',-0.115,-0.115
'[09:55:15.906]',-0.105,-0.135
'[09:55:15.914]',-0.115,-0.135
'[09:55:15.922]',-0.125,-0.135
'[09:55:15.930]',-0.115,-0.125
'[09:55:15.938]',-0.095,-0.095
'[09:55:15.945]',-0.165,-0.065
'[09:55:15.953]',0.025,0.015
'[09:55:15.961]',0.665,-0.355
'[09:55:15.969]',1.805,-0.865
'[09:55:15.977]',1.325,-1.315
'[09:55:15.984]',-0.585,-0.865
'[09:55:15.992]',-0.975,-0.305
'[09:55:16.000]',-0.495,-0.065
'[09:55:16.008]',-0.195,-0.015
'[09:55:16.016]',-0.135,-0.015
'[09:55:16.023]',-0.135,-0.025
'[09:55:16.031]',-0.125,-0.025
'[09:55:16.039]',-0.115,-0.025
'[09:55:16.047]',-0.125,-0.015
'[09:55:16.055]',-0.125,-0.005
'[09:55:16.063]',-0.105,0.005
'[09:55:16.070]',-0.105,-0.005
'[09:55:16.078]',-0.105,0.005
'[09:55:16.086]',-0.075,0.025
'[09:55:16.094]',-0.085,0.035
'[09:55:16.102]',-0.075,0.025
'[09:55:16.109]',-0.055,0.045
'[09:55:16.117]',-0.035,0.065
'[09:55:16.125]',-0.025,0.075
'[09:55:16.133]',-0.065,0.105
'[09:55:16.141]',-0.055,0.115
'[09:55:16.148]',-0.025,0.135
'[09:55:16.156]',-0.025,0.145
'[09:55:16.164]',-0.075,0.145
'[09:55:16.172]',-0.095,0.125
'[09:55:16.180]',-0.065,0.145
'[09:55:16.188]',-0.105,0.105
'[09:55:16.195]',-0.145,0.065
'[09:55:16.203]',-0.165,0.065
'[09:55:16.211]',-0.145,0.075
'[09:55:16.219]',-0.105,0.065
'[09:55:16.227]',-0.065,0.055
'[09:55:16.234]',-0.025,0.045
'[09:55:16.242]',-0.015,0.005
'[09:55:16.250]',-0.025,-0.005
'[09:55:16.258]',-0.045,-0.045
'[09:55:16.266]',-0.055,-0.055
'[09:55:16.273]',-0.075,-0.055
'[09:55:16.281]',-0.085,-0.045
'[09:55:16.289]',-0.085,-0.055
'[09:55:16.297]',-0.055,-0.045
'[09:55:16.305]',-0.045,-0.035
'[09:55:16.313]',-0.055,-0.035
'[09:55:16.320]',-0.045,-0.035
'[09:55:16.328]',-0.055,-0.045
'[09:55:16.336]',-0.035,-0.035
'[09:55:16.344]',-0.035,-0.045
'[09:55:16.352]',-0.055,-0.035
'[09:55:16.359]',-0.035,-0.035
'[09:55:16.367]',-0.035,-0.045
'[09:55:16.375]',-0.045,-0.055
'[09:55:16.383]',-0.065,-0.065
'[09:55:16.391]',-0.055,-0.065
'[09:55:16.398]',-0.065,-0.055
'[09:55:16.406]',-0.065,-0.065
'[09:55:16.414]',-0.065,-0.055
'[09:55:16.422]',-0.085,-0.025
'[09:55:16.430]',-0.035,-0.005
'[09:55:16.438]',-0.005,0.005
'[09:55:16.445]',0.015,-0.005
'[09:55:16.453]',0.045,-0.005
'[09:55:16.461]',0.025,-0.005
'[09:55:16.469]',0.055,0.005
'[09:55:16.477]',0.095,-0.005
'[09:55:16.484]',0.095,-0.065
'[09:55:16.492]',-0.005,-0.065
'[09:55:16.500]',-0.055,-0.075
'[09:55:16.508]',-0.095,-0.135
'[09:55:16.516]',-0.135,-0.125
'[09:55:16.523]',-0.135,-0.115
'[09:55:16.531]',-0.155,-0.115
'[09:55:16.539]',-0.165,-0.125
'[09:55:16.547]',-0.145,-0.135
'[09:55:16.555]',-0.155,-0.115
'[09:55:16.563]',-0.135,-0.125
'[09:55:16.570]',-0.155,-0.095
'[09:55:16.578]',-0.185,-0.075
'[09:55:16.586]',-0.065,-0.005
'[09:55:16.594]',0.495,-0.355
'[09:55:16.602]',1.595,-0.805
'[09:55:16.609]',1.555,-1.315
'[09:55:16.617]',-0.345,-1.015
'[09:55:16.625]',-0.975,-0.375
'[09:55:16.633]',-0.565,-0.045
'[09:55:16.641]',-0.225,0.005
'[09:55:16.648]',-0.135,-0.005
'[09:55:16.656]',-0.155,-0.005
'[09:55:16.664]',-0.175,-0.015
'[09:55:16.672]',-0.175,-0.015
'[09:55:16.680]',-0.135,-0.005
'[09:55:16.688]',-0.145,0.005
'[09:55:16.695]',-0.155,0.015
'[09:55:16.703]',-0.155,0.025
'[09:55:16.711]',-0.135,0.005
'[09:55:16.719]',-0.105,0.025
'[09:55:16.727]',-0.095,0.045
'[09:55:16.734]',-0.095,0.045
'[09:55:16.742]',-0.085,0.065
'[09:55:16.750]',-0.065,0.085
'[09:55:16.758]',-0.055,0.095
'[09:55:16.766]',-0.045,0.125
'[09:55:16.773]',-0.035,0.145
'[09:55:16.781]',-0.035,0.155
'[09:55:16.789]',-0.045,0.165
'[09:55:16.797]',-0.045,0.175
'[09:55:16.805]',-0.055,0.165
'[09:55:16.813]',-0.075,0.155
'[09:55:16.820]',-0.115,0.135
'[09:55:16.828]',-0.115,0.095
'[09:55:16.836]',-0.135,0.075
'[09:55:16.844]',-0.125,0.065
'[09:55:16.852]',-0.105,0.085
'[09:55:16.859]',-0.055,0.065
'[09:55:16.867]',-0.025,0.045
'[09:55:16.875]',-0.035,0.025
'[09:55:16.883]',-0.025,-0.005
'[09:55:16.891]',-0.045,-0.035
'[09:55:16.898]',-0.055,-0.055
'[09:55:16.906]',-0.085,-0.065
'[09:55:16.914]',-0.065,-0.065
'[09:55:16.922]',-0.055,-0.065
'[09:55:16.930]',-0.055,-0.045
'[09:55:16.938]',-0.055,-0.045
'[09:55:16.945]',-0.045,-0.055
'[09:55:16.953]',-0.045,-0.055
'[09:55:16.961]',-0.045,-0.045
'[09:55:16.969]',-0.065,-0.035
'[09:55:16.977]',-0.055,-0.055
'[09:55:16.984]',-0.055,-0.065
'[09:55:16.992]',-0.045,-0.065
'[09:55:17.000]',-0.055,-0.065
'[09:55:17.008]',-0.075,-0.075
'[09:55:17.016]',-0.065,-0.065
'[09:55:17.023]',-0.065,-0.075
'[09:55:17.031]',-0.065,-0.055
'[09:55:17.039]',-0.035,-0.015
'[09:55:17.047]',-0.015,-0.005
'[09:55:17.055]',0.005,0.005
'[09:55:17.063]',0.035,-0.005
'[09:55:17.070]',0.045,-0.035
'[09:55:17.078]',0.075,-0.025
'[09:55:17.086]',0.085,-0.035
'[09:55:17.094]',0.035,-0.095
'[09:55:17.102]',-0.005,-0.105
'[09:55:17.109]',-0.055,-0.135
'[09:55:17.117]',-0.095,-0.145
'[09:55:17.125]',-0.115,-0.145
'[09:55:17.133]',-0.135,-0.155
'[09:55:17.141]',-0.135,-0.165
'[09:55:17.148]',-0.145,-0.165
'[09:55:17.156]',-0.135,-0.165
'[09:55:17.164]',-0.135,-0.165
'[09:55:17.172]',-0.125,-0.165
'[09:55:17.180]',-0.155,-0.115
'[09:55:17.188]',-0.135,-0.095
'[09:55:17.195]',0.095,-0.185
'[09:55:17.203]',0.785,-0.665
'[09:55:17.211]',1.645,-1.235
'[09:55:17.219]',0.435,-1.315
'[09:55:17.227]',-0.695,-0.685
'[09:55:17.234]',-0.645,-0.135
'[09:55:17.242]',-0.295,-0.005
'[09:55:17.250]',-0.145,-0.035
'[09:55:17.258]',-0.135,-0.055
'[09:55:17.266]',-0.135,-0.055
'[09:55:17.273]',-0.135,-0.035
'[09:55:17.281]',-0.135,-0.045
'[09:55:17.289]',-0.115,-0.045
'[09:55:17.297]',-0.115,-0.025
'[09:55:17.305]',-0.115,-0.015
'[09:55:17.313]',-0.115,0.005
'[09:55:17.320]',-0.115,-0.015
'[09:55:17.328]',-0.105,-0.005
'[09:55:17.336]',-0.095,0.025
'[09:55:17.344]',-0.105,0.025
'[09:55:17.352]',-0.075,0.045
'[09:55:17.359]',-0.075,0.045
'[09:55:17.367]',-0.065,0.085
'[09:55:17.375]',-0.045,0.105
'[09:55:17.383]',-0.045,0.105
'[09:55:17.391]',-0.035,0.125
'[09:55:17.398]',-0.035,0.145
'[09:55:17.406]',-0.055,0.155
'[09:55:17.414]',-0.075,0.145
'[09:55:17.422]',-0.105,0.115
'[09:55:17.430]',-0.085,0.105
'[09:55:17.438]',-0.115,0.075
'[09:55:17.445]',-0.145,0.065
'[09:55:17.453]',-0.125,0.055
'[09:55:17.461]',-0.075,0.045
'[09:55:17.469]',-0.055,0.015
'[09:55:17.477]',-0.045,-0.025
'[09:55:17.484]',-0.065,-0.045
'[09:55:17.492]',-0.065,-0.075
'[09:55:17.500]',-0.075,-0.105
'[09:55:17.508]',-0.065,-0.125
'[09:55:17.516]',-0.075,-0.115
'[09:55:17.523]',-0.085,-0.105
'[09:55:17.531]',-0.095,-0.095
'[09:55:17.539]',-0.085,-0.115
'[09:55:17.547]',-0.085,-0.105
'[09:55:17.555]',-0.065,-0.095
'[09:55:17.563]',-0.065,-0.095
'[09:55:17.570]',-0.065,-0.105
'[09:55:17.578]',-0.065,-0.125
'[09:55:17.586]',-0.055,-0.105
'[09:55:17.594]',-0.075,-0.105
'[09:55:17.602]',-0.065,-0.115
'[09:55:17.609]',-0.055,-0.125
'[09:55:17.617]',-0.055,-0.105
'[09:55:17.625]',-0.045,-0.115
'[09:55:17.633]',-0.075,-0.115
'[09:55:17.641]',-0.065,-0.085
'[09:55:17.648]',-0.005,-0.055
'[09:55:17.656]',-0.015,-0.055
'[09:55:17.664]',0.015,-0.035
'[09:55:17.672]',0.045,-0.055
'[09:55:17.680]',0.065,-0.055
'[09:55:17.688]',0.095,-0.065
'[09:55:17.695]',0.115,-0.085
'[09:55:17.703]',0.045,-0.135
'[09:55:17.711]',-0.005,-0.125
'[09:55:17.719]',-0.055,-0.155
'[09:55:17.727]',-0.105,-0.195
'[09:55:17.734]',-0.115,-0.195
'[09:55:17.742]',-0.135,-0.185
'[09:55:17.750]',-0.145,-0.185
'[09:55:17.758]',-0.145,-0.185
'[09:55:17.766]',-0.135,-0.195
'[09:55:17.773]',-0.125,-0.185
'[09:55:17.781]',-0.125,-0.165
'[09:55:17.789]',-0.175,-0.155
'[09:55:17.797]',-0.125,-0.095
'[09:55:17.805]',0.195,-0.305
'[09:55:17.813]',1.175,-0.835
'[09:55:17.820]',1.365,-1.425
'[09:55:17.828]',-0.295,-1.055
'[09:55:17.836]',-0.865,-0.475
'[09:55:17.844]',-0.545,-0.135
'[09:55:17.852]',-0.235,-0.065
'[09:55:17.859]',-0.145,-0.075
'[09:55:17.867]',-0.135,-0.085
'[09:55:17.875]',-0.135,-0.095
'[09:55:17.883]',-0.135,-0.085
'[09:55:17.891]',-0.135,-0.075
'[09:55:17.898]',-0.135,-0.065
'[09:55:17.906]',-0.125,-0.055
'[09:55:17.914]',-0.115,-0.055
'[09:55:17.922]',-0.135,-0.055
'[09:55:17.930]',-0.105,-0.025
'[09:55:17.938]',-0.095,-0.035
'[09:55:17.945]',-0.105,-0.025
'[09:55:17.953]',-0.085,-0.025
'[09:55:17.961]',-0.075,0.005
'[09:55:17.969]',-0.075,0.015
'[09:55:17.977]',-0.055,0.025
'[09:55:17.984]',-0.065,0.055
'[09:55:17.992]',-0.055,0.075
'[09:55:18.000]',-0.035,0.085
'[09:55:18.008]',-0.065,0.095
'[09:55:18.016]',-0.065,0.105
'[09:55:18.023]',-0.095,0.095
'[09:55:18.031]',-0.105,0.075
'[09:55:18.039]',-0.135,0.065
'[09:55:18.047]',-0.145,0.025
'[09:55:18.055]',-0.155,0.025
'[09:55:18.063]',-0.155,-0.005
'[09:55:18.070]',-0.135,0.005
'[09:55:18.078]',-0.095,-0.015
'[09:55:18.086]',-0.085,-0.015
'[09:55:18.094]',-0.065,-0.035
'[09:55:18.102]',-0.055,-0.065
'[09:55:18.109]',-0.055,-0.105
'[09:55:18.117]',-0.085,-0.115
'[09:55:18.125]',-0.095,-0.105
'[09:55:18.133]',-0.085,-0.105
'[09:55:18.141]',-0.075,-0.125
'[09:55:18.148]',-0.065,-0.115
'[09:55:18.156]',-0.065,-0.105
'[09:55:18.164]',-0.065,-0.095
'[09:55:18.172]',-0.065,-0.105
'[09:55:18.180]',-0.055,-0.105
'[09:55:18.188]',-0.045,-0.095
'[09:55:18.195]',-0.055,-0.095
'[09:55:18.203]',-0.065,-0.095
'[09:55:18.211]',-0.045,-0.105
'[09:55:18.219]',-0.055,-0.105
'[09:55:18.227]',-0.055,-0.105
'[09:55:18.234]',-0.055,-0.105
'[09:55:18.242]',-0.055,-0.105
'[09:55:18.250]',-0.025,-0.055
'[09:55:18.258]',0.015,-0.015
'[09:55:18.266]',0.045,-0.005
'[09:55:18.273]',0.055,-0.025
'[09:55:18.281]',0.085,-0.025
'[09:55:18.289]',0.085,-0.045
'[09:55:18.297]',0.115,-0.065
'[09:55:18.305]',0.125,-0.085
'[09:55:18.313]',0.035,-0.125
'[09:55:18.320]',-0.005,-0.125
'[09:55:18.328]',-0.055,-0.175
'[09:55:18.336]',-0.105,-0.175
'[09:55:18.344]',-0.115,-0.185
'[09:55:18.352]',-0.125,-0.185
'[09:55:18.359]',-0.145,-0.185
'[09:55:18.367]',-0.135,-0.175
'[09:55:18.375]',-0.125,-0.195
'[09:55:18.383]',-0.115,-0.195
'[09:55:18.391]',-0.125,-0.155
'[09:55:18.398]',-0.165,-0.105
'[09:55:18.406]',0.055,-0.135
'[09:55:18.414]',0.715,-0.595
'[09:55:18.422]',1.795,-1.135
'[09:55:18.430]',0.865,-1.315
'[09:55:18.438]',-0.705,-0.655
'[09:55:18.445]',-0.625,-0.125
'[09:55:18.453]',-0.275,-0.035
'[09:55:18.461]',-0.165,-0.045
'[09:55:18.469]',-0.145,-0.065
'[09:55:18.477]',-0.145,-0.065
'[09:55:18.484]',-0.145,-0.055
'[09:55:18.492]',-0.155,-0.055
'[09:55:18.500]',-0.135,-0.055
'[09:55:18.508]',-0.135,-0.045
'[09:55:18.516]',-0.135,-0.035
'[09:55:18.523]',-0.125,-0.025
'[09:55:18.531]',-0.135,-0.015
'[09:55:18.539]',-0.115,-0.015
'[09:55:18.547]',-0.105,0.015
'[09:55:18.555]',-0.105,0.025
'[09:55:18.563]',-0.105,0.045
'[09:55:18.570]',-0.095,0.045
'[09:55:18.578]',-0.085,0.075
'[09:55:18.586]',-0.065,0.095
'[09:55:18.594]',-0.075,0.115
'[09:55:18.602]',-0.085,0.135
'[09:55:18.609]',-0.085,0.145
'[09:55:18.617]',-0.095,0.145
'[09:55:18.625]',-0.115,0.135
'[09:55:18.633]',-0.145,0.115
'[09:55:18.641]',-0.155,0.095
'[09:55:18.648]',-0.165,0.095
'[09:55:18.656]',-0.165,0.065
'[09:55:18.664]',-0.155,0.065
'[09:55:18.672]',-0.115,0.025
'[09:55:18.680]',-0.095,0.015
'[09:55:18.688]',-0.085,-0.025
'[09:55:18.695]',-0.095,-0.045
'[09:55:18.703]',-0.095,-0.075
'[09:55:18.711]',-0.075,-0.095
'[09:55:18.719]',-0.095,-0.095
'[09:55:18.727]',-0.105,-0.105
'[09:55:18.734]',-0.105,-0.105
'[09:55:18.742]',-0.115,-0.115
'[09:55:18.750]',-0.095,-0.095
'[09:55:18.758]',-0.115,-0.105
'[09:55:18.766]',-0.095,-0.095
'[09:55:18.773]',-0.085,-0.095
'[09:55:18.781]',-0.105,-0.095
'[09:55:18.789]',-0.095,-0.095
'[09:55:18.797]',-0.105,-0.095
'[09:55:18.805]',-0.105,-0.105
'[09:55:18.813]',-0.085,-0.105
'[09:55:18.820]',-0.095,-0.125
'[09:55:18.828]',-0.095,-0.115
'[09:55:18.836]',-0.105,-0.105
'[09:55:18.844]',-0.105,-0.095
'[09:55:18.852]',-0.075,-0.085
'[09:55:18.859]',-0.065,-0.045
'[09:55:18.867]',-0.025,-0.035
'[09:55:18.875]',-0.015,-0.025
'[09:55:18.883]',0.015,-0.055
'[09:55:18.891]',0.015,-0.095
'[09:55:18.898]',0.045,-0.045
'[09:55:18.906]',0.035,-0.065
'[09:55:18.914]',0.025,-0.115
'[09:55:18.922]',-0.045,-0.135
'[09:55:18.930]',-0.075,-0.115
'[09:55:18.938]',-0.125,-0.155
'[09:55:18.945]',-0.165,-0.175
'[09:55:18.953]',-0.185,-0.165
'[09:55:18.961]',-0.175,-0.175
'[09:55:18.969]',-0.195,-0.165
'[09:55:18.977]',-0.205,-0.175
'[09:55:18.984]',-0.185,-0.175
'[09:55:18.992]',-0.165,-0.175
'[09:55:19.000]',-0.205,-0.145
'[09:55:19.008]',-0.205,-0.135
'[09:55:19.016]',0.075,-0.225
'[09:55:19.023]',0.935,-0.655
'[09:55:19.031]',1.855,-1.155
'[09:55:19.039]',0.435,-1.215
'[09:55:19.047]',-0.865,-0.585
'[09:55:19.055]',-0.665,-0.125
'[09:55:19.063]',-0.315,-0.025
'[09:55:19.070]',-0.205,-0.045
'[09:55:19.078]',-0.185,-0.055
'[09:55:19.086]',-0.175,-0.045
'[09:55:19.094]',-0.185,-0.035
'[09:55:19.102]',-0.195,-0.035
'[09:55:19.109]',-0.175,-0.035
'[09:55:19.117]',-0.165,-0.025
'[09:55:19.125]',-0.155,-0.015
'[09:55:19.133]',-0.155,-0.005
'[09:55:19.141]',-0.145,-0.005
'[09:55:19.148]',-0.135,0.005
'[09:55:19.156]',-0.135,0.015
'[09:55:19.164]',-0.125,0.035
'[09:55:19.172]',-0.125,0.055
'[09:55:19.180]',-0.115,0.085
'[09:55:19.188]',-0.095,0.085
'[09:55:19.195]',-0.105,0.105
