'Time','ECG1','ECG2'
'[12:03:11.781]',0.025,-0.095
'[12:03:11.789]',0.015,-0.095
'[12:03:11.797]',-0.025,-0.095
'[12:03:11.805]',-0.035,-0.095
'[12:03:11.813]',-0.065,-0.105
'[12:03:11.820]',-0.135,-0.115
'[12:03:11.828]',-0.065,-0.105
'[12:03:11.836]',-0.055,-0.085
'[12:03:11.844]',0.005,-0.035
'[12:03:11.852]',0.115,0.115
'[12:03:11.859]',0.135,-0.045
'[12:03:11.867]',0.695,-0.265
'[12:03:11.875]',1.475,-0.305
'[12:03:11.883]',0.735,-0.555
'[12:03:11.891]',-0.315,-0.575
'[12:03:11.898]',-0.685,-0.255
'[12:03:11.906]',-0.405,-0.085
'[12:03:11.914]',-0.065,-0.055
'[12:03:11.922]',-0.075,-0.075
'[12:03:11.930]',-0.055,-0.045
'[12:03:11.938]',-0.115,-0.045
'[12:03:11.945]',-0.075,-0.055
'[12:03:11.953]',-0.085,-0.045
'[12:03:11.961]',-0.005,-0.025
'[12:03:11.969]',-0.105,-0.005
'[12:03:11.977]',-0.095,-0.055
'[12:03:11.984]',0.025,-0.005
'[12:03:11.992]',-0.035,-0.015
'[12:03:12.000]',-0.065,0.005
'[12:03:12.008]',-0.055,-0.025
'[12:03:12.016]',-0.025,-0.005
'[12:03:12.023]',0.015,0.005
'[12:03:12.031]',0.075,0.015
'[12:03:12.039]',-0.065,-0.005
'[12:03:12.047]',-0.005,-0.035
'[12:03:12.055]',0.045,0.005
'[12:03:12.063]',0.095,0.005
'[12:03:12.070]',0.135,0.015
'[12:03:12.078]',0.025,-0.005
'[12:03:12.086]',0.075,-0.035
'[12:03:12.094]',0.095,0.015
'[12:03:12.102]',0.085,-0.015
'[12:03:12.109]',0.165,-0.035
'[12:03:12.117]',0.285,-0.015
'[12:03:12.125]',0.225,-0.025
'[12:03:12.133]',0.195,-0.045
'[12:03:12.141]',0.255,-0.025
'[12:03:12.148]',0.305,-0.055
'[12:03:12.156]',0.415,-0.035
'[12:03:12.164]',0.285,-0.045
'[12:03:12.172]',0.255,-0.085
'[12:03:12.180]',0.285,-0.055
'[12:03:12.188]',0.265,-0.015
'[12:03:12.195]',0.225,0.005
'[12:03:12.203]',0.145,0.005
'[12:03:12.211]',0.035,0.015
'[12:03:12.219]',0.035,0.035
'[12:03:12.227]',-0.025,0.035
'[12:03:12.234]',-0.105,-0.005
'[12:03:12.242]',-0.095,-0.005
'[12:03:12.250]',-0.115,0.005
'[12:03:12.258]',-0.035,0.025
'[12:03:12.266]',-0.285,-0.025
'[12:03:12.273]',-0.185,-0.035
'[12:03:12.281]',-0.065,0.015
'[12:03:12.289]',-0.105,0.005
'[12:03:12.297]',-0.155,-0.025
'[12:03:12.305]',-0.215,-0.035
'[12:03:12.313]',-0.085,0.005
'[12:03:12.320]',-0.105,0.005
'[12:03:12.328]',-0.145,-0.015
'[12:03:12.336]',-0.175,-0.025
'[12:03:12.344]',-0.065,-0.035
'[12:03:12.352]',-0.145,-0.025
'[12:03:12.359]',-0.145,-0.035
'[12:03:12.367]',-0.135,-0.025
'[12:03:12.375]',-0.115,-0.025
'[12:03:12.383]',-0.125,-0.035
'[12:03:12.391]',-0.085,-0.025
'[12:03:12.398]',-0.145,-0.045
'[12:03:12.406]',-0.135,-0.045
'[12:03:12.414]',-0.105,-0.015
'[12:03:12.422]',-0.065,-0.055
'[12:03:12.430]',-0.055,-0.045
'[12:03:12.438]',-0.235,-0.065
'[12:03:12.445]',-0.145,-0.085
'[12:03:12.453]',-0.155,-0.055
'[12:03:12.461]',-0.145,-0.055
'[12:03:12.469]',-0.145,-0.045
'[12:03:12.477]',-0.115,-0.075
'[12:03:12.484]',-0.125,-0.065
'[12:03:12.492]',-0.195,-0.075
'[12:03:12.500]',-0.095,-0.065
'[12:03:12.508]',-0.135,-0.065
'[12:03:12.516]',-0.165,-0.085
'[12:03:12.523]',-0.125,-0.075
'[12:03:12.531]',-0.165,-0.075
'[12:03:12.539]',-0.105,-0.075
'[12:03:12.547]',-0.135,-0.085
'[12:03:12.555]',-0.105,-0.065
'[12:03:12.563]',-0.095,-0.065
'[12:03:12.570]',-0.185,-0.075
'[12:03:12.578]',-0.165,-0.095
'[12:03:12.586]',-0.115,-0.075
'[12:03:12.594]',-0.115,-0.065
'[12:03:12.602]',-0.155,-0.085
'[12:03:12.609]',-0.105,-0.085
'[12:03:12.617]',-0.095,-0.075
'[12:03:12.625]',-0.135,-0.065
'[12:03:12.633]',-0.105,-0.065
'[12:03:12.641]',-0.145,-0.095
'[12:03:12.648]',-0.125,-0.075
'[12:03:12.656]',-0.035,-0.035
'[12:03:12.664]',-0.015,0.015
'[12:03:12.672]',-0.075,-0.025
'[12:03:12.680]',0.045,0.025
'[12:03:12.688]',0.095,0.045
'[12:03:12.695]',0.055,-0.025
'[12:03:12.703]',0.025,-0.105
'[12:03:12.711]',0.005,-0.095
'[12:03:12.719]',-0.075,-0.115
'[12:03:12.727]',-0.075,-0.105
'[12:03:12.734]',-0.075,-0.115
'[12:03:12.742]',-0.145,-0.115
'[12:03:12.750]',-0.085,-0.115
'[12:03:12.758]',-0.175,-0.125
'[12:03:12.766]',-0.105,-0.135
'[12:03:12.773]',-0.055,-0.005
'[12:03:12.781]',-0.035,0.015
'[12:03:12.789]',0.365,-0.215
'[12:03:12.797]',1.095,-0.315
'[12:03:12.805]',1.365,-0.535
'[12:03:12.813]',-0.045,-0.745
'[12:03:12.820]',-0.705,-0.515
'[12:03:12.828]',-0.615,-0.205
'[12:03:12.836]',-0.275,-0.115
'[12:03:12.844]',-0.115,-0.105
'[12:03:12.852]',-0.115,-0.105
'[12:03:12.859]',-0.115,-0.115
'[12:03:12.867]',-0.125,-0.095
'[12:03:12.875]',-0.065,-0.085
'[12:03:12.883]',-0.025,-0.075
'[12:03:12.891]',-0.105,-0.095
'[12:03:12.898]',-0.175,-0.095
'[12:03:12.906]',-0.145,-0.065
'[12:03:12.914]',-0.075,-0.095
'[12:03:12.922]',-0.065,-0.065
'[12:03:12.930]',-0.055,-0.085
'[12:03:12.938]',-0.045,-0.045
'[12:03:12.945]',0.005,-0.065
'[12:03:12.953]',-0.085,-0.075
'[12:03:12.961]',-0.035,-0.065
'[12:03:12.969]',-0.025,-0.045
'[12:03:12.977]',-0.015,-0.075
'[12:03:12.984]',0.065,-0.055
'[12:03:12.992]',0.035,-0.055
'[12:03:13.000]',0.005,-0.045
'[12:03:13.008]',0.025,-0.065
'[12:03:13.016]',0.065,-0.065
'[12:03:13.023]',0.105,-0.055
'[12:03:13.031]',0.145,-0.075
'[12:03:13.039]',0.135,-0.085
'[12:03:13.047]',0.225,-0.095
'[12:03:13.055]',0.235,-0.075
'[12:03:13.063]',0.255,-0.085
'[12:03:13.070]',0.305,-0.135
'[12:03:13.078]',0.295,-0.105
'[12:03:13.086]',0.305,-0.085
'[12:03:13.094]',0.305,-0.115
'[12:03:13.102]',0.325,-0.095
'[12:03:13.109]',0.285,-0.115
'[12:03:13.117]',0.245,-0.115
'[12:03:13.125]',0.155,-0.085
'[12:03:13.133]',0.085,-0.095
'[12:03:13.141]',0.005,-0.125
'[12:03:13.148]',-0.055,-0.105
'[12:03:13.156]',-0.105,-0.105
'[12:03:13.164]',-0.095,-0.105
'[12:03:13.172]',-0.125,-0.115
'[12:03:13.180]',-0.135,-0.115
'[12:03:13.188]',-0.165,-0.105
'[12:03:13.195]',-0.175,-0.125
'[12:03:13.203]',-0.185,-0.135
'[12:03:13.211]',-0.145,-0.145
'[12:03:13.219]',-0.165,-0.125
'[12:03:13.227]',-0.155,-0.125
'[12:03:13.234]',-0.165,-0.145
'[12:03:13.242]',-0.155,-0.125
'[12:03:13.250]',-0.135,-0.135
'[12:03:13.258]',-0.115,-0.125
'[12:03:13.266]',-0.135,-0.145
'[12:03:13.273]',-0.155,-0.135
'[12:03:13.281]',-0.175,-0.135
'[12:03:13.289]',-0.105,-0.145
'[12:03:13.297]',-0.085,-0.145
'[12:03:13.305]',-0.105,-0.135
'[12:03:13.313]',-0.115,-0.135
'[12:03:13.320]',-0.105,-0.135
'[12:03:13.328]',-0.085,-0.115
'[12:03:13.336]',-0.085,-0.135
'[12:03:13.344]',-0.155,-0.135
'[12:03:13.352]',-0.115,-0.155
'[12:03:13.359]',-0.115,-0.155
'[12:03:13.367]',-0.105,-0.135
'[12:03:13.375]',-0.135,-0.135
'[12:03:13.383]',-0.135,-0.135
'[12:03:13.391]',-0.165,-0.145
'[12:03:13.398]',-0.105,-0.145
'[12:03:13.406]',-0.095,-0.135
'[12:03:13.414]',-0.145,-0.115
'[12:03:13.422]',-0.115,-0.155
'[12:03:13.430]',-0.105,-0.145
'[12:03:13.438]',-0.165,-0.115
'[12:03:13.445]',-0.115,-0.125
'[12:03:13.453]',-0.115,-0.145
'[12:03:13.461]',-0.135,-0.105
'[12:03:13.469]',-0.155,-0.115
'[12:03:13.477]',-0.135,-0.125
'[12:03:13.484]',-0.125,-0.125
'[12:03:13.492]',-0.075,-0.145
'[12:03:13.500]',-0.135,-0.085
'[12:03:13.508]',-0.155,-0.105
'[12:03:13.516]',-0.135,-0.125
'[12:03:13.523]',-0.155,-0.125
'[12:03:13.531]',-0.065,-0.145
'[12:03:13.539]',-0.145,-0.105
'[12:03:13.547]',-0.115,-0.125
'[12:03:13.555]',-0.125,-0.125
'[12:03:13.563]',-0.075,-0.135
'[12:03:13.570]',-0.105,-0.085
'[12:03:13.578]',-0.105,-0.105
'[12:03:13.586]',-0.085,-0.065
'[12:03:13.594]',-0.035,-0.055
'[12:03:13.602]',0.005,-0.025
'[12:03:13.609]',0.065,-0.015
'[12:03:13.617]',0.045,-0.085
'[12:03:13.625]',0.035,-0.125
'[12:03:13.633]',-0.005,-0.145
'[12:03:13.641]',-0.015,-0.135
'[12:03:13.648]',-0.095,-0.135
'[12:03:13.656]',-0.105,-0.135
'[12:03:13.664]',-0.115,-0.145
'[12:03:13.672]',-0.145,-0.165
'[12:03:13.680]',-0.145,-0.165
'[12:03:13.688]',-0.065,-0.175
'[12:03:13.695]',-0.055,-0.125
'[12:03:13.703]',-0.085,0.055
'[12:03:13.711]',0.005,-0.085
'[12:03:13.719]',0.605,-0.355
'[12:03:13.727]',1.335,-0.585
'[12:03:13.734]',0.695,-0.815
'[12:03:13.742]',-0.515,-0.855
'[12:03:13.750]',-0.695,-0.455
'[12:03:13.758]',-0.435,-0.135
'[12:03:13.766]',-0.155,-0.145
'[12:03:13.773]',-0.125,-0.145
'[12:03:13.781]',-0.135,-0.115
'[12:03:13.789]',-0.125,-0.105
'[12:03:13.797]',-0.145,-0.115
'[12:03:13.805]',-0.145,-0.135
'[12:03:13.813]',-0.085,-0.105
'[12:03:13.820]',-0.125,-0.085
'[12:03:13.828]',-0.175,-0.095
'[12:03:13.836]',-0.125,-0.065
'[12:03:13.844]',-0.105,-0.035
'[12:03:13.852]',-0.105,-0.115
'[12:03:13.859]',-0.085,-0.115
'[12:03:13.867]',-0.095,-0.105
'[12:03:13.875]',-0.095,-0.085
'[12:03:13.883]',-0.065,-0.085
'[12:03:13.891]',-0.055,-0.065
'[12:03:13.898]',-0.035,-0.065
'[12:03:13.906]',-0.045,-0.035
'[12:03:13.914]',-0.025,-0.045
'[12:03:13.922]',0.025,-0.185
'[12:03:13.930]',0.005,-0.105
'[12:03:13.938]',-0.005,-0.045
'[12:03:13.945]',0.055,-0.075
'[12:03:13.953]',0.075,-0.105
'[12:03:13.961]',0.105,-0.095
'[12:03:13.969]',0.155,-0.065
'[12:03:13.977]',0.165,-0.085
'[12:03:13.984]',0.215,-0.115
'[12:03:13.992]',0.235,-0.105
'[12:03:14.000]',0.245,-0.115
'[12:03:14.008]',0.295,-0.105
'[12:03:14.016]',0.265,-0.115
'[12:03:14.023]',0.285,-0.115
'[12:03:14.031]',0.245,-0.085
'[12:03:14.039]',0.205,-0.105
'[12:03:14.047]',0.175,-0.095
'[12:03:14.055]',0.075,-0.105
'[12:03:14.063]',0.035,-0.075
'[12:03:14.070]',-0.055,-0.135
'[12:03:14.078]',-0.125,-0.165
'[12:03:14.086]',-0.095,-0.115
'[12:03:14.094]',-0.095,-0.105
'[12:03:14.102]',-0.145,-0.105
'[12:03:14.109]',-0.155,-0.135
'[12:03:14.117]',-0.175,-0.145
'[12:03:14.125]',-0.145,-0.115
'[12:03:14.133]',-0.195,-0.125
'[12:03:14.141]',-0.155,-0.115
'[12:03:14.148]',-0.185,-0.125
'[12:03:14.156]',-0.155,-0.125
'[12:03:14.164]',-0.125,-0.105
'[12:03:14.172]',-0.145,-0.125
'[12:03:14.180]',-0.135,-0.115
'[12:03:14.188]',-0.205,-0.115
'[12:03:14.195]',-0.135,-0.155
'[12:03:14.203]',-0.115,-0.085
'[12:03:14.211]',-0.125,-0.095
'[12:03:14.219]',-0.095,-0.105
'[12:03:14.227]',-0.155,-0.095
'[12:03:14.234]',-0.155,-0.105
'[12:03:14.242]',-0.145,-0.125
'[12:03:14.250]',-0.095,-0.105
'[12:03:14.258]',-0.155,-0.175
'[12:03:14.266]',-0.115,-0.155
'[12:03:14.273]',-0.155,-0.185
'[12:03:14.281]',-0.145,-0.075
'[12:03:14.289]',-0.175,-0.055
'[12:03:14.297]',-0.125,-0.215
'[12:03:14.305]',-0.155,-0.075
'[12:03:14.313]',-0.155,-0.165
'[12:03:14.320]',-0.135,-0.225
'[12:03:14.328]',-0.175,-0.185
'[12:03:14.336]',-0.205,-0.155
'[12:03:14.344]',-0.155,-0.085
'[12:03:14.352]',-0.115,-0.165
'[12:03:14.359]',-0.115,-0.245
'[12:03:14.367]',-0.135,-0.145
'[12:03:14.375]',-0.165,-0.125
'[12:03:14.383]',-0.125,-0.155
'[12:03:14.391]',-0.195,-0.045
'[12:03:14.398]',-0.145,-0.065
'[12:03:14.406]',-0.135,-0.225
'[12:03:14.414]',-0.145,-0.225
'[12:03:14.422]',-0.105,-0.205
'[12:03:14.430]',-0.095,-0.165
'[12:03:14.438]',-0.195,-0.025
'[12:03:14.445]',-0.145,-0.215
'[12:03:14.453]',-0.185,-0.075
'[12:03:14.461]',-0.105,-0.195
'[12:03:14.469]',-0.085,-0.195
'[12:03:14.477]',-0.155,-0.245
'[12:03:14.484]',-0.145,-0.085
'[12:03:14.492]',-0.105,-0.125
'[12:03:14.500]',-0.115,-0.205
'[12:03:14.508]',-0.145,-0.075
'[12:03:14.516]',-0.105,-0.175
'[12:03:14.523]',-0.035,-0.085
'[12:03:14.531]',-0.055,0.005
'[12:03:14.539]',0.005,-0.135
'[12:03:14.547]',0.065,-0.175
'[12:03:14.555]',0.085,-0.025
'[12:03:14.563]',0.005,0.005
'[12:03:14.570]',0.055,-0.155
'[12:03:14.578]',-0.015,-0.115
'[12:03:14.586]',-0.085,-0.165
'[12:03:14.594]',-0.105,-0.235
'[12:03:14.602]',-0.065,-0.295
'[12:03:14.609]',-0.145,-0.265
'[12:03:14.617]',-0.075,-0.215
'[12:03:14.625]',-0.065,-0.175
'[12:03:14.633]',-0.165,-0.165
'[12:03:14.641]',-0.065,0.065
'[12:03:14.648]',-0.015,0.065
'[12:03:14.656]',0.555,-0.315
'[12:03:14.664]',1.165,-0.615
'[12:03:14.672]',0.875,-0.935
'[12:03:14.680]',-0.265,-0.905
'[12:03:14.688]',-0.685,-0.635
'[12:03:14.695]',-0.385,-0.185
'[12:03:14.703]',-0.205,-0.155
'[12:03:14.711]',-0.155,-0.065
'[12:03:14.719]',-0.115,-0.105
'[12:03:14.727]',-0.065,-0.205
'[12:03:14.734]',-0.145,-0.215
'[12:03:14.742]',-0.145,-0.115
'[12:03:14.750]',-0.135,-0.155
'[12:03:14.758]',-0.175,-0.035
'[12:03:14.766]',-0.155,0.065
'[12:03:14.773]',-0.105,-0.165
'[12:03:14.781]',-0.135,-0.045
'[12:03:14.789]',-0.145,-0.165
'[12:03:14.797]',-0.115,-0.175
'[12:03:14.805]',-0.055,-0.245
'[12:03:14.813]',-0.125,-0.145
'[12:03:14.820]',-0.135,-0.045
'[12:03:14.828]',-0.105,0.045
'[12:03:14.836]',-0.095,-0.155
'[12:03:14.844]',-0.055,-0.085
'[12:03:14.852]',-0.025,-0.225
'[12:03:14.859]',-0.055,-0.075
'[12:03:14.867]',-0.055,0.035
'[12:03:14.875]',-0.005,-0.125
'[12:03:14.883]',0.055,-0.255
'[12:03:14.891]',0.015,-0.195
'[12:03:14.898]',0.045,-0.095
'[12:03:14.906]',0.065,0.075
'[12:03:14.914]',0.055,0.015
'[12:03:14.922]',0.145,-0.165
'[12:03:14.930]',0.145,-0.285
'[12:03:14.938]',0.205,-0.095
'[12:03:14.945]',0.225,-0.245
'[12:03:14.953]',0.185,-0.205
'[12:03:14.961]',0.225,-0.145
'[12:03:14.969]',0.205,-0.045
'[12:03:14.977]',0.175,-0.145
'[12:03:14.984]',0.095,-0.165
'[12:03:14.992]',0.065,-0.005
'[12:03:15.000]',0.015,-0.105
'[12:03:15.008]',-0.105,-0.025
'[12:03:15.016]',-0.095,-0.115
'[12:03:15.023]',-0.165,-0.165
'[12:03:15.031]',-0.175,-0.075
'[12:03:15.039]',-0.175,-0.105
'[12:03:15.047]',-0.215,-0.115
'[12:03:15.055]',-0.225,-0.065
'[12:03:15.063]',-0.195,-0.065
'[12:03:15.070]',-0.205,-0.105
'[12:03:15.078]',-0.205,-0.015
'[12:03:15.086]',-0.225,-0.155
'[12:03:15.094]',-0.215,0.185
'[12:03:15.102]',-0.185,-0.135
'[12:03:15.109]',-0.165,-0.195
'[12:03:15.117]',-0.185,-0.145
'[12:03:15.125]',-0.175,-0.115
'[12:03:15.133]',-0.195,-0.055
'[12:03:15.141]',-0.155,0.005
'[12:03:15.148]',-0.175,-0.025
'[12:03:15.156]',-0.135,-0.145
'[12:03:15.164]',-0.205,0.065
'[12:03:15.172]',-0.115,-0.125
'[12:03:15.180]',-0.135,-0.245
'[12:03:15.188]',-0.175,-0.125
'[12:03:15.195]',-0.175,-0.095
'[12:03:15.203]',-0.175,-0.055
'[12:03:15.211]',-0.175,-0.105
'[12:03:15.219]',-0.155,-0.125
'[12:03:15.227]',-0.185,-0.045
'[12:03:15.234]',-0.195,-0.095
'[12:03:15.242]',-0.155,-0.185
'[12:03:15.250]',-0.195,-0.125
'[12:03:15.258]',-0.195,-0.095
'[12:03:15.266]',-0.175,-0.125
'[12:03:15.273]',-0.125,-0.175
'[12:03:15.281]',-0.145,-0.095
'[12:03:15.289]',-0.215,-0.075
'[12:03:15.297]',-0.185,-0.025
'[12:03:15.305]',-0.155,-0.195
'[12:03:15.313]',-0.185,-0.035
'[12:03:15.320]',-0.175,-0.045
'[12:03:15.328]',-0.195,-0.175
'[12:03:15.336]',-0.175,-0.115
'[12:03:15.344]',-0.165,-0.155
'[12:03:15.352]',-0.165,-0.145
'[12:03:15.359]',-0.165,0.005
'[12:03:15.367]',-0.175,-0.125
'[12:03:15.375]',-0.185,-0.175
'[12:03:15.383]',-0.145,-0.115
'[12:03:15.391]',-0.195,-0.075
'[12:03:15.398]',-0.155,-0.145
'[12:03:15.406]',-0.145,-0.155
'[12:03:15.414]',-0.155,-0.135
'[12:03:15.422]',-0.195,-0.025
'[12:03:15.430]',-0.145,-0.155
'[12:03:15.438]',-0.135,-0.115
'[12:03:15.445]',-0.095,-0.025
'[12:03:15.453]',-0.095,-0.005
'[12:03:15.461]',-0.075,-0.045
'[12:03:15.469]',0.005,-0.015
'[12:03:15.477]',0.055,-0.025
'[12:03:15.484]',0.025,-0.065
'[12:03:15.492]',0.015,-0.095
'[12:03:15.500]',-0.025,-0.115
'[12:03:15.508]',-0.105,-0.125
'[12:03:15.516]',-0.155,-0.085
'[12:03:15.523]',-0.165,-0.135
'[12:03:15.531]',-0.165,-0.135
'[12:03:15.539]',-0.145,-0.165
'[12:03:15.547]',-0.155,-0.135
'[12:03:15.555]',-0.145,-0.145
'[12:03:15.563]',-0.065,-0.065
'[12:03:15.570]',-0.055,0.075
'[12:03:15.578]',0.255,-0.185
'[12:03:15.586]',0.865,-0.375
'[12:03:15.594]',1.185,-0.495
'[12:03:15.602]',-0.075,-0.725
'[12:03:15.609]',-0.765,-0.595
'[12:03:15.617]',-0.585,-0.235
'[12:03:15.625]',-0.275,-0.125
'[12:03:15.633]',-0.125,-0.185
'[12:03:15.641]',-0.155,-0.125
'[12:03:15.648]',-0.175,-0.085
'[12:03:15.656]',-0.175,-0.075
'[12:03:15.664]',-0.175,-0.115
'[12:03:15.672]',-0.165,-0.065
'[12:03:15.680]',-0.135,-0.065
'[12:03:15.688]',-0.125,-0.145
'[12:03:15.695]',-0.165,-0.075
'[12:03:15.703]',-0.165,-0.085
'[12:03:15.711]',-0.105,-0.085
'[12:03:15.719]',-0.135,-0.115
'[12:03:15.727]',-0.125,-0.045
'[12:03:15.734]',-0.095,-0.075
'[12:03:15.742]',-0.115,-0.065
'[12:03:15.750]',-0.075,-0.045
'[12:03:15.758]',-0.085,-0.105
'[12:03:15.766]',-0.095,-0.065
'[12:03:15.773]',-0.065,-0.075
'[12:03:15.781]',-0.055,-0.075
'[12:03:15.789]',0.005,-0.035
'[12:03:15.797]',-0.005,-0.125
'[12:03:15.805]',0.005,-0.105
'[12:03:15.813]',0.035,0.005
'[12:03:15.820]',0.055,-0.055
'[12:03:15.828]',0.045,-0.085
'[12:03:15.836]',0.075,-0.055
'[12:03:15.844]',0.135,-0.145
'[12:03:15.852]',0.165,-0.135
'[12:03:15.859]',0.165,-0.105
'[12:03:15.867]',0.155,0.025
'[12:03:15.875]',0.215,-0.115
'[12:03:15.883]',0.255,-0.125
'[12:03:15.891]',0.205,-0.145
'[12:03:15.898]',0.225,-0.105
'[12:03:15.906]',0.175,-0.065
'[12:03:15.914]',0.145,-0.055
'[12:03:15.922]',0.055,-0.045
'[12:03:15.930]',0.015,-0.035
'[12:03:15.938]',-0.065,-0.015
'[12:03:15.945]',-0.105,-0.035
'[12:03:15.953]',-0.175,-0.065
'[12:03:15.961]',-0.105,0.025
'[12:03:15.969]',-0.155,-0.075
'[12:03:15.977]',-0.155,-0.045
'[12:03:15.984]',-0.165,-0.045
'[12:03:15.992]',-0.185,-0.045
'[12:03:16.000]',-0.165,0.015
'[12:03:16.008]',-0.185,-0.045
'[12:03:16.016]',-0.195,-0.115
'[12:03:16.023]',-0.185,-0.095
'[12:03:16.031]',-0.145,-0.025
'[12:03:16.039]',-0.175,-0.025
'[12:03:16.047]',-0.165,-0.035
'[12:03:16.055]',-0.135,-0.045
'[12:03:16.063]',-0.155,-0.025
'[12:03:16.070]',-0.155,-0.085
'[12:03:16.078]',-0.175,-0.045
'[12:03:16.086]',-0.135,-0.065
'[12:03:16.094]',-0.125,-0.065
'[12:03:16.102]',-0.175,-0.005
'[12:03:16.109]',-0.105,-0.075
'[12:03:16.117]',-0.145,-0.115
'[12:03:16.125]',-0.135,-0.075
'[12:03:16.133]',-0.155,-0.045
'[12:03:16.141]',-0.175,-0.055
'[12:03:16.148]',-0.155,-0.065
'[12:03:16.156]',-0.165,-0.055
'[12:03:16.164]',-0.165,-0.035
'[12:03:16.172]',-0.155,-0.085
'[12:03:16.180]',-0.145,0.025
'[12:03:16.188]',-0.175,-0.075
'[12:03:16.195]',-0.135,-0.115
'[12:03:16.203]',-0.185,-0.095
'[12:03:16.211]',-0.205,-0.075
'[12:03:16.219]',-0.155,-0.025
'[12:03:16.227]',-0.165,-0.075
'[12:03:16.234]',-0.165,-0.085
'[12:03:16.242]',-0.165,-0.045
'[12:03:16.250]',-0.165,-0.035
'[12:03:16.258]',-0.165,-0.035
'[12:03:16.266]',-0.185,-0.075
'[12:03:16.273]',-0.165,-0.045
'[12:03:16.281]',-0.145,-0.125
'[12:03:16.289]',-0.145,-0.075
'[12:03:16.297]',-0.165,-0.075
'[12:03:16.305]',-0.185,0.025
'[12:03:16.313]',-0.155,-0.085
'[12:03:16.320]',-0.165,-0.095
'[12:03:16.328]',-0.185,-0.015
'[12:03:16.336]',-0.155,-0.075
'[12:03:16.344]',-0.145,-0.115
'[12:03:16.352]',-0.165,-0.115
'[12:03:16.359]',-0.155,0.025
'[12:03:16.367]',-0.155,-0.095
'[12:03:16.375]',-0.155,-0.115
'[12:03:16.383]',-0.115,-0.065
'[12:03:16.391]',-0.195,-0.065
'[12:03:16.398]',-0.105,-0.055
'[12:03:16.406]',-0.095,0.015
'[12:03:16.414]',-0.075,0.095
'[12:03:16.422]',-0.055,-0.015
'[12:03:16.430]',0.055,0.035
'[12:03:16.438]',0.085,0.015
'[12:03:16.445]',0.015,-0.065
'[12:03:16.453]',0.005,-0.095
'[12:03:16.461]',-0.035,-0.065
'[12:03:16.469]',-0.085,-0.065
'[12:03:16.477]',-0.155,-0.085
'[12:03:16.484]',-0.185,-0.055
'[12:03:16.492]',-0.135,-0.005
'[12:03:16.500]',-0.155,-0.125
'[12:03:16.508]',-0.125,-0.175
'[12:03:16.516]',-0.085,-0.145
'[12:03:16.523]',-0.045,0.035
'[12:03:16.531]',-0.045,-0.025
'[12:03:16.539]',0.465,-0.235
'[12:03:16.547]',1.115,-0.305
'[12:03:16.555]',0.975,-0.605
'[12:03:16.563]',-0.225,-0.795
'[12:03:16.570]',-0.755,-0.505
'[12:03:16.578]',-0.535,-0.095
'[12:03:16.586]',-0.205,-0.145
'[12:03:16.594]',-0.125,-0.135
'[12:03:16.602]',-0.115,-0.045
'[12:03:16.609]',-0.125,-0.085
'[12:03:16.617]',-0.135,-0.095
'[12:03:16.625]',-0.105,-0.095
'[12:03:16.633]',-0.095,-0.085
'[12:03:16.641]',-0.115,-0.085
'[12:03:16.648]',-0.105,-0.055
'[12:03:16.656]',-0.125,-0.035
'[12:03:16.664]',-0.105,-0.065
'[12:03:16.672]',-0.095,-0.035
'[12:03:16.680]',-0.085,-0.075
'[12:03:16.688]',-0.085,-0.065
'[12:03:16.695]',-0.055,-0.055
'[12:03:16.703]',-0.045,-0.045
'[12:03:16.711]',-0.065,-0.075
'[12:03:16.719]',-0.055,-0.055
'[12:03:16.727]',-0.025,-0.035
'[12:03:16.734]',0.015,-0.055
'[12:03:16.742]',-0.015,-0.035
'[12:03:16.750]',-0.005,-0.035
'[12:03:16.758]',0.055,0.025
'[12:03:16.766]',0.045,-0.085
'[12:03:16.773]',0.055,-0.035
'[12:03:16.781]',0.105,-0.035
'[12:03:16.789]',0.085,-0.045
'[12:03:16.797]',0.125,0.035
'[12:03:16.805]',0.185,-0.075
'[12:03:16.813]',0.195,-0.095
'[12:03:16.820]',0.225,-0.045
'[12:03:16.828]',0.225,-0.085
'[12:03:16.836]',0.265,-0.065
'[12:03:16.844]',0.275,-0.075
'[12:03:16.852]',0.245,-0.065
'[12:03:16.859]',0.245,-0.045
'[12:03:16.867]',0.185,-0.025
'[12:03:16.875]',0.145,-0.095
'[12:03:16.883]',0.085,-0.015
'[12:03:16.891]',-0.035,-0.045
'[12:03:16.898]',-0.025,-0.015
'[12:03:16.906]',-0.065,-0.075
'[12:03:16.914]',-0.095,-0.075
'[12:03:16.922]',-0.125,-0.045
'[12:03:16.930]',-0.135,-0.035
'[12:03:16.938]',-0.135,-0.035
'[12:03:16.945]',-0.145,-0.025
'[12:03:16.953]',-0.175,-0.065
'[12:03:16.961]',-0.145,-0.035
'[12:03:16.969]',-0.145,-0.025
'[12:03:16.977]',-0.165,-0.035
'[12:03:16.984]',-0.145,-0.065
'[12:03:16.992]',-0.135,-0.025
'[12:03:17.000]',-0.135,-0.045
'[12:03:17.008]',-0.125,-0.015
'[12:03:17.016]',-0.135,-0.035
'[12:03:17.023]',-0.135,-0.045
'[12:03:17.031]',-0.125,-0.045
'[12:03:17.039]',-0.135,-0.005
'[12:03:17.047]',-0.135,0.015
'[12:03:17.055]',-0.135,-0.055
