'Time','ECG1','ECG2'
'[08:22:14.453]',-0.215,0.035
'[08:22:14.461]',-0.205,0.025
'[08:22:14.469]',-0.195,0.005
'[08:22:14.477]',-0.215,0.015
'[08:22:14.484]',-0.205,0.045
'[08:22:14.492]',-0.195,0.025
'[08:22:14.500]',-0.215,0.025
'[08:22:14.508]',-0.215,0.005
'[08:22:14.516]',-0.215,0.025
'[08:22:14.523]',-0.215,0.025
'[08:22:14.531]',-0.195,0.025
'[08:22:14.539]',-0.185,0.025
'[08:22:14.547]',-0.205,0.025
'[08:22:14.555]',-0.175,0.015
'[08:22:14.563]',-0.205,0.005
'[08:22:14.570]',-0.185,0.035
'[08:22:14.578]',-0.165,0.025
'[08:22:14.586]',-0.155,0.055
'[08:22:14.594]',-0.155,0.045
'[08:22:14.602]',-0.115,0.035
'[08:22:14.609]',-0.045,0.025
'[08:22:14.617]',-0.045,-0.015
'[08:22:14.625]',-0.125,-0.015
'[08:22:14.633]',-0.095,-0.005
'[08:22:14.641]',-0.135,0.005
'[08:22:14.648]',-0.155,0.005
'[08:22:14.656]',-0.175,0.005
'[08:22:14.664]',-0.175,0.025
'[08:22:14.672]',-0.215,0.045
'[08:22:14.680]',-0.225,0.015
'[08:22:14.688]',-0.235,0.005
'[08:22:14.695]',-0.215,0.035
'[08:22:14.703]',-0.195,0.045
'[08:22:14.711]',-0.185,0.035
'[08:22:14.719]',-0.315,0.065
'[08:22:14.727]',-0.905,0.205
'[08:22:14.734]',-0.835,-0.035
'[08:22:14.742]',0.295,-0.525
'[08:22:14.750]',2.055,-0.445
'[08:22:14.758]',2.855,0.175
'[08:22:14.766]',2.725,0.715
'[08:22:14.773]',1.715,0.605
'[08:22:14.781]',-0.075,-0.545
'[08:22:14.789]',-0.455,-0.405
'[08:22:14.797]',-0.285,-0.085
'[08:22:14.805]',-0.325,-0.015
'[08:22:14.813]',-0.355,-0.015
'[08:22:14.820]',-0.345,-0.035
'[08:22:14.828]',-0.375,-0.045
'[08:22:14.836]',-0.365,-0.055
'[08:22:14.844]',-0.325,-0.065
'[08:22:14.852]',-0.315,-0.065
'[08:22:14.859]',-0.355,-0.075
'[08:22:14.867]',-0.325,-0.065
'[08:22:14.875]',-0.315,-0.095
'[08:22:14.883]',-0.295,-0.095
'[08:22:14.891]',-0.235,-0.135
'[08:22:14.898]',-0.245,-0.125
'[08:22:14.906]',-0.245,-0.165
'[08:22:14.914]',-0.225,-0.165
'[08:22:14.922]',-0.205,-0.195
'[08:22:14.930]',-0.165,-0.225
'[08:22:14.938]',-0.135,-0.275
'[08:22:14.945]',-0.125,-0.295
'[08:22:14.953]',-0.115,-0.295
'[08:22:14.961]',-0.065,-0.315
'[08:22:14.969]',-0.125,-0.325
'[08:22:14.977]',-0.075,-0.365
'[08:22:14.984]',-0.025,-0.305
'[08:22:14.992]',-0.075,-0.295
'[08:22:15.000]',-0.035,-0.295
'[08:22:15.008]',-0.035,-0.225
'[08:22:15.016]',-0.075,-0.135
'[08:22:15.023]',-0.055,-0.115
'[08:22:15.031]',-0.095,-0.055
'[08:22:15.039]',-0.125,-0.025
'[08:22:15.047]',-0.145,0.005
'[08:22:15.055]',-0.155,0.015
'[08:22:15.063]',-0.185,0.015
'[08:22:15.070]',-0.165,0.025
'[08:22:15.078]',-0.155,0.015
'[08:22:15.086]',-0.125,-0.015
'[08:22:15.094]',-0.175,0.005
'[08:22:15.102]',-0.155,0.025
'[08:22:15.109]',-0.145,0.025
'[08:22:15.117]',-0.175,0.025
'[08:22:15.125]',-0.165,0.015
'[08:22:15.133]',-0.185,0.005
'[08:22:15.141]',-0.125,0.025
'[08:22:15.148]',-0.115,0.015
'[08:22:15.156]',-0.165,0.005
'[08:22:15.164]',-0.145,0.015
'[08:22:15.172]',-0.145,0.015
'[08:22:15.180]',-0.145,0.015
'[08:22:15.188]',-0.145,0.015
'[08:22:15.195]',-0.115,0.015
'[08:22:15.203]',-0.105,-0.005
'[08:22:15.211]',-0.115,-0.005
'[08:22:15.219]',-0.125,0.035
'[08:22:15.227]',-0.145,-0.005
'[08:22:15.234]',-0.125,-0.005
'[08:22:15.242]',-0.135,0.005
'[08:22:15.250]',-0.145,0.005
'[08:22:15.258]',-0.105,0.005
'[08:22:15.266]',-0.095,-0.005
'[08:22:15.273]',-0.075,0.015
'[08:22:15.281]',-0.085,0.025
'[08:22:15.289]',-0.055,0.035
'[08:22:15.297]',0.015,0.055
'[08:22:15.305]',0.035,-0.005
'[08:22:15.313]',-0.035,-0.025
'[08:22:15.320]',-0.015,-0.035
'[08:22:15.328]',-0.055,-0.055
'[08:22:15.336]',-0.065,-0.015
'[08:22:15.344]',-0.125,0.025
'[08:22:15.352]',-0.095,-0.015
'[08:22:15.359]',-0.125,-0.025
'[08:22:15.367]',-0.105,-0.035
'[08:22:15.375]',-0.125,-0.015
'[08:22:15.383]',-0.105,-0.015
'[08:22:15.391]',-0.175,-0.015
'[08:22:15.398]',-0.115,-0.025
'[08:22:15.406]',-0.085,-0.025
'[08:22:15.414]',-0.445,0.095
'[08:22:15.422]',-0.845,0.155
'[08:22:15.430]',-0.045,-0.155
'[08:22:15.438]',1.645,-0.545
'[08:22:15.445]',2.825,-0.195
'[08:22:15.453]',2.835,0.275
'[08:22:15.461]',2.375,0.585
'[08:22:15.469]',0.535,-0.375
'[08:22:15.477]',-0.345,-0.675
'[08:22:15.484]',-0.195,-0.235
'[08:22:15.492]',-0.185,-0.055
'[08:22:15.500]',-0.235,-0.055
'[08:22:15.508]',-0.245,-0.035
'[08:22:15.516]',-0.225,-0.045
'[08:22:15.523]',-0.245,-0.055
'[08:22:15.531]',-0.225,-0.045
'[08:22:15.539]',-0.235,-0.055
'[08:22:15.547]',-0.215,-0.085
'[08:22:15.555]',-0.195,-0.075
'[08:22:15.563]',-0.175,-0.075
'[08:22:15.570]',-0.175,-0.045
'[08:22:15.578]',-0.155,-0.085
'[08:22:15.586]',-0.115,-0.105
'[08:22:15.594]',-0.115,-0.115
'[08:22:15.602]',-0.095,-0.125
'[08:22:15.609]',-0.075,-0.115
'[08:22:15.617]',-0.035,-0.145
'[08:22:15.625]',-0.045,-0.185
'[08:22:15.633]',0.015,-0.185
'[08:22:15.641]',0.015,-0.205
'[08:22:15.648]',0.035,-0.235
'[08:22:15.656]',0.015,-0.255
'[08:22:15.664]',0.025,-0.285
'[08:22:15.672]',0.045,-0.275
'[08:22:15.680]',0.035,-0.255
'[08:22:15.688]',0.065,-0.225
'[08:22:15.695]',0.045,-0.205
'[08:22:15.703]',0.015,-0.155
'[08:22:15.711]',0.015,-0.125
'[08:22:15.719]',-0.005,-0.075
'[08:22:15.727]',-0.035,-0.055
'[08:22:15.734]',-0.065,-0.025
'[08:22:15.742]',-0.075,0.005
'[08:22:15.750]',-0.085,0.005
'[08:22:15.758]',-0.085,-0.025
'[08:22:15.766]',-0.075,0.015
'[08:22:15.773]',-0.075,-0.005
'[08:22:15.781]',-0.065,-0.005
'[08:22:15.789]',-0.095,-0.015
'[08:22:15.797]',-0.065,-0.015
'[08:22:15.805]',-0.075,-0.005
'[08:22:15.813]',-0.075,-0.005
'[08:22:15.820]',-0.075,-0.025
'[08:22:15.828]',-0.055,-0.005
'[08:22:15.836]',-0.055,-0.005
'[08:22:15.844]',-0.045,-0.025
'[08:22:15.852]',-0.025,-0.005
'[08:22:15.859]',-0.085,-0.015
'[08:22:15.867]',-0.065,-0.035
'[08:22:15.875]',-0.065,-0.025
'[08:22:15.883]',-0.065,-0.005
'[08:22:15.891]',-0.075,-0.025
'[08:22:15.898]',-0.075,-0.015
'[08:22:15.906]',-0.075,-0.035
'[08:22:15.914]',-0.075,-0.035
'[08:22:15.922]',-0.065,-0.025
'[08:22:15.930]',-0.055,-0.025
'[08:22:15.938]',-0.055,-0.035
'[08:22:15.945]',-0.055,-0.005
'[08:22:15.953]',-0.055,0.015
'[08:22:15.961]',-0.025,-0.045
'[08:22:15.969]',0.005,-0.035
'[08:22:15.977]',-0.015,0.005
'[08:22:15.984]',-0.015,0.035
'[08:22:15.992]',0.065,-0.005
'[08:22:16.000]',0.075,-0.065
'[08:22:16.008]',0.025,-0.065
'[08:22:16.016]',0.015,-0.075
'[08:22:16.023]',-0.055,-0.105
'[08:22:16.031]',-0.025,-0.035
'[08:22:16.039]',-0.015,-0.015
'[08:22:16.047]',-0.045,-0.025
'[08:22:16.055]',-0.095,-0.055
'[08:22:16.063]',-0.095,-0.045
'[08:22:16.070]',-0.105,-0.045
'[08:22:16.078]',-0.075,-0.015
'[08:22:16.086]',-0.075,-0.045
'[08:22:16.094]',-0.045,-0.045
'[08:22:16.102]',-0.075,-0.055
'[08:22:16.109]',-0.605,0.135
'[08:22:16.117]',-0.745,0.085
'[08:22:16.125]',0.215,-0.325
'[08:22:16.133]',2.105,-0.525
'[08:22:16.141]',2.915,-0.195
'[08:22:16.148]',2.855,0.305
'[08:22:16.156]',2.055,0.205
'[08:22:16.164]',0.275,-0.725
'[08:22:16.172]',-0.245,-0.585
'[08:22:16.180]',-0.135,-0.125
'[08:22:16.188]',-0.195,-0.025
'[08:22:16.195]',-0.235,-0.055
'[08:22:16.203]',-0.255,-0.055
'[08:22:16.211]',-0.255,-0.045
'[08:22:16.219]',-0.245,-0.055
'[08:22:16.227]',-0.225,-0.055
'[08:22:16.234]',-0.225,-0.055
'[08:22:16.242]',-0.195,-0.075
'[08:22:16.250]',-0.185,-0.075
'[08:22:16.258]',-0.185,-0.095
'[08:22:16.266]',-0.185,-0.065
'[08:22:16.273]',-0.165,-0.105
'[08:22:16.281]',-0.135,-0.115
'[08:22:16.289]',-0.105,-0.145
'[08:22:16.297]',-0.125,-0.085
'[08:22:16.305]',-0.075,-0.125
'[08:22:16.313]',-0.055,-0.135
'[08:22:16.320]',-0.025,-0.165
'[08:22:16.328]',0.025,-0.175
'[08:22:16.336]',-0.015,-0.185
'[08:22:16.344]',-0.005,-0.215
'[08:22:16.352]',0.005,-0.245
'[08:22:16.359]',0.045,-0.245
'[08:22:16.367]',0.035,-0.285
'[08:22:16.375]',-0.005,-0.285
'[08:22:16.383]',0.015,-0.245
'[08:22:16.391]',0.025,-0.195
'[08:22:16.398]',0.005,-0.175
'[08:22:16.406]',-0.005,-0.125
'[08:22:16.414]',-0.025,-0.075
'[08:22:16.422]',-0.025,-0.035
'[08:22:16.430]',-0.055,-0.005
'[08:22:16.438]',-0.035,0.005
'[08:22:16.445]',-0.065,-0.005
'[08:22:16.453]',-0.115,0.025
'[08:22:16.461]',-0.095,-0.005
'[08:22:16.469]',-0.075,0.015
'[08:22:16.477]',-0.075,0.025
'[08:22:16.484]',-0.095,0.035
'[08:22:16.492]',-0.095,0.015
'[08:22:16.500]',-0.065,-0.005
'[08:22:16.508]',-0.085,0.035
'[08:22:16.516]',-0.075,0.025
'[08:22:16.523]',-0.085,0.015
'[08:22:16.531]',-0.075,0.015
'[08:22:16.539]',-0.065,0.005
'[08:22:16.547]',-0.025,0.025
'[08:22:16.555]',-0.045,0.005
'[08:22:16.563]',-0.115,0.005
'[08:22:16.570]',-0.095,0.015
'[08:22:16.578]',-0.075,0.025
'[08:22:16.586]',-0.095,0.005
'[08:22:16.594]',-0.085,-0.005
'[08:22:16.602]',-0.065,0.005
'[08:22:16.609]',-0.075,0.025
'[08:22:16.617]',-0.105,0.005
'[08:22:16.625]',-0.075,-0.005
'[08:22:16.633]',-0.075,-0.005
'[08:22:16.641]',-0.035,-0.015
'[08:22:16.648]',-0.085,0.035
'[08:22:16.656]',-0.085,-0.015
'[08:22:16.664]',-0.075,0.005
'[08:22:16.672]',-0.085,-0.005
'[08:22:16.680]',-0.105,-0.015
'[08:22:16.688]',-0.065,0.005
'[08:22:16.695]',-0.025,0.025
'[08:22:16.703]',-0.025,0.045
'[08:22:16.711]',0.055,0.035
'[08:22:16.719]',0.045,0.015
'[08:22:16.727]',0.045,-0.065
'[08:22:16.734]',-0.015,-0.025
'[08:22:16.742]',-0.055,-0.025
'[08:22:16.750]',-0.065,-0.035
'[08:22:16.758]',-0.055,-0.025
'[08:22:16.766]',-0.065,-0.005
'[08:22:16.773]',-0.085,-0.025
'[08:22:16.781]',-0.105,-0.025
'[08:22:16.789]',-0.115,-0.025
'[08:22:16.797]',-0.125,-0.025
'[08:22:16.805]',-0.095,-0.045
'[08:22:16.813]',-0.095,-0.025
'[08:22:16.820]',-0.055,-0.015
'[08:22:16.828]',-0.165,-0.015
'[08:22:16.836]',-0.705,0.165
'[08:22:16.844]',-0.795,0.065
'[08:22:16.852]',0.195,-0.355
'[08:22:16.859]',2.145,-0.535
'[08:22:16.867]',2.865,-0.055
'[08:22:16.875]',2.705,0.475
'[08:22:16.883]',1.615,0.185
'[08:22:16.891]',0.065,-0.735
'[08:22:16.898]',-0.235,-0.465
'[08:22:16.906]',-0.165,-0.095
'[08:22:16.914]',-0.215,-0.045
'[08:22:16.922]',-0.265,-0.045
'[08:22:16.930]',-0.265,-0.065
'[08:22:16.938]',-0.295,-0.085
'[08:22:16.945]',-0.275,-0.065
'[08:22:16.953]',-0.275,-0.055
'[08:22:16.961]',-0.255,-0.095
'[08:22:16.969]',-0.245,-0.095
'[08:22:16.977]',-0.255,-0.095
'[08:22:16.984]',-0.235,-0.085
'[08:22:16.992]',-0.215,-0.095
'[08:22:17.000]',-0.205,-0.135
'[08:22:17.008]',-0.205,-0.135
'[08:22:17.016]',-0.185,-0.135
'[08:22:17.023]',-0.145,-0.165
'[08:22:17.031]',-0.155,-0.175
'[08:22:17.039]',-0.125,-0.195
'[08:22:17.047]',-0.095,-0.205
'[08:22:17.055]',-0.105,-0.265
'[08:22:17.063]',-0.055,-0.295
'[08:22:17.070]',-0.045,-0.305
'[08:22:17.078]',-0.025,-0.315
'[08:22:17.086]',-0.015,-0.325
'[08:22:17.094]',-0.005,-0.355
'[08:22:17.102]',0.005,-0.325
'[08:22:17.109]',0.005,-0.265
'[08:22:17.117]',0.005,-0.205
'[08:22:17.125]',-0.015,-0.165
'[08:22:17.133]',-0.045,-0.125
'[08:22:17.141]',-0.075,-0.075
'[08:22:17.148]',-0.085,-0.045
'[08:22:17.156]',-0.115,0.005
'[08:22:17.164]',-0.125,0.035
'[08:22:17.172]',-0.165,0.045
'[08:22:17.180]',-0.165,0.005
'[08:22:17.188]',-0.165,0.005
'[08:22:17.195]',-0.145,0.025
'[08:22:17.203]',-0.165,0.035
'[08:22:17.211]',-0.155,0.015
'[08:22:17.219]',-0.155,0.005
'[08:22:17.227]',-0.155,-0.005
'[08:22:17.234]',-0.165,0.025
'[08:22:17.242]',-0.165,0.015
'[08:22:17.250]',-0.155,-0.005
'[08:22:17.258]',-0.165,0.015
'[08:22:17.266]',-0.155,0.035
'[08:22:17.273]',-0.175,0.005
'[08:22:17.281]',-0.165,0.005
'[08:22:17.289]',-0.135,0.005
'[08:22:17.297]',-0.185,0.005
'[08:22:17.305]',-0.185,-0.005
'[08:22:17.313]',-0.175,-0.015
'[08:22:17.320]',-0.185,-0.005
'[08:22:17.328]',-0.185,0.005
'[08:22:17.336]',-0.165,-0.025
'[08:22:17.344]',-0.175,-0.015
'[08:22:17.352]',-0.185,-0.025
'[08:22:17.359]',-0.175,0.005
'[08:22:17.367]',-0.175,0.015
'[08:22:17.375]',-0.185,-0.015
'[08:22:17.383]',-0.155,-0.005
'[08:22:17.391]',-0.105,0.035
'[08:22:17.398]',-0.135,0.015
'[08:22:17.406]',-0.065,0.005
'[08:22:17.414]',-0.025,-0.005
'[08:22:17.422]',-0.045,-0.045
'[08:22:17.430]',-0.075,-0.035
'[08:22:17.438]',-0.165,-0.045
'[08:22:17.445]',-0.145,-0.055
'[08:22:17.453]',-0.165,-0.015
'[08:22:17.461]',-0.185,-0.005
'[08:22:17.469]',-0.185,-0.035
'[08:22:17.477]',-0.195,-0.055
'[08:22:17.484]',-0.215,-0.025
'[08:22:17.492]',-0.195,-0.025
'[08:22:17.500]',-0.215,-0.035
'[08:22:17.508]',-0.165,-0.035
'[08:22:17.516]',-0.165,-0.025
'[08:22:17.523]',-0.305,-0.005
'[08:22:17.531]',-0.875,0.135
'[08:22:17.539]',-0.555,-0.075
'[08:22:17.547]',0.795,-0.495
'[08:22:17.555]',2.405,-0.425
'[08:22:17.563]',2.815,0.075
'[08:22:17.570]',2.535,0.595
'[08:22:17.578]',0.975,0.315
'[08:22:17.586]',-0.285,-0.725
'[08:22:17.594]',-0.395,-0.465
'[08:22:17.602]',-0.295,-0.145
'[08:22:17.609]',-0.325,-0.055
'[08:22:17.617]',-0.355,-0.085
'[08:22:17.625]',-0.375,-0.095
'[08:22:17.633]',-0.375,-0.085
'[08:22:17.641]',-0.335,-0.095
'[08:22:17.648]',-0.365,-0.085
'[08:22:17.656]',-0.335,-0.115
'[08:22:17.664]',-0.305,-0.095
'[08:22:17.672]',-0.295,-0.095
'[08:22:17.680]',-0.305,-0.155
'[08:22:17.688]',-0.315,-0.135
'[08:22:17.695]',-0.235,-0.155
'[08:22:17.703]',-0.225,-0.145
'[08:22:17.711]',-0.225,-0.155
'[08:22:17.719]',-0.185,-0.185
'[08:22:17.727]',-0.165,-0.235
'[08:22:17.734]',-0.185,-0.225
'[08:22:17.742]',-0.115,-0.245
'[08:22:17.750]',-0.135,-0.275
'[08:22:17.758]',-0.095,-0.295
'[08:22:17.766]',-0.085,-0.255
'[08:22:17.773]',-0.075,-0.305
'[08:22:17.781]',-0.085,-0.315
'[08:22:17.789]',-0.105,-0.285
'[08:22:17.797]',-0.035,-0.255
'[08:22:17.805]',-0.035,-0.225
'[08:22:17.813]',-0.095,-0.175
'[08:22:17.820]',-0.125,-0.125
'[08:22:17.828]',-0.135,-0.065
'[08:22:17.836]',-0.165,-0.035
'[08:22:17.844]',-0.165,-0.025
'[08:22:17.852]',-0.195,0.005
'[08:22:17.859]',-0.165,0.015
'[08:22:17.867]',-0.195,0.005
'[08:22:17.875]',-0.225,-0.005
'[08:22:17.883]',-0.205,0.015
'[08:22:17.891]',-0.195,0.005
'[08:22:17.898]',-0.225,-0.005
'[08:22:17.906]',-0.225,-0.015
'[08:22:17.914]',-0.195,-0.025
'[08:22:17.922]',-0.195,-0.015
'[08:22:17.930]',-0.185,-0.015
'[08:22:17.938]',-0.175,-0.025
'[08:22:17.945]',-0.175,-0.025
'[08:22:17.953]',-0.185,-0.005
'[08:22:17.961]',-0.165,-0.045
'[08:22:17.969]',-0.175,-0.005
'[08:22:17.977]',-0.175,0.005
'[08:22:17.984]',-0.195,-0.025
'[08:22:17.992]',-0.155,-0.035
'[08:22:18.000]',-0.155,-0.035
'[08:22:18.008]',-0.195,-0.035
'[08:22:18.016]',-0.205,-0.015
'[08:22:18.023]',-0.185,-0.035
'[08:22:18.031]',-0.165,-0.035
'[08:22:18.039]',-0.195,-0.015
'[08:22:18.047]',-0.185,-0.005
'[08:22:18.055]',-0.205,-0.025
'[08:22:18.063]',-0.195,-0.025
'[08:22:18.070]',-0.175,-0.035
'[08:22:18.078]',-0.145,0.005
'[08:22:18.086]',-0.135,0.025
'[08:22:18.094]',-0.125,0.005
'[08:22:18.102]',-0.095,0.015
'[08:22:18.109]',-0.055,-0.005
'[08:22:18.117]',-0.085,-0.035
'[08:22:18.125]',-0.125,-0.055
'[08:22:18.133]',-0.135,-0.035
'[08:22:18.141]',-0.115,-0.025
'[08:22:18.148]',-0.145,-0.035
'[08:22:18.156]',-0.175,-0.005
'[08:22:18.164]',-0.165,-0.025
'[08:22:18.172]',-0.195,-0.055
'[08:22:18.180]',-0.245,-0.025
'[08:22:18.188]',-0.245,-0.025
'[08:22:18.195]',-0.195,-0.045
'[08:22:18.203]',-0.175,-0.015
'[08:22:18.211]',-0.155,-0.035
'[08:22:18.219]',-0.375,0.025
'[08:22:18.227]',-0.885,0.245
'[08:22:18.234]',-0.505,0.075
'[08:22:18.242]',0.895,-0.355
'[08:22:18.250]',2.485,-0.325
'[08:22:18.258]',2.885,-0.135
'[08:22:18.266]',2.575,0.325
'[08:22:18.273]',0.775,-0.205
'[08:22:18.281]',-0.365,-0.755
'[08:22:18.289]',-0.335,-0.295
'[08:22:18.297]',-0.245,-0.025
'[08:22:18.305]',-0.315,-0.045
'[08:22:18.313]',-0.355,-0.045
'[08:22:18.320]',-0.345,-0.035
'[08:22:18.328]',-0.345,-0.035
'[08:22:18.336]',-0.345,-0.025
'[08:22:18.344]',-0.295,-0.045
'[08:22:18.352]',-0.305,-0.045
'[08:22:18.359]',-0.305,-0.035
'[08:22:18.367]',-0.315,-0.035
'[08:22:18.375]',-0.285,-0.075
'[08:22:18.383]',-0.245,-0.055
'[08:22:18.391]',-0.235,-0.045
'[08:22:18.398]',-0.245,-0.065
'[08:22:18.406]',-0.215,-0.115
'[08:22:18.414]',-0.195,-0.105
'[08:22:18.422]',-0.175,-0.085
'[08:22:18.430]',-0.155,-0.125
'[08:22:18.438]',-0.135,-0.135
'[08:22:18.445]',-0.095,-0.135
'[08:22:18.453]',-0.075,-0.155
'[08:22:18.461]',-0.055,-0.175
'[08:22:18.469]',-0.055,-0.175
'[08:22:18.477]',-0.055,-0.195
'[08:22:18.484]',-0.045,-0.195
'[08:22:18.492]',-0.035,-0.185
'[08:22:18.500]',-0.035,-0.155
'[08:22:18.508]',-0.055,-0.135
'[08:22:18.516]',-0.065,-0.115
'[08:22:18.523]',-0.105,-0.065
'[08:22:18.531]',-0.135,-0.045
'[08:22:18.539]',-0.185,-0.005
'[08:22:18.547]',-0.165,0.025
'[08:22:18.555]',-0.175,-0.015
'[08:22:18.563]',-0.185,-0.015
'[08:22:18.570]',-0.175,-0.005
'[08:22:18.578]',-0.175,-0.005
'[08:22:18.586]',-0.215,0.035
'[08:22:18.594]',-0.195,0.015
'[08:22:18.602]',-0.185,-0.005
'[08:22:18.609]',-0.185,-0.005
'[08:22:18.617]',-0.185,0.015
'[08:22:18.625]',-0.185,0.005
'[08:22:18.633]',-0.155,0.005
'[08:22:18.641]',-0.155,0.005
'[08:22:18.648]',-0.165,-0.005
'[08:22:18.656]',-0.185,-0.005
'[08:22:18.664]',-0.175,0.005
'[08:22:18.672]',-0.145,0.015
'[08:22:18.680]',-0.155,-0.015
'[08:22:18.688]',-0.215,-0.025
'[08:22:18.695]',-0.175,-0.005
'[08:22:18.703]',-0.165,0.015
'[08:22:18.711]',-0.185,-0.025
'[08:22:18.719]',-0.205,-0.035
'[08:22:18.727]',-0.195,-0.015
'[08:22:18.734]',-0.165,0.015
'[08:22:18.742]',-0.205,-0.015
'[08:22:18.750]',-0.195,-0.015
'[08:22:18.758]',-0.195,-0.025
'[08:22:18.766]',-0.145,-0.005
'[08:22:18.773]',-0.115,0.035
'[08:22:18.781]',-0.145,0.025
'[08:22:18.789]',-0.085,0.025
'[08:22:18.797]',-0.035,0.015
'[08:22:18.805]',-0.055,-0.035
'[08:22:18.813]',-0.115,-0.045
'[08:22:18.820]',-0.115,-0.055
'[08:22:18.828]',-0.135,-0.035
'[08:22:18.836]',-0.145,-0.015
'[08:22:18.844]',-0.205,-0.005
'[08:22:18.852]',-0.195,-0.015
'[08:22:18.859]',-0.175,-0.025
'[08:22:18.867]',-0.225,-0.015
'[08:22:18.875]',-0.225,-0.025
'[08:22:18.883]',-0.225,-0.045
'[08:22:18.891]',-0.195,-0.015
'[08:22:18.898]',-0.165,-0.025
'[08:22:18.906]',-0.225,-0.025
'[08:22:18.914]',-0.725,0.195
'[08:22:18.922]',-0.845,0.165
'[08:22:18.930]',0.105,-0.175
'[08:22:18.938]',1.965,-0.375
'[08:22:18.945]',2.875,-0.355
'[08:22:18.953]',2.735,0.135
'[08:22:18.961]',1.505,-0.215
'[08:22:18.969]',-0.105,-0.875
'[08:22:18.977]',-0.305,-0.335
'[08:22:18.984]',-0.255,0.005
'[08:22:18.992]',-0.315,-0.005
'[08:22:19.000]',-0.365,-0.015
'[08:22:19.008]',-0.385,-0.025
'[08:22:19.016]',-0.365,0.015
'[08:22:19.023]',-0.355,-0.025
'[08:22:19.031]',-0.335,-0.015
'[08:22:19.039]',-0.335,-0.045
'[08:22:19.047]',-0.335,-0.045
'[08:22:19.055]',-0.335,-0.055
'[08:22:19.063]',-0.305,-0.065
'[08:22:19.070]',-0.265,-0.065
'[08:22:19.078]',-0.255,-0.075
'[08:22:19.086]',-0.225,-0.075
'[08:22:19.094]',-0.215,-0.085
'[08:22:19.102]',-0.205,-0.075
'[08:22:19.109]',-0.165,-0.105
'[08:22:19.117]',-0.165,-0.125
'[08:22:19.125]',-0.145,-0.145
'[08:22:19.133]',-0.115,-0.155
'[08:22:19.141]',-0.085,-0.165
'[08:22:19.148]',-0.075,-0.185
'[08:22:19.156]',-0.105,-0.205
'[08:22:19.164]',-0.085,-0.205
'[08:22:19.172]',-0.085,-0.205
'[08:22:19.180]',-0.105,-0.185
'[08:22:19.188]',-0.105,-0.185
'[08:22:19.195]',-0.085,-0.155
'[08:22:19.203]',-0.115,-0.085
'[08:22:19.211]',-0.145,-0.075
'[08:22:19.219]',-0.175,-0.035
'[08:22:19.227]',-0.185,-0.025
'[08:22:19.234]',-0.175,-0.005
'[08:22:19.242]',-0.215,0.005
'[08:22:19.250]',-0.215,-0.005
'[08:22:19.258]',-0.215,-0.015
'[08:22:19.266]',-0.195,0.045
'[08:22:19.273]',-0.205,0.015
'[08:22:19.281]',-0.195,-0.015
'[08:22:19.289]',-0.195,-0.005
'[08:22:19.297]',-0.185,-0.005
'[08:22:19.305]',-0.185,0.015
'[08:22:19.313]',-0.195,-0.005
'[08:22:19.320]',-0.195,0.005
'[08:22:19.328]',-0.175,-0.025
'[08:22:19.336]',-0.185,-0.015
'[08:22:19.344]',-0.195,-0.005
'[08:22:19.352]',-0.195,-0.015
'[08:22:19.359]',-0.185,-0.025
'[08:22:19.367]',-0.185,-0.035
'[08:22:19.375]',-0.205,-0.035
'[08:22:19.383]',-0.185,-0.015
'[08:22:19.391]',-0.195,-0.035
'[08:22:19.398]',-0.195,-0.035
'[08:22:19.406]',-0.195,-0.045
'[08:22:19.414]',-0.185,-0.045
'[08:22:19.422]',-0.175,-0.045
'[08:22:19.430]',-0.195,-0.035
'[08:22:19.438]',-0.195,-0.035
'[08:22:19.445]',-0.195,-0.045
'[08:22:19.453]',-0.185,-0.045
'[08:22:19.461]',-0.195,-0.045
'[08:22:19.469]',-0.175,-0.045
'[08:22:19.477]',-0.125,-0.025
'[08:22:19.484]',-0.135,-0.015
'[08:22:19.492]',-0.095,-0.015
'[08:22:19.500]',-0.055,-0.015
'[08:22:19.508]',-0.045,-0.075
'[08:22:19.516]',-0.105,-0.085
'[08:22:19.523]',-0.125,-0.115
'[08:22:19.531]',-0.155,-0.095
'[08:22:19.539]',-0.145,-0.065
'[08:22:19.547]',-0.145,-0.015
'[08:22:19.555]',-0.175,-0.035
'[08:22:19.563]',-0.215,-0.095
'[08:22:19.570]',-0.235,-0.075
'[08:22:19.578]',-0.215,-0.055
'[08:22:19.586]',-0.205,-0.065
'[08:22:19.594]',-0.195,-0.085
'[08:22:19.602]',-0.165,-0.085
'[08:22:19.609]',-0.225,-0.045
'[08:22:19.617]',-0.745,0.155
'[08:22:19.625]',-0.845,0.005
'[08:22:19.633]',-0.045,-0.375
'[08:22:19.641]',1.625,-0.595
'[08:22:19.648]',2.695,-0.265
'[08:22:19.656]',2.725,0.215
'[08:22:19.664]',1.955,0.175
'[08:22:19.672]',0.265,-0.795
'[08:22:19.680]',-0.315,-0.625
'[08:22:19.688]',-0.265,-0.185
'[08:22:19.695]',-0.305,-0.075
'[08:22:19.703]',-0.345,-0.055
'[08:22:19.711]',-0.375,-0.105
'[08:22:19.719]',-0.365,-0.125
'[08:22:19.727]',-0.355,-0.105
'[08:22:19.734]',-0.355,-0.105
