'Time','ECG1','ECG2'
'[08:28:15.234]',-0.225,-0.045
'[08:28:15.242]',-0.225,-0.055
'[08:28:15.250]',-0.175,-0.065
'[08:28:15.258]',-0.175,-0.075
'[08:28:15.266]',-0.155,-0.085
'[08:28:15.273]',-0.145,-0.095
'[08:28:15.281]',-0.095,-0.105
'[08:28:15.289]',-0.135,-0.115
'[08:28:15.297]',-0.085,-0.125
'[08:28:15.305]',-0.075,-0.155
'[08:28:15.313]',-0.115,-0.165
'[08:28:15.320]',-0.085,-0.175
'[08:28:15.328]',-0.055,-0.165
'[08:28:15.336]',-0.085,-0.175
'[08:28:15.344]',-0.095,-0.175
'[08:28:15.352]',-0.085,-0.155
'[08:28:15.359]',-0.075,-0.125
'[08:28:15.367]',-0.095,-0.095
'[08:28:15.375]',-0.105,-0.075
'[08:28:15.383]',-0.115,-0.065
'[08:28:15.391]',-0.105,-0.015
'[08:28:15.398]',-0.135,-0.005
'[08:28:15.406]',-0.135,-0.015
'[08:28:15.414]',-0.155,-0.005
'[08:28:15.422]',-0.135,0.005
'[08:28:15.430]',-0.175,0.005
'[08:28:15.438]',-0.215,-0.005
'[08:28:15.445]',-0.165,-0.015
'[08:28:15.453]',-0.145,0.005
'[08:28:15.461]',-0.165,0.005
'[08:28:15.469]',-0.175,-0.025
'[08:28:15.477]',-0.145,-0.005
'[08:28:15.484]',-0.135,0.005
'[08:28:15.492]',-0.145,-0.005
'[08:28:15.500]',-0.155,-0.015
'[08:28:15.508]',-0.145,-0.015
'[08:28:15.516]',-0.135,-0.025
'[08:28:15.523]',-0.135,-0.025
'[08:28:15.531]',-0.125,-0.025
'[08:28:15.539]',-0.125,-0.025
'[08:28:15.547]',-0.175,-0.005
'[08:28:15.555]',-0.175,-0.025
'[08:28:15.563]',-0.165,-0.025
'[08:28:15.570]',-0.105,0.005
'[08:28:15.578]',-0.085,0.025
'[08:28:15.586]',-0.085,0.025
'[08:28:15.594]',-0.065,0.005
'[08:28:15.602]',-0.005,-0.045
'[08:28:15.609]',-0.105,-0.035
'[08:28:15.617]',-0.115,-0.065
'[08:28:15.625]',-0.155,-0.055
'[08:28:15.633]',-0.135,-0.035
'[08:28:15.641]',-0.145,-0.005
'[08:28:15.648]',-0.175,-0.025
'[08:28:15.656]',-0.155,-0.035
'[08:28:15.664]',-0.195,-0.035
'[08:28:15.672]',-0.235,-0.035
'[08:28:15.680]',-0.245,-0.045
'[08:28:15.688]',-0.175,-0.045
'[08:28:15.695]',-0.175,-0.035
'[08:28:15.703]',-0.165,-0.015
'[08:28:15.711]',-0.655,0.155
'[08:28:15.719]',-0.865,0.115
'[08:28:15.727]',-0.025,-0.215
'[08:28:15.734]',1.875,-0.375
'[08:28:15.742]',2.855,-0.205
'[08:28:15.750]',2.825,0.205
'[08:28:15.758]',1.815,0.005
'[08:28:15.766]',0.055,-0.855
'[08:28:15.773]',-0.325,-0.495
'[08:28:15.781]',-0.205,-0.075
'[08:28:15.789]',-0.235,0.025
'[08:28:15.797]',-0.295,-0.005
'[08:28:15.805]',-0.335,-0.005
'[08:28:15.813]',-0.305,-0.005
'[08:28:15.820]',-0.315,-0.005
'[08:28:15.828]',-0.355,-0.005
'[08:28:15.836]',-0.305,-0.005
'[08:28:15.844]',-0.275,-0.015
'[08:28:15.852]',-0.285,-0.005
'[08:28:15.859]',-0.285,-0.015
'[08:28:15.867]',-0.245,-0.025
'[08:28:15.875]',-0.215,-0.035
'[08:28:15.883]',-0.195,-0.025
'[08:28:15.891]',-0.185,-0.025
'[08:28:15.898]',-0.195,-0.055
'[08:28:15.906]',-0.135,-0.065
'[08:28:15.914]',-0.135,-0.085
'[08:28:15.922]',-0.105,-0.095
'[08:28:15.930]',-0.105,-0.125
'[08:28:15.938]',-0.135,-0.135
'[08:28:15.945]',-0.105,-0.145
'[08:28:15.953]',-0.105,-0.145
'[08:28:15.961]',-0.135,-0.175
'[08:28:15.969]',-0.155,-0.175
'[08:28:15.977]',-0.155,-0.165
'[08:28:15.984]',-0.165,-0.145
'[08:28:15.992]',-0.155,-0.125
'[08:28:16.000]',-0.165,-0.095
'[08:28:16.008]',-0.165,-0.065
'[08:28:16.016]',-0.165,-0.035
'[08:28:16.023]',-0.175,0.005
'[08:28:16.031]',-0.145,-0.025
'[08:28:16.039]',-0.185,-0.005
'[08:28:16.047]',-0.195,0.005
'[08:28:16.055]',-0.195,-0.005
'[08:28:16.063]',-0.215,0.015
'[08:28:16.070]',-0.195,-0.015
'[08:28:16.078]',-0.185,0.005
'[08:28:16.086]',-0.165,0.005
'[08:28:16.094]',-0.185,-0.005
'[08:28:16.102]',-0.155,0.005
'[08:28:16.109]',-0.175,0.015
'[08:28:16.117]',-0.155,0.015
'[08:28:16.125]',-0.175,-0.015
'[08:28:16.133]',-0.185,-0.015
'[08:28:16.141]',-0.165,0.005
'[08:28:16.148]',-0.175,-0.005
'[08:28:16.156]',-0.185,-0.005
'[08:28:16.164]',-0.175,-0.005
'[08:28:16.172]',-0.175,-0.005
'[08:28:16.180]',-0.185,-0.005
'[08:28:16.188]',-0.155,-0.005
'[08:28:16.195]',-0.115,0.005
'[08:28:16.203]',-0.095,0.045
'[08:28:16.211]',-0.125,0.025
'[08:28:16.219]',-0.045,0.015
'[08:28:16.227]',-0.015,-0.025
'[08:28:16.234]',-0.075,-0.025
'[08:28:16.242]',-0.115,-0.075
'[08:28:16.250]',-0.145,-0.065
'[08:28:16.258]',-0.145,-0.035
'[08:28:16.266]',-0.145,0.015
'[08:28:16.273]',-0.185,-0.005
'[08:28:16.281]',-0.205,-0.035
'[08:28:16.289]',-0.225,-0.015
'[08:28:16.297]',-0.205,-0.015
'[08:28:16.305]',-0.225,-0.015
'[08:28:16.313]',-0.245,-0.025
'[08:28:16.320]',-0.185,-0.015
'[08:28:16.328]',-0.175,-0.005
'[08:28:16.336]',-0.655,0.195
'[08:28:16.344]',-0.895,0.175
'[08:28:16.352]',-0.245,-0.185
'[08:28:16.359]',1.525,-0.475
'[08:28:16.367]',2.715,-0.345
'[08:28:16.375]',2.815,0.085
'[08:28:16.383]',2.115,0.135
'[08:28:16.391]',0.215,-0.805
'[08:28:16.398]',-0.255,-0.505
'[08:28:16.406]',-0.235,-0.025
'[08:28:16.414]',-0.305,0.025
'[08:28:16.422]',-0.375,0.005
'[08:28:16.430]',-0.375,-0.015
'[08:28:16.438]',-0.375,-0.025
'[08:28:16.445]',-0.305,-0.025
'[08:28:16.453]',-0.355,-0.025
'[08:28:16.461]',-0.365,-0.035
'[08:28:16.469]',-0.325,-0.035
'[08:28:16.477]',-0.325,-0.035
'[08:28:16.484]',-0.275,-0.035
'[08:28:16.492]',-0.245,-0.055
'[08:28:16.500]',-0.235,-0.065
'[08:28:16.508]',-0.215,-0.055
'[08:28:16.516]',-0.205,-0.055
'[08:28:16.523]',-0.185,-0.065
'[08:28:16.531]',-0.145,-0.095
'[08:28:16.539]',-0.135,-0.095
'[08:28:16.547]',-0.135,-0.105
'[08:28:16.555]',-0.075,-0.125
'[08:28:16.563]',-0.095,-0.155
'[08:28:16.570]',-0.095,-0.165
'[08:28:16.578]',-0.085,-0.165
'[08:28:16.586]',-0.105,-0.185
'[08:28:16.594]',-0.105,-0.205
'[08:28:16.602]',-0.115,-0.185
'[08:28:16.609]',-0.115,-0.165
'[08:28:16.617]',-0.145,-0.135
'[08:28:16.625]',-0.095,-0.115
'[08:28:16.633]',-0.165,-0.075
'[08:28:16.641]',-0.165,-0.035
'[08:28:16.648]',-0.175,-0.025
'[08:28:16.656]',-0.205,-0.015
'[08:28:16.664]',-0.225,-0.005
'[08:28:16.672]',-0.215,0.005
'[08:28:16.680]',-0.205,-0.005
'[08:28:16.688]',-0.205,-0.005
'[08:28:16.695]',-0.205,-0.005
'[08:28:16.703]',-0.205,0.005
'[08:28:16.711]',-0.185,-0.005
'[08:28:16.719]',-0.195,-0.005
'[08:28:16.727]',-0.195,0.005
'[08:28:16.734]',-0.175,0.005
'[08:28:16.742]',-0.175,0.005
'[08:28:16.750]',-0.145,-0.015
'[08:28:16.758]',-0.165,-0.005
'[08:28:16.766]',-0.185,-0.005
'[08:28:16.773]',-0.225,-0.005
'[08:28:16.781]',-0.175,-0.005
'[08:28:16.789]',-0.165,-0.015
'[08:28:16.797]',-0.165,-0.005
'[08:28:16.805]',-0.185,-0.015
'[08:28:16.813]',-0.155,-0.015
'[08:28:16.820]',-0.135,0.005
'[08:28:16.828]',-0.105,0.035
'[08:28:16.836]',-0.135,0.025
'[08:28:16.844]',-0.055,0.025
'[08:28:16.852]',0.045,-0.035
'[08:28:16.859]',-0.105,-0.035
'[08:28:16.867]',-0.105,-0.065
'[08:28:16.875]',-0.175,-0.065
'[08:28:16.883]',-0.155,-0.045
'[08:28:16.891]',-0.145,-0.005
'[08:28:16.898]',-0.175,-0.015
'[08:28:16.906]',-0.175,-0.035
'[08:28:16.914]',-0.205,-0.035
'[08:28:16.922]',-0.225,-0.025
'[08:28:16.930]',-0.195,-0.045
'[08:28:16.938]',-0.195,-0.045
'[08:28:16.945]',-0.175,-0.035
'[08:28:16.953]',-0.185,-0.025
'[08:28:16.961]',-0.295,0.025
'[08:28:16.969]',-0.825,0.215
'[08:28:16.977]',-0.735,-0.025
'[08:28:16.984]',0.435,-0.545
'[08:28:16.992]',2.185,-0.385
'[08:28:17.000]',2.815,-0.075
'[08:28:17.008]',2.625,0.415
'[08:28:17.016]',1.415,-0.145
'[08:28:17.023]',-0.035,-0.835
'[08:28:17.031]',-0.295,-0.375
'[08:28:17.039]',-0.195,-0.035
'[08:28:17.047]',-0.235,-0.005
'[08:28:17.055]',-0.345,-0.025
'[08:28:17.063]',-0.325,-0.045
'[08:28:17.070]',-0.355,-0.045
'[08:28:17.078]',-0.315,-0.035
'[08:28:17.086]',-0.305,-0.045
'[08:28:17.094]',-0.305,-0.055
'[08:28:17.102]',-0.305,-0.075
'[08:28:17.109]',-0.265,-0.055
'[08:28:17.117]',-0.265,-0.065
'[08:28:17.125]',-0.245,-0.075
'[08:28:17.133]',-0.235,-0.085
'[08:28:17.141]',-0.185,-0.085
'[08:28:17.148]',-0.185,-0.105
'[08:28:17.156]',-0.145,-0.125
'[08:28:17.164]',-0.145,-0.135
'[08:28:17.172]',-0.125,-0.145
'[08:28:17.180]',-0.105,-0.175
'[08:28:17.188]',-0.135,-0.215
'[08:28:17.195]',-0.105,-0.245
'[08:28:17.203]',-0.085,-0.225
'[08:28:17.211]',-0.095,-0.255
'[08:28:17.219]',-0.105,-0.265
'[08:28:17.227]',-0.095,-0.255
'[08:28:17.234]',-0.105,-0.235
'[08:28:17.242]',-0.105,-0.205
'[08:28:17.250]',-0.135,-0.165
'[08:28:17.258]',-0.135,-0.115
'[08:28:17.266]',-0.105,-0.065
'[08:28:17.273]',-0.145,-0.045
'[08:28:17.281]',-0.155,-0.025
'[08:28:17.289]',-0.155,-0.015
'[08:28:17.297]',-0.205,0.005
'[08:28:17.305]',-0.165,-0.005
'[08:28:17.313]',-0.175,0.005
'[08:28:17.320]',-0.165,0.005
'[08:28:17.328]',-0.165,0.015
'[08:28:17.336]',-0.155,-0.005
'[08:28:17.344]',-0.165,-0.005
'[08:28:17.352]',-0.165,-0.005
'[08:28:17.359]',-0.135,0.005
'[08:28:17.367]',-0.125,-0.005
'[08:28:17.375]',-0.155,-0.015
'[08:28:17.383]',-0.205,-0.015
'[08:28:17.391]',-0.165,-0.005
'[08:28:17.398]',-0.125,0.005
'[08:28:17.406]',-0.145,-0.015
'[08:28:17.414]',-0.125,0.005
'[08:28:17.422]',-0.135,0.005
'[08:28:17.430]',-0.155,-0.025
'[08:28:17.438]',-0.105,-0.005
'[08:28:17.445]',-0.185,-0.005
'[08:28:17.453]',-0.175,-0.015
'[08:28:17.461]',-0.105,0.005
'[08:28:17.469]',-0.075,0.025
'[08:28:17.477]',-0.095,0.025
'[08:28:17.484]',-0.045,0.035
'[08:28:17.492]',0.015,-0.005
'[08:28:17.500]',-0.035,-0.045
'[08:28:17.508]',-0.055,-0.055
'[08:28:17.516]',-0.125,-0.025
'[08:28:17.523]',-0.105,-0.025
'[08:28:17.531]',-0.095,-0.025
'[08:28:17.539]',-0.165,0.005
'[08:28:17.547]',-0.185,-0.015
'[08:28:17.555]',-0.155,-0.015
'[08:28:17.563]',-0.145,-0.025
'[08:28:17.570]',-0.215,-0.015
'[08:28:17.578]',-0.205,-0.015
'[08:28:17.586]',-0.185,-0.025
'[08:28:17.594]',-0.145,-0.025
'[08:28:17.602]',-0.215,0.015
'[08:28:17.609]',-0.725,0.225
'[08:28:17.617]',-0.695,-0.015
'[08:28:17.625]',0.585,-0.615
'[08:28:17.633]',2.335,-0.375
'[08:28:17.641]',2.735,0.115
'[08:28:17.648]',2.435,0.555
'[08:28:17.656]',0.785,-0.315
'[08:28:17.664]',-0.235,-0.725
'[08:28:17.672]',-0.235,-0.245
'[08:28:17.680]',-0.195,-0.015
'[08:28:17.688]',-0.265,-0.035
'[08:28:17.695]',-0.285,-0.055
'[08:28:17.703]',-0.305,-0.035
'[08:28:17.711]',-0.285,-0.055
'[08:28:17.719]',-0.285,-0.075
'[08:28:17.727]',-0.305,-0.075
'[08:28:17.734]',-0.295,-0.085
'[08:28:17.742]',-0.235,-0.085
'[08:28:17.750]',-0.255,-0.105
'[08:28:17.758]',-0.185,-0.105
'[08:28:17.766]',-0.205,-0.105
'[08:28:17.773]',-0.205,-0.115
'[08:28:17.781]',-0.175,-0.135
'[08:28:17.789]',-0.145,-0.135
'[08:28:17.797]',-0.095,-0.145
'[08:28:17.805]',-0.065,-0.175
'[08:28:17.813]',-0.125,-0.215
'[08:28:17.820]',-0.095,-0.245
'[08:28:17.828]',-0.045,-0.235
'[08:28:17.836]',-0.035,-0.295
'[08:28:17.844]',-0.065,-0.295
'[08:28:17.852]',-0.025,-0.285
'[08:28:17.859]',-0.025,-0.285
'[08:28:17.867]',-0.025,-0.295
'[08:28:17.875]',-0.025,-0.275
'[08:28:17.883]',-0.035,-0.225
'[08:28:17.891]',-0.075,-0.165
'[08:28:17.898]',-0.065,-0.135
'[08:28:17.906]',-0.095,-0.085
'[08:28:17.914]',-0.095,-0.045
'[08:28:17.922]',-0.105,-0.025
'[08:28:17.930]',-0.135,-0.035
'[08:28:17.938]',-0.135,-0.025
'[08:28:17.945]',-0.115,-0.005
'[08:28:17.953]',-0.105,-0.005
'[08:28:17.961]',-0.115,-0.005
'[08:28:17.969]',-0.085,-0.015
'[08:28:17.977]',-0.125,-0.015
'[08:28:17.984]',-0.155,0.005
'[08:28:17.992]',-0.145,0.005
'[08:28:18.000]',-0.115,-0.015
'[08:28:18.008]',-0.145,-0.015
'[08:28:18.016]',-0.135,0.005
'[08:28:18.023]',-0.135,0.005
'[08:28:18.031]',-0.105,-0.005
'[08:28:18.039]',-0.145,-0.015
'[08:28:18.047]',-0.105,-0.005
'[08:28:18.055]',-0.125,-0.005
'[08:28:18.063]',-0.155,-0.005
'[08:28:18.070]',-0.105,-0.025
'[08:28:18.078]',-0.085,-0.005
'[08:28:18.086]',-0.075,-0.015
'[08:28:18.094]',-0.095,-0.015
'[08:28:18.102]',-0.135,-0.025
'[08:28:18.109]',-0.115,-0.005
'[08:28:18.117]',-0.085,-0.005
'[08:28:18.125]',-0.045,0.005
'[08:28:18.133]',0.005,0.045
'[08:28:18.141]',-0.035,0.065
'[08:28:18.148]',-0.015,0.025
'[08:28:18.156]',-0.005,-0.025
'[08:28:18.164]',-0.055,-0.025
'[08:28:18.172]',-0.065,-0.015
'[08:28:18.180]',-0.095,-0.035
'[08:28:18.188]',-0.075,-0.025
'[08:28:18.195]',-0.095,0.005
'[08:28:18.203]',-0.085,-0.015
'[08:28:18.211]',-0.145,-0.035
'[08:28:18.219]',-0.135,-0.035
'[08:28:18.227]',-0.125,-0.025
'[08:28:18.234]',-0.145,-0.005
'[08:28:18.242]',-0.125,-0.015
'[08:28:18.250]',-0.115,-0.025
'[08:28:18.258]',-0.045,-0.035
'[08:28:18.266]',-0.475,0.105
'[08:28:18.273]',-0.795,0.085
'[08:28:18.281]',-0.165,-0.255
'[08:28:18.289]',1.565,-0.615
'[08:28:18.297]',2.795,-0.105
'[08:28:18.305]',2.745,0.385
'[08:28:18.313]',2.425,0.725
'[08:28:18.320]',0.545,-0.175
'[08:28:18.328]',-0.365,-0.645
'[08:28:18.336]',-0.245,-0.255
'[08:28:18.344]',-0.245,-0.045
'[08:28:18.352]',-0.285,-0.035
'[08:28:18.359]',-0.275,-0.045
'[08:28:18.367]',-0.275,-0.055
'[08:28:18.375]',-0.275,-0.065
'[08:28:18.383]',-0.285,-0.065
'[08:28:18.391]',-0.265,-0.055
'[08:28:18.398]',-0.255,-0.065
'[08:28:18.406]',-0.245,-0.075
'[08:28:18.414]',-0.215,-0.095
'[08:28:18.422]',-0.175,-0.105
'[08:28:18.430]',-0.195,-0.105
'[08:28:18.438]',-0.165,-0.125
'[08:28:18.445]',-0.165,-0.145
'[08:28:18.453]',-0.165,-0.155
'[08:28:18.461]',-0.155,-0.175
'[08:28:18.469]',-0.125,-0.205
'[08:28:18.477]',-0.125,-0.215
'[08:28:18.484]',-0.085,-0.225
'[08:28:18.492]',-0.065,-0.255
'[08:28:18.500]',-0.085,-0.265
'[08:28:18.508]',-0.065,-0.275
'[08:28:18.516]',-0.075,-0.265
'[08:28:18.523]',-0.095,-0.265
'[08:28:18.531]',-0.095,-0.245
'[08:28:18.539]',-0.095,-0.215
'[08:28:18.547]',-0.085,-0.165
'[08:28:18.555]',-0.115,-0.125
'[08:28:18.563]',-0.115,-0.095
'[08:28:18.570]',-0.085,-0.055
'[08:28:18.578]',-0.105,-0.015
'[08:28:18.586]',-0.135,-0.005
'[08:28:18.594]',-0.165,-0.005
'[08:28:18.602]',-0.145,0.005
'[08:28:18.609]',-0.125,0.005
'[08:28:18.617]',-0.145,0.005
'[08:28:18.625]',-0.155,0.005
'[08:28:18.633]',-0.115,-0.015
'[08:28:18.641]',-0.115,0.005
'[08:28:18.648]',-0.095,-0.005
'[08:28:18.656]',-0.115,-0.015
'[08:28:18.664]',-0.145,-0.025
'[08:28:18.672]',-0.105,-0.015
'[08:28:18.680]',-0.125,0.005
'[08:28:18.688]',-0.115,-0.005
'[08:28:18.695]',-0.085,0.005
'[08:28:18.703]',-0.105,0.005
'[08:28:18.711]',-0.115,-0.005
'[08:28:18.719]',-0.125,-0.005
'[08:28:18.727]',-0.135,-0.005
'[08:28:18.734]',-0.105,-0.005
'[08:28:18.742]',-0.105,-0.005
'[08:28:18.750]',-0.095,-0.025
'[08:28:18.758]',-0.115,-0.005
'[08:28:18.766]',-0.155,-0.005
'[08:28:18.773]',-0.115,-0.015
'[08:28:18.781]',-0.095,-0.005
'[08:28:18.789]',-0.095,0.015
'[08:28:18.797]',-0.085,0.065
'[08:28:18.805]',-0.095,0.035
'[08:28:18.813]',-0.035,0.025
'[08:28:18.820]',0.025,-0.025
'[08:28:18.828]',-0.005,-0.015
'[08:28:18.836]',-0.035,-0.045
'[08:28:18.844]',-0.095,-0.045
'[08:28:18.852]',-0.095,-0.045
'[08:28:18.859]',-0.085,0.005
'[08:28:18.867]',-0.115,-0.005
'[08:28:18.875]',-0.125,-0.045
'[08:28:18.883]',-0.115,-0.025
'[08:28:18.891]',-0.095,-0.015
'[08:28:18.898]',-0.125,-0.015
'[08:28:18.906]',-0.195,-0.025
'[08:28:18.914]',-0.145,-0.005
'[08:28:18.922]',-0.095,-0.005
'[08:28:18.930]',-0.365,0.125
'[08:28:18.938]',-0.825,0.225
'[08:28:18.945]',-0.335,-0.045
'[08:28:18.953]',1.315,-0.475
'[08:28:18.961]',2.695,-0.255
'[08:28:18.969]',2.865,0.015
'[08:28:18.977]',2.395,0.295
'[08:28:18.984]',0.555,-0.595
'[08:28:18.992]',-0.245,-0.635
'[08:28:19.000]',-0.245,-0.135
'[08:28:19.008]',-0.215,0.025
'[08:28:19.016]',-0.255,0.005
'[08:28:19.023]',-0.275,-0.025
'[08:28:19.031]',-0.295,-0.015
'[08:28:19.039]',-0.285,-0.015
'[08:28:19.047]',-0.275,-0.015
'[08:28:19.055]',-0.265,-0.025
'[08:28:19.063]',-0.225,-0.025
'[08:28:19.070]',-0.215,-0.015
'[08:28:19.078]',-0.225,-0.015
'[08:28:19.086]',-0.225,-0.035
'[08:28:19.094]',-0.195,-0.035
'[08:28:19.102]',-0.165,-0.035
'[08:28:19.109]',-0.175,-0.035
'[08:28:19.117]',-0.145,-0.065
'[08:28:19.125]',-0.125,-0.075
'[08:28:19.133]',-0.105,-0.095
'[08:28:19.141]',-0.095,-0.115
'[08:28:19.148]',-0.075,-0.125
'[08:28:19.156]',-0.075,-0.155
'[08:28:19.164]',-0.045,-0.175
'[08:28:19.172]',-0.055,-0.175
'[08:28:19.180]',-0.065,-0.195
'[08:28:19.188]',-0.085,-0.215
'[08:28:19.195]',-0.125,-0.185
'[08:28:19.203]',-0.125,-0.175
'[08:28:19.211]',-0.105,-0.145
'[08:28:19.219]',-0.125,-0.115
'[08:28:19.227]',-0.105,-0.085
'[08:28:19.234]',-0.095,-0.045
'[08:28:19.242]',-0.115,-0.015
'[08:28:19.250]',-0.135,-0.025
'[08:28:19.258]',-0.155,-0.005
'[08:28:19.266]',-0.125,0.015
'[08:28:19.273]',-0.135,0.015
'[08:28:19.281]',-0.145,-0.005
'[08:28:19.289]',-0.175,-0.005
'[08:28:19.297]',-0.165,0.015
'[08:28:19.305]',-0.165,0.015
'[08:28:19.313]',-0.145,0.005
'[08:28:19.320]',-0.145,0.005
'[08:28:19.328]',-0.145,0.015
'[08:28:19.336]',-0.155,-0.005
'[08:28:19.344]',-0.145,-0.005
'[08:28:19.352]',-0.135,0.005
'[08:28:19.359]',-0.125,0.015
'[08:28:19.367]',-0.115,-0.005
'[08:28:19.375]',-0.105,-0.015
'[08:28:19.383]',-0.115,-0.005
'[08:28:19.391]',-0.105,0.005
'[08:28:19.398]',-0.105,-0.005
'[08:28:19.406]',-0.185,-0.015
'[08:28:19.414]',-0.155,-0.015
'[08:28:19.422]',-0.135,0.005
'[08:28:19.430]',-0.145,-0.005
'[08:28:19.438]',-0.155,-0.015
'[08:28:19.445]',-0.135,-0.005
'[08:28:19.453]',-0.085,0.015
'[08:28:19.461]',-0.075,0.035
'[08:28:19.469]',-0.075,0.025
'[08:28:19.477]',-0.035,0.025
'[08:28:19.484]',0.025,-0.015
'[08:28:19.492]',0.025,-0.045
'[08:28:19.500]',-0.095,-0.045
'[08:28:19.508]',-0.145,-0.045
'[08:28:19.516]',-0.145,-0.025
'[08:28:19.523]',-0.135,-0.005
'[08:28:19.531]',-0.145,-0.015
'[08:28:19.539]',-0.155,-0.035
'[08:28:19.547]',-0.155,-0.025
'[08:28:19.555]',-0.175,-0.035
'[08:28:19.563]',-0.165,-0.035
'[08:28:19.570]',-0.175,-0.035
'[08:28:19.578]',-0.165,-0.015
'[08:28:19.586]',-0.135,-0.025
'[08:28:19.594]',-0.465,0.155
'[08:28:19.602]',-0.835,0.205
'[08:28:19.609]',-0.285,-0.135
'[08:28:19.617]',1.615,-0.445
'[08:28:19.625]',2.805,-0.345
'[08:28:19.633]',2.825,0.105
'[08:28:19.641]',2.115,0.055
'[08:28:19.648]',0.305,-0.865
'[08:28:19.656]',-0.265,-0.525
'[08:28:19.664]',-0.165,-0.025
'[08:28:19.672]',-0.235,0.045
'[08:28:19.680]',-0.315,-0.015
'[08:28:19.688]',-0.295,-0.025
'[08:28:19.695]',-0.295,-0.005
'[08:28:19.703]',-0.315,-0.005
'[08:28:19.711]',-0.275,-0.025
'[08:28:19.719]',-0.305,-0.025
'[08:28:19.727]',-0.285,-0.025
'[08:28:19.734]',-0.245,-0.035
'[08:28:19.742]',-0.225,-0.035
'[08:28:19.750]',-0.245,-0.045
'[08:28:19.758]',-0.215,-0.045
'[08:28:19.766]',-0.175,-0.045
'[08:28:19.773]',-0.175,-0.055
'[08:28:19.781]',-0.175,-0.085
'[08:28:19.789]',-0.145,-0.095
'[08:28:19.797]',-0.115,-0.095
'[08:28:19.805]',-0.115,-0.115
'[08:28:19.813]',-0.095,-0.155
'[08:28:19.820]',-0.085,-0.165
'[08:28:19.828]',-0.095,-0.155
'[08:28:19.836]',-0.065,-0.195
'[08:28:19.844]',-0.105,-0.205
'[08:28:19.852]',-0.095,-0.195
'[08:28:19.859]',-0.065,-0.175
'[08:28:19.867]',-0.075,-0.165
'[08:28:19.875]',-0.085,-0.135
'[08:28:19.883]',-0.105,-0.095
'[08:28:19.891]',-0.155,-0.045
'[08:28:19.898]',-0.135,-0.035
'[08:28:19.906]',-0.145,-0.005
'[08:28:19.914]',-0.165,0.015
'[08:28:19.922]',-0.165,0.045
'[08:28:19.930]',-0.175,0.025
'[08:28:19.938]',-0.175,0.025
'[08:28:19.945]',-0.175,0.045
'[08:28:19.953]',-0.165,0.055
'[08:28:19.961]',-0.135,0.045
'[08:28:19.969]',-0.135,0.025
'[08:28:19.977]',-0.165,0.055
'[08:28:19.984]',-0.175,0.055
'[08:28:19.992]',-0.165,0.055
'[08:28:20.000]',-0.145,0.035
'[08:28:20.008]',-0.135,0.045
'[08:28:20.016]',-0.135,0.055
'[08:28:20.023]',-0.145,0.055
'[08:28:20.031]',-0.155,0.035
'[08:28:20.039]',-0.145,0.045
'[08:28:20.047]',-0.125,0.045
'[08:28:20.055]',-0.135,0.055
'[08:28:20.063]',-0.135,0.035
'[08:28:20.070]',-0.135,0.045
'[08:28:20.078]',-0.135,0.045
'[08:28:20.086]',-0.145,0.025
'[08:28:20.094]',-0.125,0.035
'[08:28:20.102]',-0.115,0.025
'[08:28:20.109]',-0.165,0.045
'[08:28:20.117]',-0.135,0.025
'[08:28:20.125]',-0.115,0.025
'[08:28:20.133]',-0.085,0.035
'[08:28:20.141]',-0.085,0.075
'[08:28:20.148]',-0.085,0.065
'[08:28:20.156]',-0.045,0.065
'[08:28:20.164]',0.005,0.005
'[08:28:20.172]',0.015,-0.005
'[08:28:20.180]',-0.015,-0.025
'[08:28:20.188]',-0.115,-0.025
'[08:28:20.195]',-0.105,-0.015
'[08:28:20.203]',-0.085,0.005
'[08:28:20.211]',-0.105,0.025
'[08:28:20.219]',-0.135,-0.005
'[08:28:20.227]',-0.165,-0.005
'[08:28:20.234]',-0.155,0.005
'[08:28:20.242]',-0.145,-0.005
'[08:28:20.250]',-0.155,-0.005
'[08:28:20.258]',-0.165,-0.005
'[08:28:20.266]',-0.115,-0.005
'[08:28:20.273]',-0.155,0.035
'[08:28:20.281]',-0.725,0.235
'[08:28:20.289]',-0.735,0.055
'[08:28:20.297]',0.365,-0.485
'[08:28:20.305]',2.155,-0.365
'[08:28:20.313]',2.865,-0.075
'[08:28:20.320]',2.685,0.415
'[08:28:20.328]',1.555,-0.145
'[08:28:20.336]',0.035,-0.795
'[08:28:20.344]',-0.215,-0.335
'[08:28:20.352]',-0.165,-0.005
'[08:28:20.359]',-0.205,0.015
'[08:28:20.367]',-0.275,-0.025
'[08:28:20.375]',-0.285,-0.055
'[08:28:20.383]',-0.295,-0.045
'[08:28:20.391]',-0.295,-0.025
'[08:28:20.398]',-0.255,-0.045
'[08:28:20.406]',-0.295,-0.055
'[08:28:20.414]',-0.275,-0.065
'[08:28:20.422]',-0.235,-0.065
'[08:28:20.430]',-0.205,-0.065
'[08:28:20.438]',-0.195,-0.085
'[08:28:20.445]',-0.185,-0.085
'[08:28:20.453]',-0.145,-0.085
'[08:28:20.461]',-0.135,-0.105
'[08:28:20.469]',-0.135,-0.115
'[08:28:20.477]',-0.095,-0.135
'[08:28:20.484]',-0.075,-0.145
'[08:28:20.492]',-0.065,-0.165
'[08:28:20.500]',-0.015,-0.205
