'Time','ECG1','ECG2'
'[08:40:15.086]',-0.095,-0.065
'[08:40:15.094]',-0.085,-0.075
'[08:40:15.102]',-0.095,-0.065
'[08:40:15.109]',-0.115,-0.075
'[08:40:15.117]',-0.125,-0.105
'[08:40:15.125]',-0.135,-0.095
'[08:40:15.133]',-0.135,-0.095
'[08:40:15.141]',-0.135,-0.105
'[08:40:15.148]',-0.145,-0.115
'[08:40:15.156]',-0.135,-0.105
'[08:40:15.164]',-0.145,-0.105
'[08:40:15.172]',-0.145,-0.105
'[08:40:15.180]',-0.135,-0.115
'[08:40:15.188]',-0.155,-0.105
'[08:40:15.195]',-0.145,-0.115
'[08:40:15.203]',-0.135,-0.125
'[08:40:15.211]',-0.115,-0.115
'[08:40:15.219]',-0.025,-0.045
'[08:40:15.227]',0.005,-0.015
'[08:40:15.234]',-0.045,-0.065
'[08:40:15.242]',-0.085,-0.095
'[08:40:15.250]',-0.115,-0.115
'[08:40:15.258]',-0.135,-0.105
'[08:40:15.266]',-0.155,-0.115
'[08:40:15.273]',-0.165,-0.135
'[08:40:15.281]',-0.165,-0.145
'[08:40:15.289]',-0.165,-0.125
'[08:40:15.297]',-0.175,-0.135
'[08:40:15.305]',-0.175,-0.145
'[08:40:15.313]',-0.185,-0.135
'[08:40:15.320]',-0.175,-0.135
'[08:40:15.328]',-0.165,-0.125
'[08:40:15.336]',-0.165,-0.135
'[08:40:15.344]',-0.145,-0.125
'[08:40:15.352]',-0.115,-0.105
'[08:40:15.359]',-0.245,-0.065
'[08:40:15.367]',-0.415,-0.055
'[08:40:15.375]',-0.105,0.255
'[08:40:15.383]',0.675,-0.015
'[08:40:15.391]',1.655,-0.375
'[08:40:15.398]',1.055,-0.615
'[08:40:15.406]',-0.215,-0.975
'[08:40:15.414]',-0.525,-0.705
'[08:40:15.422]',-0.385,-0.265
'[08:40:15.430]',-0.175,-0.065
'[08:40:15.438]',-0.145,-0.015
'[08:40:15.445]',-0.155,-0.035
'[08:40:15.453]',-0.165,-0.045
'[08:40:15.461]',-0.175,-0.055
'[08:40:15.469]',-0.165,-0.055
'[08:40:15.477]',-0.155,-0.035
'[08:40:15.484]',-0.165,-0.035
'[08:40:15.492]',-0.155,-0.035
'[08:40:15.500]',-0.165,-0.025
'[08:40:15.508]',-0.145,-0.015
'[08:40:15.516]',-0.135,-0.005
'[08:40:15.523]',-0.135,-0.005
'[08:40:15.531]',-0.135,-0.025
'[08:40:15.539]',-0.125,-0.025
'[08:40:15.547]',-0.105,-0.005
'[08:40:15.555]',-0.105,-0.005
'[08:40:15.563]',-0.085,-0.005
'[08:40:15.570]',-0.075,0.015
'[08:40:15.578]',-0.055,0.025
'[08:40:15.586]',-0.035,0.035
'[08:40:15.594]',-0.015,0.025
'[08:40:15.602]',0.015,0.035
'[08:40:15.609]',0.035,0.055
'[08:40:15.617]',0.055,0.065
'[08:40:15.625]',0.075,0.065
'[08:40:15.633]',0.095,0.065
'[08:40:15.641]',0.135,0.095
'[08:40:15.648]',0.165,0.105
'[08:40:15.656]',0.185,0.095
'[08:40:15.664]',0.215,0.105
'[08:40:15.672]',0.235,0.135
'[08:40:15.680]',0.225,0.135
'[08:40:15.688]',0.215,0.135
'[08:40:15.695]',0.175,0.125
'[08:40:15.703]',0.155,0.115
'[08:40:15.711]',0.115,0.085
'[08:40:15.719]',0.075,0.045
'[08:40:15.727]',0.035,0.025
'[08:40:15.734]',-0.005,-0.005
'[08:40:15.742]',-0.035,-0.025
'[08:40:15.750]',-0.035,-0.045
'[08:40:15.758]',-0.055,-0.035
'[08:40:15.766]',-0.065,-0.035
'[08:40:15.773]',-0.065,-0.055
'[08:40:15.781]',-0.055,-0.055
'[08:40:15.789]',-0.045,-0.035
'[08:40:15.797]',-0.055,-0.045
'[08:40:15.805]',-0.065,-0.055
'[08:40:15.813]',-0.065,-0.045
'[08:40:15.820]',-0.055,-0.035
'[08:40:15.828]',-0.055,-0.035
'[08:40:15.836]',-0.055,-0.045
'[08:40:15.844]',-0.045,-0.045
'[08:40:15.852]',-0.055,-0.035
'[08:40:15.859]',-0.055,-0.035
'[08:40:15.867]',-0.055,-0.055
'[08:40:15.875]',-0.055,-0.055
'[08:40:15.883]',-0.065,-0.055
'[08:40:15.891]',-0.065,-0.065
'[08:40:15.898]',-0.075,-0.075
'[08:40:15.906]',-0.065,-0.065
'[08:40:15.914]',-0.075,-0.085
'[08:40:15.922]',-0.085,-0.095
'[08:40:15.930]',-0.085,-0.085
'[08:40:15.938]',-0.105,-0.095
'[08:40:15.945]',-0.095,-0.085
'[08:40:15.953]',-0.095,-0.095
'[08:40:15.961]',-0.095,-0.105
'[08:40:15.969]',-0.095,-0.085
'[08:40:15.977]',-0.105,-0.095
'[08:40:15.984]',-0.115,-0.105
'[08:40:15.992]',-0.095,-0.105
'[08:40:16.000]',-0.095,-0.095
'[08:40:16.008]',-0.095,-0.095
'[08:40:16.016]',-0.095,-0.095
'[08:40:16.023]',-0.095,-0.115
'[08:40:16.031]',-0.085,-0.105
'[08:40:16.039]',-0.065,-0.105
'[08:40:16.047]',-0.005,-0.045
'[08:40:16.055]',0.035,-0.025
'[08:40:16.063]',0.015,-0.045
'[08:40:16.070]',-0.015,-0.075
'[08:40:16.078]',-0.045,-0.095
'[08:40:16.086]',-0.075,-0.115
'[08:40:16.094]',-0.095,-0.105
'[08:40:16.102]',-0.105,-0.095
'[08:40:16.109]',-0.115,-0.115
'[08:40:16.117]',-0.115,-0.125
'[08:40:16.125]',-0.135,-0.125
'[08:40:16.133]',-0.115,-0.105
'[08:40:16.141]',-0.115,-0.105
'[08:40:16.148]',-0.115,-0.125
'[08:40:16.156]',-0.115,-0.105
'[08:40:16.164]',-0.105,-0.105
'[08:40:16.172]',-0.105,-0.095
'[08:40:16.180]',-0.095,-0.105
'[08:40:16.188]',-0.105,-0.095
'[08:40:16.195]',-0.255,-0.025
'[08:40:16.203]',-0.335,-0.025
'[08:40:16.211]',-0.035,0.255
'[08:40:16.219]',0.665,0.055
'[08:40:16.227]',1.575,-0.295
'[08:40:16.234]',1.465,-0.485
'[08:40:16.242]',0.265,-0.795
'[08:40:16.250]',-0.455,-0.925
'[08:40:16.258]',-0.435,-0.465
'[08:40:16.266]',-0.225,-0.155
'[08:40:16.273]',-0.085,-0.015
'[08:40:16.281]',-0.095,-0.025
'[08:40:16.289]',-0.105,-0.045
'[08:40:16.297]',-0.125,-0.035
'[08:40:16.305]',-0.115,-0.045
'[08:40:16.313]',-0.115,-0.045
'[08:40:16.320]',-0.135,-0.055
'[08:40:16.328]',-0.115,-0.025
'[08:40:16.336]',-0.115,-0.025
'[08:40:16.344]',-0.105,-0.045
'[08:40:16.352]',-0.085,-0.035
'[08:40:16.359]',-0.095,-0.015
'[08:40:16.367]',-0.085,-0.015
'[08:40:16.375]',-0.075,-0.025
'[08:40:16.383]',-0.085,-0.015
'[08:40:16.391]',-0.045,0.005
'[08:40:16.398]',-0.045,0.005
'[08:40:16.406]',-0.015,0.005
'[08:40:16.414]',0.015,0.015
'[08:40:16.422]',0.015,0.035
'[08:40:16.430]',0.025,0.035
'[08:40:16.438]',0.065,0.025
'[08:40:16.445]',0.065,0.035
'[08:40:16.453]',0.115,0.065
'[08:40:16.461]',0.125,0.065
'[08:40:16.469]',0.155,0.055
'[08:40:16.477]',0.205,0.075
'[08:40:16.484]',0.235,0.105
'[08:40:16.492]',0.255,0.105
'[08:40:16.500]',0.275,0.105
'[08:40:16.508]',0.285,0.115
'[08:40:16.516]',0.285,0.135
'[08:40:16.523]',0.265,0.125
'[08:40:16.531]',0.235,0.105
'[08:40:16.539]',0.205,0.095
'[08:40:16.547]',0.145,0.075
'[08:40:16.555]',0.095,0.025
'[08:40:16.563]',0.045,0.005
'[08:40:16.570]',0.025,-0.005
'[08:40:16.578]',0.005,-0.025
'[08:40:16.586]',-0.015,-0.045
'[08:40:16.594]',-0.015,-0.055
'[08:40:16.602]',-0.015,-0.045
'[08:40:16.609]',-0.025,-0.045
'[08:40:16.617]',-0.035,-0.065
'[08:40:16.625]',-0.025,-0.055
'[08:40:16.633]',-0.025,-0.035
'[08:40:16.641]',-0.015,-0.035
'[08:40:16.648]',0.005,-0.055
'[08:40:16.656]',-0.015,-0.045
'[08:40:16.664]',-0.015,-0.025
'[08:40:16.672]',-0.015,-0.035
'[08:40:16.680]',-0.015,-0.045
'[08:40:16.688]',-0.035,-0.045
'[08:40:16.695]',-0.015,-0.045
'[08:40:16.703]',-0.025,-0.045
'[08:40:16.711]',-0.035,-0.075
'[08:40:16.719]',-0.015,-0.065
'[08:40:16.727]',-0.035,-0.065
'[08:40:16.734]',-0.035,-0.065
'[08:40:16.742]',-0.045,-0.085
'[08:40:16.750]',-0.065,-0.085
'[08:40:16.758]',-0.055,-0.085
'[08:40:16.766]',-0.045,-0.085
'[08:40:16.773]',-0.055,-0.085
'[08:40:16.781]',-0.065,-0.115
'[08:40:16.789]',-0.055,-0.105
'[08:40:16.797]',-0.065,-0.105
'[08:40:16.805]',-0.075,-0.115
'[08:40:16.813]',-0.065,-0.125
'[08:40:16.820]',-0.075,-0.115
'[08:40:16.828]',-0.065,-0.105
'[08:40:16.836]',-0.065,-0.125
'[08:40:16.844]',-0.085,-0.135
'[08:40:16.852]',-0.035,-0.125
'[08:40:16.859]',0.005,-0.105
'[08:40:16.867]',0.055,-0.045
'[08:40:16.875]',0.045,-0.045
'[08:40:16.883]',0.015,-0.105
'[08:40:16.891]',-0.015,-0.105
'[08:40:16.898]',-0.065,-0.135
'[08:40:16.906]',-0.055,-0.135
'[08:40:16.914]',-0.085,-0.135
'[08:40:16.922]',-0.105,-0.135
'[08:40:16.930]',-0.095,-0.145
'[08:40:16.938]',-0.115,-0.135
'[08:40:16.945]',-0.105,-0.135
'[08:40:16.953]',-0.105,-0.135
'[08:40:16.961]',-0.095,-0.145
'[08:40:16.969]',-0.095,-0.145
'[08:40:16.977]',-0.105,-0.135
'[08:40:16.984]',-0.085,-0.125
'[08:40:16.992]',-0.065,-0.145
'[08:40:17.000]',-0.125,-0.115
'[08:40:17.008]',-0.335,-0.055
'[08:40:17.016]',-0.255,-0.005
'[08:40:17.023]',0.255,0.335
'[08:40:17.031]',1.335,-0.265
'[08:40:17.039]',1.725,-0.465
'[08:40:17.047]',0.495,-0.745
'[08:40:17.055]',-0.435,-0.965
'[08:40:17.063]',-0.455,-0.515
'[08:40:17.070]',-0.255,-0.215
'[08:40:17.078]',-0.085,-0.035
'[08:40:17.086]',-0.105,-0.055
'[08:40:17.094]',-0.105,-0.065
'[08:40:17.102]',-0.115,-0.065
'[08:40:17.109]',-0.115,-0.055
'[08:40:17.117]',-0.125,-0.065
'[08:40:17.125]',-0.145,-0.055
'[08:40:17.133]',-0.115,-0.045
'[08:40:17.141]',-0.115,-0.055
'[08:40:17.148]',-0.105,-0.055
'[08:40:17.156]',-0.095,-0.035
'[08:40:17.164]',-0.095,-0.025
'[08:40:17.172]',-0.085,-0.035
'[08:40:17.180]',-0.075,-0.045
'[08:40:17.188]',-0.085,-0.035
'[08:40:17.195]',-0.065,-0.015
'[08:40:17.203]',-0.045,-0.015
'[08:40:17.211]',-0.025,-0.025
'[08:40:17.219]',0.005,0.005
'[08:40:17.227]',0.015,0.005
'[08:40:17.234]',0.015,0.005
'[08:40:17.242]',0.065,0.015
'[08:40:17.250]',0.075,0.015
'[08:40:17.258]',0.095,0.025
'[08:40:17.266]',0.115,0.015
'[08:40:17.273]',0.155,0.025
'[08:40:17.281]',0.195,0.035
'[08:40:17.289]',0.205,0.055
'[08:40:17.297]',0.235,0.055
'[08:40:17.305]',0.255,0.055
'[08:40:17.313]',0.255,0.075
'[08:40:17.320]',0.265,0.095
'[08:40:17.328]',0.235,0.095
'[08:40:17.336]',0.205,0.075
'[08:40:17.344]',0.155,0.065
'[08:40:17.352]',0.125,0.055
'[08:40:17.359]',0.075,0.005
'[08:40:17.367]',0.035,-0.015
'[08:40:17.375]',-0.005,-0.045
'[08:40:17.383]',-0.015,-0.045
'[08:40:17.391]',-0.035,-0.065
'[08:40:17.398]',-0.045,-0.085
'[08:40:17.406]',-0.045,-0.085
'[08:40:17.414]',-0.045,-0.085
'[08:40:17.422]',-0.055,-0.085
'[08:40:17.430]',-0.055,-0.095
'[08:40:17.438]',-0.065,-0.085
'[08:40:17.445]',-0.045,-0.075
'[08:40:17.453]',-0.055,-0.075
'[08:40:17.461]',-0.055,-0.085
'[08:40:17.469]',-0.035,-0.075
'[08:40:17.477]',-0.045,-0.075
'[08:40:17.484]',-0.045,-0.075
'[08:40:17.492]',-0.045,-0.095
'[08:40:17.500]',-0.055,-0.085
'[08:40:17.508]',-0.055,-0.085
'[08:40:17.516]',-0.055,-0.105
'[08:40:17.523]',-0.045,-0.115
'[08:40:17.531]',-0.055,-0.115
'[08:40:17.539]',-0.045,-0.105
'[08:40:17.547]',-0.075,-0.125
'[08:40:17.555]',-0.095,-0.145
'[08:40:17.563]',-0.115,-0.135
'[08:40:17.570]',-0.095,-0.135
'[08:40:17.578]',-0.095,-0.135
'[08:40:17.586]',-0.105,-0.155
'[08:40:17.594]',-0.085,-0.145
'[08:40:17.602]',-0.095,-0.135
'[08:40:17.609]',-0.105,-0.145
'[08:40:17.617]',-0.135,-0.175
'[08:40:17.625]',-0.095,-0.175
'[08:40:17.633]',-0.075,-0.155
'[08:40:17.641]',-0.005,-0.095
'[08:40:17.648]',0.035,-0.075
'[08:40:17.656]',0.015,-0.115
'[08:40:17.664]',-0.025,-0.135
'[08:40:17.672]',-0.065,-0.145
'[08:40:17.680]',-0.115,-0.175
'[08:40:17.688]',-0.115,-0.175
'[08:40:17.695]',-0.145,-0.165
'[08:40:17.703]',-0.145,-0.165
'[08:40:17.711]',-0.145,-0.185
'[08:40:17.719]',-0.135,-0.175
'[08:40:17.727]',-0.135,-0.165
'[08:40:17.734]',-0.155,-0.165
'[08:40:17.742]',-0.145,-0.165
'[08:40:17.750]',-0.135,-0.175
'[08:40:17.758]',-0.165,-0.165
'[08:40:17.766]',-0.135,-0.155
'[08:40:17.773]',-0.125,-0.145
'[08:40:17.781]',-0.135,-0.145
'[08:40:17.789]',-0.295,-0.105
'[08:40:17.797]',-0.435,-0.085
'[08:40:17.805]',-0.245,0.025
'[08:40:17.813]',0.375,0.295
'[08:40:17.820]',1.495,-0.095
'[08:40:17.828]',1.395,-0.365
'[08:40:17.836]',0.075,-0.855
'[08:40:17.844]',-0.525,-0.875
'[08:40:17.852]',-0.435,-0.475
'[08:40:17.859]',-0.225,-0.185
'[08:40:17.867]',-0.145,-0.065
'[08:40:17.875]',-0.165,-0.095
'[08:40:17.883]',-0.165,-0.115
'[08:40:17.891]',-0.165,-0.095
'[08:40:17.898]',-0.165,-0.105
'[08:40:17.906]',-0.155,-0.105
'[08:40:17.914]',-0.165,-0.095
'[08:40:17.922]',-0.155,-0.095
'[08:40:17.930]',-0.155,-0.095
'[08:40:17.938]',-0.135,-0.105
'[08:40:17.945]',-0.145,-0.095
'[08:40:17.953]',-0.125,-0.075
'[08:40:17.961]',-0.105,-0.085
'[08:40:17.969]',-0.105,-0.085
'[08:40:17.977]',-0.085,-0.075
'[08:40:17.984]',-0.075,-0.075
'[08:40:17.992]',-0.065,-0.085
'[08:40:18.000]',-0.035,-0.075
'[08:40:18.008]',-0.035,-0.065
'[08:40:18.016]',-0.005,-0.055
'[08:40:18.023]',0.015,-0.055
'[08:40:18.031]',0.055,-0.055
'[08:40:18.039]',0.075,-0.025
'[08:40:18.047]',0.095,-0.035
'[08:40:18.055]',0.125,-0.045
'[08:40:18.063]',0.135,-0.025
'[08:40:18.070]',0.175,-0.005
'[08:40:18.078]',0.205,0.005
'[08:40:18.086]',0.215,0.005
'[08:40:18.094]',0.225,0.025
'[08:40:18.102]',0.215,0.045
'[08:40:18.109]',0.185,0.045
'[08:40:18.117]',0.145,0.035
'[08:40:18.125]',0.085,0.005
'[08:40:18.133]',0.055,-0.005
'[08:40:18.141]',0.015,-0.035
'[08:40:18.148]',-0.035,-0.065
'[08:40:18.156]',-0.045,-0.065
'[08:40:18.164]',-0.075,-0.075
'[08:40:18.172]',-0.095,-0.085
'[08:40:18.180]',-0.095,-0.095
'[08:40:18.188]',-0.115,-0.105
'[08:40:18.195]',-0.095,-0.085
'[08:40:18.203]',-0.095,-0.095
'[08:40:18.211]',-0.085,-0.095
'[08:40:18.219]',-0.085,-0.095
'[08:40:18.227]',-0.095,-0.085
'[08:40:18.234]',-0.085,-0.085
'[08:40:18.242]',-0.085,-0.095
'[08:40:18.250]',-0.095,-0.085
'[08:40:18.258]',-0.085,-0.075
'[08:40:18.266]',-0.065,-0.095
'[08:40:18.273]',-0.085,-0.105
'[08:40:18.281]',-0.065,-0.095
'[08:40:18.289]',-0.085,-0.095
'[08:40:18.297]',-0.095,-0.105
'[08:40:18.305]',-0.095,-0.115
'[08:40:18.313]',-0.115,-0.115
'[08:40:18.320]',-0.105,-0.115
'[08:40:18.328]',-0.105,-0.145
'[08:40:18.336]',-0.105,-0.145
'[08:40:18.344]',-0.025,-0.085
'[08:40:18.352]',0.005,-0.035
'[08:40:18.359]',-0.005,-0.065
'[08:40:18.367]',-0.075,-0.125
'[08:40:18.375]',-0.115,-0.115
'[08:40:18.383]',-0.135,-0.145
'[08:40:18.391]',-0.155,-0.155
'[08:40:18.398]',-0.165,-0.165
'[08:40:18.406]',-0.195,-0.165
'[08:40:18.414]',-0.175,-0.155
'[08:40:18.422]',-0.185,-0.155
'[08:40:18.430]',-0.195,-0.165
'[08:40:18.438]',-0.185,-0.155
'[08:40:18.445]',-0.195,-0.155
'[08:40:18.453]',-0.205,-0.135
'[08:40:18.461]',-0.185,-0.165
'[08:40:18.469]',-0.185,-0.155
'[08:40:18.477]',-0.165,-0.135
'[08:40:18.484]',-0.165,-0.125
'[08:40:18.492]',-0.175,-0.135
'[08:40:18.500]',-0.395,-0.075
'[08:40:18.508]',-0.435,-0.045
'[08:40:18.516]',-0.015,0.335
'[08:40:18.523]',0.985,0.135
'[08:40:18.531]',1.775,-0.235
'[08:40:18.539]',0.765,-0.545
'[08:40:18.547]',-0.355,-0.955
'[08:40:18.555]',-0.615,-0.725
'[08:40:18.563]',-0.445,-0.365
'[08:40:18.570]',-0.255,-0.155
'[08:40:18.578]',-0.165,-0.035
'[08:40:18.586]',-0.185,-0.085
'[08:40:18.594]',-0.195,-0.095
'[08:40:18.602]',-0.185,-0.075
'[08:40:18.609]',-0.195,-0.075
'[08:40:18.617]',-0.185,-0.085
'[08:40:18.625]',-0.185,-0.075
'[08:40:18.633]',-0.165,-0.055
'[08:40:18.641]',-0.175,-0.055
'[08:40:18.648]',-0.155,-0.065
'[08:40:18.656]',-0.135,-0.065
'[08:40:18.664]',-0.135,-0.045
'[08:40:18.672]',-0.125,-0.035
'[08:40:18.680]',-0.115,-0.045
'[08:40:18.688]',-0.125,-0.045
'[08:40:18.695]',-0.085,-0.025
'[08:40:18.703]',-0.075,-0.025
'[08:40:18.711]',-0.055,-0.025
'[08:40:18.719]',-0.015,-0.015
'[08:40:18.727]',-0.015,-0.005
'[08:40:18.734]',0.015,0.005
'[08:40:18.742]',0.015,-0.005
'[08:40:18.750]',0.045,0.015
'[08:40:18.758]',0.085,0.025
'[08:40:18.766]',0.115,0.035
'[08:40:18.773]',0.155,0.015
'[08:40:18.781]',0.185,0.045
'[08:40:18.789]',0.205,0.055
'[08:40:18.797]',0.205,0.055
'[08:40:18.805]',0.205,0.055
'[08:40:18.813]',0.185,0.075
'[08:40:18.820]',0.175,0.085
'[08:40:18.828]',0.125,0.075
'[08:40:18.836]',0.085,0.045
'[08:40:18.844]',0.055,0.025
'[08:40:18.852]',0.015,0.015
'[08:40:18.859]',-0.015,-0.005
'[08:40:18.867]',-0.035,-0.035
'[08:40:18.875]',-0.075,-0.045
'[08:40:18.883]',-0.055,-0.045
'[08:40:18.891]',-0.055,-0.035
'[08:40:18.898]',-0.065,-0.055
'[08:40:18.906]',-0.045,-0.045
'[08:40:18.914]',-0.055,-0.035
'[08:40:18.922]',-0.055,-0.025
'[08:40:18.930]',-0.055,-0.035
'[08:40:18.938]',-0.065,-0.035
'[08:40:18.945]',-0.035,-0.025
'[08:40:18.953]',-0.045,-0.025
'[08:40:18.961]',-0.035,-0.035
'[08:40:18.969]',-0.035,-0.045
'[08:40:18.977]',-0.025,-0.025
'[08:40:18.984]',-0.035,-0.035
'[08:40:18.992]',-0.045,-0.045
'[08:40:19.000]',-0.035,-0.045
'[08:40:19.008]',-0.045,-0.045
'[08:40:19.016]',-0.055,-0.045
'[08:40:19.023]',-0.045,-0.055
'[08:40:19.031]',-0.045,-0.055
'[08:40:19.039]',-0.045,-0.065
'[08:40:19.047]',-0.055,-0.085
'[08:40:19.055]',-0.045,-0.095
'[08:40:19.063]',0.035,-0.025
'[08:40:19.070]',0.065,0.015
'[08:40:19.078]',0.035,-0.035
'[08:40:19.086]',-0.015,-0.075
'[08:40:19.094]',-0.045,-0.085
'[08:40:19.102]',-0.065,-0.095
'[08:40:19.109]',-0.105,-0.095
'[08:40:19.117]',-0.125,-0.115
'[08:40:19.125]',-0.125,-0.115
'[08:40:19.133]',-0.145,-0.125
'[08:40:19.141]',-0.115,-0.105
'[08:40:19.148]',-0.125,-0.115
'[08:40:19.156]',-0.135,-0.125
'[08:40:19.164]',-0.135,-0.115
'[08:40:19.172]',-0.125,-0.105
'[08:40:19.180]',-0.135,-0.105
'[08:40:19.188]',-0.135,-0.125
'[08:40:19.195]',-0.125,-0.105
'[08:40:19.203]',-0.085,-0.085
'[08:40:19.211]',-0.215,-0.035
'[08:40:19.219]',-0.395,-0.025
'[08:40:19.227]',-0.105,0.285
'[08:40:19.234]',0.595,0.075
'[08:40:19.242]',1.645,-0.395
'[08:40:19.250]',1.315,-0.615
'[08:40:19.258]',-0.155,-0.975
'[08:40:19.266]',-0.525,-0.695
'[08:40:19.273]',-0.375,-0.255
'[08:40:19.281]',-0.155,-0.055
'[08:40:19.289]',-0.085,0.005
'[08:40:19.297]',-0.125,-0.025
'[08:40:19.305]',-0.155,-0.045
'[08:40:19.313]',-0.145,-0.045
'[08:40:19.320]',-0.145,-0.035
'[08:40:19.328]',-0.135,-0.025
'[08:40:19.336]',-0.135,-0.045
'[08:40:19.344]',-0.125,-0.025
'[08:40:19.352]',-0.125,-0.005
'[08:40:19.359]',-0.125,-0.015
'[08:40:19.367]',-0.105,-0.005
'[08:40:19.375]',-0.125,-0.005
'[08:40:19.383]',-0.095,0.005
'[08:40:19.391]',-0.085,0.015
'[08:40:19.398]',-0.065,0.005
'[08:40:19.406]',-0.055,0.025
'[08:40:19.414]',-0.035,0.035
'[08:40:19.422]',-0.025,0.035
'[08:40:19.430]',0.005,0.035
'[08:40:19.438]',0.005,0.055
'[08:40:19.445]',0.045,0.065
'[08:40:19.453]',0.065,0.075
'[08:40:19.461]',0.105,0.065
'[08:40:19.469]',0.145,0.085
'[08:40:19.477]',0.155,0.095
'[08:40:19.484]',0.185,0.095
'[08:40:19.492]',0.215,0.105
'[08:40:19.500]',0.225,0.105
'[08:40:19.508]',0.245,0.125
'[08:40:19.516]',0.255,0.135
'[08:40:19.523]',0.235,0.125
'[08:40:19.531]',0.215,0.125
'[08:40:19.539]',0.175,0.115
'[08:40:19.547]',0.125,0.085
'[08:40:19.555]',0.085,0.045
'[08:40:19.563]',0.035,0.025
'[08:40:19.570]',0.005,0.015
'[08:40:19.578]',-0.015,-0.005
'[08:40:19.586]',-0.035,-0.035
'[08:40:19.594]',-0.025,-0.045
'[08:40:19.602]',-0.035,-0.035
'[08:40:19.609]',-0.035,-0.035
'[08:40:19.617]',-0.045,-0.045
'[08:40:19.625]',-0.065,-0.045
'[08:40:19.633]',-0.045,-0.035
'[08:40:19.641]',-0.045,-0.035
'[08:40:19.648]',-0.045,-0.045
'[08:40:19.656]',-0.025,-0.035
'[08:40:19.664]',-0.035,-0.025
'[08:40:19.672]',-0.025,-0.035
'[08:40:19.680]',-0.035,-0.045
'[08:40:19.688]',-0.025,-0.035
'[08:40:19.695]',-0.035,-0.035
'[08:40:19.703]',-0.025,-0.035
'[08:40:19.711]',-0.035,-0.045
'[08:40:19.719]',-0.035,-0.045
'[08:40:19.727]',-0.025,-0.025
'[08:40:19.734]',-0.025,-0.035
'[08:40:19.742]',-0.035,-0.065
'[08:40:19.750]',-0.045,-0.075
'[08:40:19.758]',-0.065,-0.085
'[08:40:19.766]',-0.035,-0.085
'[08:40:19.773]',0.015,-0.045
'[08:40:19.781]',0.065,0.005
'[08:40:19.789]',0.065,-0.015
'[08:40:19.797]',0.005,-0.055
'[08:40:19.805]',-0.025,-0.075
'[08:40:19.813]',-0.055,-0.105
'[08:40:19.820]',-0.105,-0.115
'[08:40:19.828]',-0.115,-0.105
'[08:40:19.836]',-0.125,-0.115
'[08:40:19.844]',-0.115,-0.115
'[08:40:19.852]',-0.115,-0.125
'[08:40:19.859]',-0.115,-0.115
'[08:40:19.867]',-0.125,-0.115
'[08:40:19.875]',-0.125,-0.125
'[08:40:19.883]',-0.145,-0.125
'[08:40:19.891]',-0.135,-0.115
'[08:40:19.898]',-0.125,-0.105
'[08:40:19.906]',-0.115,-0.115
'[08:40:19.914]',-0.085,-0.105
'[08:40:19.922]',-0.135,-0.055
'[08:40:19.930]',-0.365,-0.015
'[08:40:19.938]',-0.255,0.095
'[08:40:19.945]',0.255,0.315
'[08:40:19.953]',1.295,-0.305
'[08:40:19.961]',1.675,-0.525
'[08:40:19.969]',0.435,-0.805
'[08:40:19.977]',-0.495,-0.895
'[08:40:19.984]',-0.445,-0.375
'[08:40:19.992]',-0.215,-0.105
'[08:40:20.000]',-0.105,-0.015
'[08:40:20.008]',-0.145,-0.045
'[08:40:20.016]',-0.155,-0.055
'[08:40:20.023]',-0.145,-0.055
'[08:40:20.031]',-0.155,-0.055
'[08:40:20.039]',-0.135,-0.035
'[08:40:20.047]',-0.145,-0.035
'[08:40:20.055]',-0.145,-0.045
'[08:40:20.063]',-0.145,-0.045
'[08:40:20.070]',-0.135,-0.025
'[08:40:20.078]',-0.135,-0.025
'[08:40:20.086]',-0.115,-0.025
'[08:40:20.094]',-0.105,-0.025
'[08:40:20.102]',-0.085,-0.015
'[08:40:20.109]',-0.085,-0.005
'[08:40:20.117]',-0.075,-0.015
'[08:40:20.125]',-0.055,-0.005
'[08:40:20.133]',-0.065,0.015
'[08:40:20.141]',-0.025,0.025
'[08:40:20.148]',-0.015,0.015
'[08:40:20.156]',0.005,0.025
'[08:40:20.164]',0.045,0.045
'[08:40:20.172]',0.065,0.055
'[08:40:20.180]',0.085,0.045
'[08:40:20.188]',0.125,0.065
'[08:40:20.195]',0.155,0.075
'[08:40:20.203]',0.175,0.085
'[08:40:20.211]',0.195,0.075
'[08:40:20.219]',0.225,0.095
'[08:40:20.227]',0.245,0.115
'[08:40:20.234]',0.225,0.115
'[08:40:20.242]',0.195,0.105
'[08:40:20.250]',0.155,0.095
'[08:40:20.258]',0.135,0.075
'[08:40:20.266]',0.095,0.055
'[08:40:20.273]',0.045,0.005
'[08:40:20.281]',0.025,-0.005
'[08:40:20.289]',-0.005,-0.015
'[08:40:20.297]',-0.025,-0.035
'[08:40:20.305]',-0.045,-0.055
'[08:40:20.313]',-0.065,-0.055
'[08:40:20.320]',-0.055,-0.045
'[08:40:20.328]',-0.055,-0.055
'[08:40:20.336]',-0.055,-0.045
'[08:40:20.344]',-0.045,-0.035
'[08:40:20.352]',-0.045,-0.035
'[08:40:20.359]',-0.045,-0.045
'[08:40:20.367]',-0.035,-0.045
'[08:40:20.375]',-0.055,-0.035
'[08:40:20.383]',-0.045,-0.025
'[08:40:20.391]',-0.045,-0.035
